,shares
2808,839
2809,618
2810,1100
2811,998
2812,987
2813,1200
2814,1200
2815,1200
2816,1300
2817,870
2818,832
2819,752
2820,916
2821,850
2822,741
2823,816
2824,1300
2825,645
2826,794
2827,1000
2828,909
2829,894
2830,1300
2831,921
2832,918
2833,923
2834,681
2835,1100
2836,1300
2837,854
2838,667
2839,888
2840,1200
2841,734
2842,669
2843,651
2844,1100
2845,1200
2846,759
2847,842
2848,1300
2849,1100
2850,1300
2851,945
2852,903
2853,939
2854,1200
2855,1100
2856,580
2857,1200
2858,1200
2859,692
2860,719
2861,802
2862,804
2863,716
2864,919
2865,1100
2866,1300
2867,1100
2868,778
2869,957
2870,1200
2871,589
2872,1200
2873,1000
2874,962
2875,1300
2876,1100
2877,650
2878,840
2879,1100
2880,1300
2881,1200
2882,724
2883,771
2884,1300
2885,697
2886,1300
2887,817
2888,1000
2889,1000
2890,1200
2891,809
2892,732
2893,893
2894,806
2895,1100
2896,1000
2897,979
2898,642
2899,991
2900,811
2901,910
2902,1000
2903,1000
2904,971
2905,868
2906,609
2907,940
2908,1200
2909,540
2910,1300
2911,923
2912,834
2913,1200
2914,1200
2915,1000
2916,615
2917,1000
2918,761
2919,861
2920,630
2921,889
2922,1100
2923,731
2924,852
2925,991
2926,975
2927,654
2928,721
2929,1200
2930,1100
2931,983
2932,841
2933,1200
2934,820
2935,613
2936,820
2937,1200
2938,1000
2939,789
2940,940
2941,670
2942,938
2943,621
2944,1200
2945,607
2946,1100
2947,694
2948,749
2949,1100
2950,737
2951,1300
2952,1000
2953,943
2954,689
2955,531
2956,1000
2957,1200
2958,1300
2959,693
2960,658
2961,870
2962,1000
2963,657
2964,687
2965,907
2966,776
2967,705
2968,901
2969,1000
2970,951
2971,912
2972,980
2973,674
2974,1100
2975,842
2976,696
2977,1000
2978,743
2979,885
2980,786
2981,708
2982,526
2983,1300
2984,880
2985,1300
2986,880
2987,936
2988,1300
2989,799
2990,717
2991,1200
2992,1200
2993,1100
2994,1000
2995,964
2996,824
2997,544
2998,667
2999,614
3000,1200
3001,1100
3002,900
3003,973
3004,1000
3005,1000
3006,583
3007,892
3008,678
3009,794
3010,925
3011,829
3012,788
3013,802
3014,977
3015,634
3016,916
3017,848
3018,1100
3019,873
3020,1300
3021,625
3022,640
3023,754
3024,541
3025,1100
3026,670
3027,700
3028,976
3029,1100
3030,685
3031,548
3032,1100
3033,702
3034,1100
3035,1300
3036,1200
3037,974
3038,809
3039,1200
3040,1200
3041,743
3042,661
3043,964
3044,906
3045,1200
3046,573
3047,974
3048,1000
3049,1200
3050,638
3051,1100
3052,878
3053,1000
3054,1200
3055,1300
3056,736
3057,902
3058,1200
3059,1100
3060,732
3061,973
3062,1200
3063,698
3064,1100
3065,1100
3066,1100
3067,662
3068,762
3069,695
3070,1000
3071,745
3072,884
3073,573
3074,1200
3075,675
3076,1300
3077,874
3078,1000
3079,942
3080,1100
3081,1200
3082,1300
3083,855
3084,963
3085,1000
3086,1200
3087,1300
3088,773
3089,1100
3090,581
3091,548
3092,663
3093,711
3094,1200
3095,586
3096,1200
3097,516
3098,1100
3099,1100
3100,844
3101,901
3102,975
3103,1300
3104,1000
3105,547
3106,1200
3107,950
3108,758
3109,1100
3110,1300
3111,846
3112,1200
3113,695
3114,861
3115,1100
3116,801
3117,741
3118,858
3119,629
3120,1200
3121,1300
3122,1100
3123,1100
3124,546
3125,584
3126,915
3127,1000
3128,1100
3129,669
3130,927
3131,985
3132,1200
3133,1300
3134,621
3135,1300
3136,1100
3137,1100
3138,1100
3139,881
3140,1300
3141,1300
3142,693
3143,1000
3144,914
3145,1100
3146,838
3147,560
3148,848
3149,502
3150,903
3151,714
3152,1100
3153,1300
3154,867
3155,550
3156,919
3157,1300
3158,1100
3159,882
3160,991
3161,710
3162,886
3163,677
3164,1200
3165,1300
3166,818
3167,871
3168,943
3169,1000
3170,617
3171,921
3172,1100
3173,1200
3174,1300
3175,801
3176,1200
3177,954
3178,683
3179,729
3180,838
3181,723
3182,1100
3183,842
3184,918
3185,1200
3186,612
3187,925
3188,541
3189,1100
3190,856
3191,755
3192,946
3193,1000
3194,855
3195,1000
3196,1300
3197,735
3198,1300
3199,846
3200,1100
3201,1000
3202,1300
3203,927
3204,976
3205,1000
3206,688
3207,771
3208,1200
3209,951
3210,876
3211,914
3212,1100
3213,1100
3214,976
3215,872
3216,1100
3217,1100
3218,1300
3219,1300
3220,829
3221,950
3222,715
3223,930
3224,689
3225,1200
3226,1000
3227,1000
3228,574
3229,1100
3230,507
3231,1200
3232,882
3233,1200
3234,1300
3235,862
3236,1200
3237,776
3238,616
3239,1200
3240,828
3241,743
3242,962
3243,851
3244,1300
3245,1300
3246,760
3247,748
3248,925
3249,910
3250,1300
3251,1100
3252,1200
3253,1100
3254,1100
3255,1200
3256,713
3257,1200
3258,522
3259,599
3260,1300
3261,1100
3262,1300
3263,884
3264,1000
3265,1100
3266,822
3267,1000
3268,1200
3269,685
3270,1300
3271,669
3272,1000
3273,929
3274,1100
3275,818
3276,1300
3277,1300
3278,777
3279,969
3280,1100
3281,1200
3282,1200
3283,1100
3284,782
3285,1200
3286,970
3287,928
3288,1200
3289,599
3290,1000
3291,1100
3292,751
3293,578
3294,947
3295,1200
3296,1200
3297,916
3298,795
3299,1000
3300,511
3301,514
3302,1200
3303,987
3304,1200
3305,1300
3306,764
3307,646
3308,1100
3309,914
3310,1300
3311,846
3312,761
3313,1200
3314,594
3315,666
3316,1200
3317,968
3318,1000
3319,955
3320,1300
3321,919
3322,1200
3323,681
3324,773
3325,889
3326,1200
3327,1300
3328,859
3329,570
3330,778
3331,907
3332,1100
3333,1100
3334,1300
3335,1200
3336,1000
3337,871
3338,987
3339,919
3340,1200
3341,998
3342,1000
3343,956
3344,519
3345,752
3346,557
3347,900
3348,1300
3349,771
3350,685
3351,813
3352,1200
3353,1100
3354,1000
3355,1200
3356,989
3357,982
3358,672
3359,822
3360,824
3361,795
3362,974
3363,1000
3364,874
3365,1300
3366,1300
3367,1100
3368,979
3369,706
3370,854
3371,621
3372,698
3373,1300
3374,513
3375,1000
3376,997
3377,1200
3378,942
3379,521
3380,861
3381,1000
3382,1200
3383,1100
3384,1000
3385,735
3386,697
3387,948
3388,755
3389,1100
3390,1100
3391,899
3392,729
3393,1200
3394,788
3395,1100
3396,810
3397,973
3398,631
3399,1100
3400,1100
3401,850
3402,740
3403,838
3404,768
3405,1300
3406,779
3407,506
3408,856
3409,1100
3410,712
3411,1000
3412,928
3413,1100
3414,879
3415,860
3416,789
3417,960
3418,685
3419,1200
3420,841
3421,1300
3422,787
3423,952
3424,1100
3425,1200
3426,963
3427,1300
3428,573
3429,1100
3430,1300
3431,942
3432,985
3433,977
3434,1200
3435,863
3436,743
3437,811
3438,997
3439,698
3440,1300
3441,939
3442,843
3443,824
3444,804
3445,764
3446,749
3447,655
3448,854
3449,691
3450,1100
3451,1100
3452,1000
3453,1300
3454,1000
3455,1100
3456,1200
3457,1200
3458,1000
3459,1300
3460,767
3461,598
3462,1300
3463,842
3464,782
3465,1200
3466,860
3467,986
3468,911
3469,537
3470,1100
3471,1300
3472,703
3473,1200
3474,821
3475,989
3476,835
3477,773
3478,580
3479,506
3480,1200
3481,964
3482,1100
3483,1300
3484,1000
3485,834
3486,1300
3487,1200
3488,952
3489,863
3490,995
3491,1200
3492,987
3493,751
3494,1000
3495,679
3496,553
3497,566
3498,1300
3499,1100
3500,822
3501,701
3502,1200
3503,753
3504,1100
3505,619
3506,1100
3507,1000
3508,651
3509,695
3510,885
3511,652
3512,830
3513,610
3514,835
3515,1100
3516,819
3517,947
3518,980
3519,796
3520,696
3521,883
3522,685
3523,1200
3524,962
3525,721
3526,1000
3527,867
3528,951
3529,1300
3530,1100
3531,874
3532,1300
3533,1200
3534,781
3535,675
3536,879
3537,750
3538,1100
3539,926
3540,743
3541,1200
3542,691
3543,768
3544,686
3545,816
3546,1200
3547,919
3548,857
3549,555
3550,620
3551,583
3552,952
3553,911
3554,873
3555,1100
3556,722
3557,1100
3558,955
3559,563
3560,1100
3561,742
3562,1100
3563,889
3564,1100
3565,932
3566,891
3567,619
3568,716
3569,1200
3570,828
3571,1000
3572,1200
3573,1100
3574,1200
3575,744
3576,1100
3577,823
3578,1200
3579,1300
3580,1000
3581,1200
3582,910
3583,1100
3584,726
3585,1200
3586,833
3587,1100
3588,807
3589,811
3590,1100
3591,1300
3592,1200
3593,701
3594,958
3595,851
3596,1000
3597,623
3598,1100
3599,736
3600,1300
3601,1100
3602,1000
3603,1200
3604,838
3605,1100
3606,925
3607,964
3608,629
3609,562
3610,864
3611,590
3612,634
3613,840
3614,1300
3615,949
3616,1200
3617,870
3618,1000
3619,716
3620,996
3621,624
3622,1300
3623,1200
3624,678
3625,1300
3626,914
3627,812
3628,1300
3629,554
3630,783
3631,503
3632,1300
3633,648
3634,591
3635,1200
3636,814
3637,1300
3638,823
3639,664
3640,957
3641,723
3642,716
3643,773
3644,1100
3645,662
3646,707
3647,666
3648,901
3649,1100
3650,1300
3651,1300
3652,1300
3653,913
3654,1300
3655,1000
3656,919
3657,908
3658,829
3659,914
3660,1100
3661,1000
3662,902
3663,750
3664,984
3665,864
3666,954
3667,808
3668,545
3669,934
3670,737
3671,1300
3672,1100
3673,689
3674,924
3675,973
3676,744
3677,1200
3678,945
3679,764
3680,1000
3681,916
3682,618
3683,656
3684,589
3685,722
3686,828
3687,1200
3688,906
3689,818
3690,534
3691,775
3692,850
3693,690
3694,1200
3695,545
3696,991
3697,1100
3698,575
3699,1200
3700,1200
3701,1200
3702,1100
3703,1200
3704,946
3705,1200
3706,789
3707,502
3708,1100
3709,503
3710,1100
3711,1200
3712,699
3713,1200
3714,750
3715,549
3716,1100
3717,885
3718,1300
3719,1000
3720,1300
3721,629
3722,1300
3723,864
3724,1200
3725,993
3726,763
3727,872
3728,884
3729,1200
3730,1300
3731,592
3732,725
3733,1300
3734,877
3735,695
3736,598
3737,1200
3738,1100
3739,1100
3740,720
3741,821
3742,1000
3743,1000
3744,573
3745,1100
3746,1100
3747,1200
3748,1300
3749,861
3750,993
3751,1300
3752,538
3753,657
3754,728
3755,896
3756,1300
3757,1000
3758,892
3759,601
3760,1300
3761,616
3762,1100
3763,1000
3764,1100
3765,1000
3766,807
3767,1200
3768,755
3769,1100
3770,1200
3771,1200
3772,676
3773,684
3774,1000
3775,628
3776,1300
3777,1300
3778,1200
3779,877
3780,802
3781,781
3782,1100
3783,1300
3784,920
3785,1000
3786,927
3787,593
3788,568
3789,717
3790,1300
3791,1300
3792,1300
3793,1000
3794,838
3795,1200
3796,859
3797,659
3798,1000
3799,1100
3800,626
3801,559
3802,849
3803,974
3804,692
3805,685
3806,944
3807,866
3808,748
3809,1200
3810,1100
3811,836
3812,1100
3813,559
3814,679
3815,1100
3816,990
3817,832
3818,707
3819,830
3820,1200
3821,592
3822,846
3823,684
3824,928
3825,596
3826,875
3827,695
3828,1100
3829,767
3830,712
3831,616
3832,1300
3833,1100
3834,715
3835,910
3836,785
3837,1300
3838,1100
3839,776
3840,1100
3841,924
3842,922
3843,1200
3844,1200
3845,595
3846,1100
3847,949
3848,1300
3849,1100
3850,640
3851,648
3852,612
3853,936
3854,691
3855,730
3856,988
3857,629
3858,747
3859,1300
3860,1000
3861,546
3862,1200
3863,1300
3864,878
3865,1300
3866,1300
3867,1100
3868,868
3869,611
3870,866
3871,616
3872,958
3873,563
3874,737
3875,755
3876,1200
3877,1100
3878,985
3879,1200
3880,820
3881,1100
3882,619
3883,775
3884,1200
3885,581
3886,538
3887,845
3888,966
3889,578
3890,1300
3891,516
3892,598
3893,503
3894,864
3895,674
3896,624
3897,954
3898,744
3899,706
3900,812
3901,845
3902,1000
3903,884
3904,853
3905,1200
3906,901
3907,1000
3908,943
3909,924
3910,924
3911,823
3912,870
3913,1200
3914,885
3915,1100
3916,783
3917,528
3918,1200
3919,750
3920,970
3921,940
3922,648
3923,613
3924,651
3925,669
3926,1100
3927,964
3928,1100
3929,1200
3930,766
3931,1000
3932,1300
3933,961
3934,1200
3935,688
3936,1300
3937,1100
3938,927
3939,976
3940,631
3941,1300
3942,1000
3943,1200
3944,783
3945,1100
3946,830
3947,730
3948,1100
3949,1100
3950,917
3951,634
3952,587
3953,738
3954,825
3955,1100
3956,1200
3957,724
3958,767
3959,1300
3960,1000
3961,1100
3962,1000
3963,938
3964,959
3965,638
3966,956
3967,924
3968,882
3969,1200
3970,654
3971,1300
3972,1000
3973,1300
3974,888
3975,606
3976,1000
3977,1300
3978,905
3979,1200
3980,882
3981,766
3982,1100
3983,974
3984,1100
3985,898
3986,1100
3987,897
3988,718
3989,981
3990,1200
3991,919
3992,1200
3993,966
3994,913
3995,682
3996,597
3997,626
3998,621
3999,1200
4000,994
4001,894
4002,1200
4003,723
4004,1100
4005,873
4006,516
4007,1000
4008,754
4009,1300
4010,811
4011,1100
4012,647
4013,828
4014,781
4015,1100
4016,760
4017,1200
4018,989
4019,620
4020,1100
4021,937
4022,1100
4023,931
4024,1100
4025,803
4026,900
4027,1000
4028,1100
4029,970
4030,1100
4031,1100
4032,582
4033,1300
4034,974
4035,1200
4036,899
4037,1100
4038,733
4039,603
4040,953
4041,949
4042,948
4043,721
4044,913
4045,651
4046,748
4047,1100
4048,845
4049,515
4050,1100
4051,1100
4052,1100
4053,1100
4054,844
4055,725
4056,676
4057,731
4058,1000
4059,714
4060,990
4061,1100
4062,974
4063,709
4064,1200
4065,941
4066,668
4067,725
4068,807
4069,932
4070,742
4071,1100
4072,682
4073,1200
4074,1000
4075,812
4076,1300
4077,1300
4078,1200
4079,1000
4080,653
4081,1300
4082,858
4083,900
4084,1300
4085,612
4086,763
4087,912
4088,1300
4089,702
4090,1000
4091,573
4092,1300
4093,983
4094,587
4095,1100
4096,601
4097,769
4098,784
4099,1100
4100,976
4101,568
4102,693
4103,653
4104,792
4105,630
4106,802
4107,940
4108,1100
4109,834
4110,1200
4111,681
4112,775
4113,1000
4114,1300
4115,1100
4116,1200
4117,1000
4118,1000
4119,1100
4120,927
4121,1100
4122,663
4123,612
4124,1000
4125,725
4126,560
4127,615
4128,742
4129,795
4130,825
4131,1000
4132,1300
4133,912
4134,974
4135,638
4136,612
4137,1000
4138,780
4139,1200
4140,759
4141,1000
4142,1000
4143,707
4144,928
4145,708
4146,1000
4147,697
4148,864
4149,907
4150,1100
4151,757
4152,712
4153,723
4154,1300
4155,1100
4156,1100
4157,690
4158,1100
4159,667
4160,576
4161,1100
4162,939
4163,875
4164,884
4165,925
4166,1300
4167,636
4168,1000
4169,1300
4170,1000
4171,1100
4172,919
4173,936
4174,1100
4175,1000
4176,1000
4177,1300
4178,1300
4179,1300
4180,834
4181,812
4182,899
4183,727
4184,879
4185,964
4186,829
4187,895
4188,934
4189,1100
4190,822
4191,710
4192,968
4193,923
4194,917
4195,988
4196,1000
4197,989
4198,832
4199,866
4200,760
4201,752
4202,1300
4203,676
4204,826
4205,755
4206,1100
4207,908
4208,889
4209,794
4210,1200
4211,903
4212,601
4213,775
4214,1300
4215,1100
4216,1000
4217,739
4218,815
4219,1200
4220,1100
4221,769
4222,957
4223,1100
4224,1000
4225,1200
4226,1200
4227,582
4228,855
4229,780
4230,1300
4231,811
4232,1100
4233,1300
4234,545
4235,747
4236,552
4237,746
4238,569
4239,1200
4240,583
4241,719
4242,886
4243,1200
4244,845
4245,1300
4246,1100
4247,639
4248,1200
4249,1100
4250,653
4251,625
4252,688
4253,914
4254,1300
4255,863
4256,1100
4257,512
4258,1300
4259,712
4260,954
4261,904
4262,878
4263,1300
4264,1200
4265,1200
4266,1000
4267,1100
4268,1300
4269,1100
4270,1200
4271,946
4272,1100
4273,587
4274,819
4275,768
4276,1300
4277,1300
4278,777
4279,656
4280,1100
4281,820
4282,519
4283,1300
4284,755
4285,1100
4286,923
4287,744
4288,664
4289,664
4290,502
4291,688
4292,1000
4293,934
4294,630
4295,1300
4296,981
4297,1000
4298,1100
4299,659
4300,712
4301,862
4302,996
4303,948
4304,1000
4305,1200
4306,827
4307,1200
4308,1000
4309,942
4310,1300
4311,633
4312,681
4313,692
4314,743
4315,538
4316,827
4317,770
4318,1100
4319,586
4320,608
4321,1100
4322,572
4323,554
4324,1200
4325,965
4326,831
4327,1300
4328,850
4329,821
4330,914
4331,924
4332,832
4333,944
4334,555
4335,1100
4336,1300
4337,998
4338,791
4339,924
4340,519
4341,655
4342,797
4343,693
4344,1200
4345,629
4346,635
4347,708
4348,1000
4349,784
4350,1200
4351,1200
4352,726
4353,909
4354,971
4355,1200
4356,718
4357,978
4358,808
4359,851
4360,1300
4361,831
4362,568
4363,1200
4364,1000
4365,1000
4366,1000
4367,1100
4368,719
4369,686
4370,911
4371,919
4372,834
4373,806
4374,1000
4375,1100
4376,979
4377,843
4378,1100
4379,692
4380,758
4381,608
4382,827
4383,1000
4384,1000
4385,835
4386,720
4387,952
4388,725
4389,875
4390,1200
4391,863
4392,1100
4393,1100
4394,1200
4395,962
4396,1100
4397,1200
4398,720
4399,1200
4400,806
4401,668
4402,917
4403,904
4404,695
4405,974
4406,1200
4407,1100
4408,1200
4409,861
4410,727
4411,539
4412,992
4413,786
4414,697
4415,1100
4416,1100
4417,1300
4418,774
4419,872
4420,977
4421,768
4422,887
4423,608
4424,520
4425,746
4426,990
4427,1200
4428,899
4429,1200
4430,1100
4431,1200
4432,1000
4433,1300
4434,787
4435,888
4436,799
4437,1100
4438,825
4439,1000
4440,1200
4441,1100
4442,1100
4443,878
4444,715
4445,946
4446,970
4447,1100
4448,1100
4449,841
4450,534
4451,999
4452,947
4453,626
4454,1100
4455,976
4456,843
4457,1200
4458,645
4459,966
4460,808
4461,1200
4462,905
4463,1300
4464,659
4465,1300
4466,602
4467,1100
4468,1200
4469,890
4470,1100
4471,1100
4472,560
4473,989
4474,1100
4475,785
4476,797
4477,1300
4478,1100
4479,990
4480,1200
4481,1200
4482,807
4483,782
4484,688
4485,704
4486,1000
4487,924
4488,742
4489,802
4490,1000
4491,1000
4492,782
4493,897
4494,590
4495,760
4496,1000
4497,887
4498,1100
4499,1100
4500,1200
4501,865
4502,989
4503,965
4504,1100
4505,706
4506,893
4507,885
4508,1300
4509,1000
4510,1200
4511,939
4512,881
4513,701
4514,1300
4515,888
4516,1300
4517,828
4518,565
4519,1100
4520,712
4521,745
4522,1200
4523,906
4524,554
4525,654
4526,930
4527,1100
4528,1100
4529,1200
4530,907
4531,962
4532,1200
4533,585
4534,1300
4535,944
4536,938
4537,715
4538,1200
4539,772
4540,1300
4541,799
4542,826
4543,1300
4544,917
4545,1200
4546,1000
4547,1200
4548,788
4549,863
4550,1100
4551,1300
4552,691
4553,772
4554,1100
4555,772
4556,1200
4557,1300
4558,1200
4559,1200
4560,951
4561,566
4562,517
4563,1100
4564,1300
4565,740
4566,1300
4567,1100
4568,736
4569,959
4570,764
4571,801
4572,566
4573,1100
4574,504
4575,1300
4576,1100
4577,1200
4578,758
4579,977
4580,714
4581,1200
4582,571
4583,736
4584,1100
4585,753
4586,1300
4587,1300
4588,784
4589,621
4590,1200
4591,832
4592,560
4593,964
4594,1200
4595,1100
4596,1100
4597,890
4598,1200
4599,518
4600,691
4601,533
4602,837
4603,852
4604,878
4605,1200
4606,1200
4607,1300
4608,665
4609,1200
4610,725
4611,1100
4612,1000
4613,1200
4614,753
4615,1200
4616,932
4617,1100
4618,806
4619,661
4620,626
4621,1100
4622,1200
4623,869
4624,1100
4625,603
4626,773
4627,521
4628,1100
4629,564
4630,1200
4631,547
4632,697
4633,919
4634,879
4635,1100
4636,1000
4637,1000
4638,1000
4639,690
4640,1200
4641,940
4642,1000
4643,927
4644,1100
4645,1100
4646,967
4647,653
4648,1100
4649,1000
4650,674
4651,1300
4652,686
4653,1000
4654,732
4655,588
4656,859
4657,1300
4658,555
4659,1100
4660,1200
4661,1200
4662,956
4663,1100
4664,838
4665,1300
4666,589
4667,957
4668,1000
4669,874
4670,1000
4671,1300
4672,1200
4673,736
4674,1200
4675,642
4676,1100
4677,1100
4678,734
4679,801
4680,690
4681,1200
4682,664
4683,1000
4684,1100
4685,591
4686,1300
4687,1100
4688,1000
4689,1000
4690,1200
4691,1100
4692,654
4693,961
4694,1300
4695,1100
4696,1100
4697,934
4698,1000
4699,715
4700,870
4701,1200
4702,1300
4703,1200
4704,597
4705,812
4706,1100
4707,864
4708,784
4709,952
4710,1200
4711,1300
4712,666
4713,1300
4714,1200
4715,1200
4716,587
4717,971
4718,1100
4719,879
4720,1100
4721,981
4722,710
4723,826
4724,941
4725,1300
4726,1200
4727,997
4728,827
4729,517
4730,961
4731,596
4732,1300
4733,735
4734,603
4735,1200
4736,1100
4737,532
4738,1000
4739,718
4740,1300
4741,800
4742,774
4743,741
4744,879
4745,1000
4746,656
4747,1200
4748,831
4749,672
4750,621
4751,598
4752,970
4753,806
4754,1300
4755,923
4756,679
4757,984
4758,736
4759,862
4760,656
4761,664
4762,701
4763,803
4764,567
4765,877
4766,896
4767,616
4768,817
4769,1300
4770,1300
4771,1200
4772,904
4773,815
4774,1300
4775,988
4776,815
4777,1200
4778,874
4779,1100
4780,1100
4781,885
4782,719
4783,1000
4784,957
4785,1200
4786,877
4787,955
4788,614
4789,1200
4790,704
4791,749
4792,962
4793,1300
4794,630
4795,1000
4796,866
4797,934
4798,853
4799,1300
4800,1100
4801,980
4802,1000
4803,1100
4804,875
4805,959
4806,1300
4807,1100
4808,861
4809,1000
4810,924
4811,1300
4812,1100
4813,1300
4814,667
4815,724
4816,1200
4817,717
4818,865
4819,867
4820,1200
4821,768
4822,974
4823,1100
4824,1200
4825,975
4826,819
4827,798
4828,1100
4829,808
4830,1000
4831,1100
4832,932
4833,659
4834,1200
4835,1000
4836,902
4837,1000
4838,1300
4839,913
4840,536
4841,802
4842,1000
4843,1100
4844,1100
4845,1200
4846,551
4847,596
4848,1200
4849,1000
4850,723
4851,641
4852,1200
4853,939
4854,773
4855,1300
4856,1000
4857,1100
4858,1100
4859,623
4860,634
4861,762
4862,1100
4863,1200
4864,594
4865,851
4866,1100
4867,585
4868,514
4869,823
4870,1100
4871,709
4872,793
4873,1100
4874,1200
4875,1300
4876,1100
4877,860
4878,1200
4879,1100
4880,966
4881,804
4882,1300
4883,1100
4884,759
4885,1300
4886,538
4887,973
4888,630
4889,1200
4890,1000
4891,853
4892,667
4893,1100
4894,779
4895,1200
4896,966
4897,1200
4898,1100
4899,1300
4900,1300
4901,1300
4902,674
4903,1100
4904,606
4905,532
4906,765
4907,1200
4908,939
4909,1100
4910,1200
4911,950
4912,910
4913,845
4914,588
4915,817
4916,1100
4917,1300
4918,931
4919,803
4920,799
4921,986
4922,922
4923,703
4924,665
4925,1000
4926,1100
4927,643
4928,1300
4929,914
4930,1100
4931,1200
4932,621
4933,818
4934,1200
4935,822
4936,1100
4937,896
4938,968
4939,887
4940,752
4941,645
4942,1100
4943,616
4944,1100
4945,1200
4946,786
4947,1100
4948,625
4949,858
4950,678
4951,699
4952,1000
4953,801
4954,783
4955,802
4956,877
4957,600
4958,984
4959,560
4960,880
4961,760
4962,882
4963,740
4964,1200
4965,911
4966,899
4967,1300
4968,516
4969,758
4970,1100
4971,659
4972,821
4973,1300
4974,791
4975,834
4976,753
4977,1100
4978,1100
4979,789
4980,783
4981,1300
4982,1200
4983,533
4984,1000
4985,639
4986,754
4987,1200
4988,1100
4989,932
4990,1300
4991,687
4992,926
4993,1100
4994,891
4995,1100
4996,661
4997,995
4998,787
4999,543
5000,1100
5001,1300
5002,854
5003,914
5004,1200
5005,701
5006,1100
5007,1200
5008,1100
5009,949
5010,907
5011,923
5012,670
5013,626
5014,832
5015,870
5016,1000
5017,649
5018,1200
5019,705
5020,1000
5021,748
5022,954
5023,946
5024,676
5025,1300
5026,616
5027,1300
5028,546
5029,823
5030,1000
5031,1000
5032,751
5033,1300
5034,1000
5035,881
5036,1200
5037,1200
5038,798
5039,901
5040,1000
5041,1000
5042,634
5043,1100
5044,836
5045,1000
5046,1200
5047,720
5048,980
5049,921
5050,593
5051,1200
5052,940
5053,741
5054,1200
5055,690
5056,997
5057,791
5058,707
5059,1300
5060,725
5061,1200
5062,1300
5063,889
5064,1100
5065,1100
5066,1100
5067,629
5068,644
5069,1000
5070,670
5071,1300
5072,1200
5073,882
5074,1200
5075,986
5076,1300
5077,1200
5078,1200
5079,1100
5080,1200
5081,632
5082,1100
5083,895
5084,507
5085,1100
5086,1100
5087,1200
5088,582
5089,918
5090,908
5091,1300
5092,567
5093,666
5094,1100
5095,939
5096,870
5097,964
5098,999
5099,727
5100,709
5101,1300
5102,1100
5103,917
5104,1200
5105,1100
5106,678
5107,782
5108,980
5109,712
5110,980
5111,1000
5112,1200
5113,1300
5114,1000
5115,910
5116,724
5117,1100
5118,725
5119,852
5120,726
5121,726
5122,782
5123,803
5124,1300
5125,904
5126,1300
5127,934
5128,1100
5129,1100
5130,887
5131,1100
5132,577
5133,1100
5134,606
5135,1100
5136,537
5137,635
5138,821
5139,518
5140,828
5141,744
5142,583
5143,1300
5144,1300
5145,1100
5146,1200
5147,761
5148,745
5149,837
5150,1100
5151,880
5152,698
5153,584
5154,964
5155,602
5156,709
5157,759
5158,701
5159,578
5160,720
5161,849
5162,1200
5163,1100
5164,769
5165,1100
5166,543
5167,758
5168,1000
5169,1200
5170,883
5171,1200
5172,842
5173,804
5174,1200
5175,1100
5176,799
5177,660
5178,1200
5179,776
5180,852
5181,780
5182,899
5183,586
5184,774
5185,931
5186,817
5187,662
5188,808
5189,845
5190,744
5191,1200
5192,969
5193,729
5194,682
5195,1000
5196,1100
5197,1300
5198,735
5199,593
5200,898
5201,1100
5202,901
5203,1100
5204,816
5205,1100
5206,902
5207,639
5208,802
5209,902
5210,645
5211,1000
5212,1300
5213,1300
5214,721
5215,1200
5216,972
5217,1200
5218,586
5219,818
5220,1100
5221,537
5222,1300
5223,1100
5224,788
5225,924
5226,673
5227,1000
5228,1200
5229,994
5230,925
5231,997
5232,907
5233,768
5234,1300
5235,644
5236,781
5237,772
5238,1100
5239,989
5240,823
5241,779
5242,717
5243,778
5244,1100
5245,747
5246,968
5247,823
5248,844
5249,997
5250,1000
5251,658
5252,1200
5253,954
5254,672
5255,1100
5256,838
5257,657
5258,707
5259,798
5260,1300
5261,590
5262,1100
5263,810
5264,838
5265,1200
5266,786
5267,922
5268,1100
5269,616
5270,879
5271,1300
5272,1300
5273,795
5274,513
5275,626
5276,1100
5277,580
5278,1000
5279,1100
5280,965
5281,975
5282,569
5283,756
5284,1200
5285,923
5286,689
5287,1000
5288,1100
5289,1100
5290,1300
5291,1300
5292,1300
5293,1200
5294,1100
5295,1100
5296,920
5297,1300
5298,772
5299,555
5300,968
5301,1000
5302,654
5303,974
5304,1300
5305,897
5306,590
5307,771
5308,1200
5309,684
5310,1300
5311,1200
5312,667
5313,1100
5314,889
5315,910
5316,655
5317,955
5318,795
5319,688
5320,1200
5321,532
5322,1300
5323,660
5324,914
5325,942
5326,662
5327,835
5328,1100
5329,1100
5330,809
5331,1100
5332,1200
5333,1300
5334,746
5335,1200
5336,933
5337,557
5338,1200
5339,706
5340,719
5341,633
5342,1300
5343,934
5344,971
5345,1100
5346,968
5347,647
5348,760
5349,1100
5350,928
5351,854
5352,1200
5353,595
5354,954
5355,910
5356,1000
5357,1100
5358,1300
5359,990
5360,872
5361,1000
5362,904
5363,908
5364,720
5365,835
5366,809
5367,942
5368,822
5369,1100
5370,1300
5371,756
5372,1100
5373,506
5374,773
5375,1200
5376,1000
5377,764
5378,574
5379,755
5380,1300
5381,1200
5382,709
5383,829
5384,1100
5385,1200
5386,1300
5387,503
5388,1000
5389,826
5390,941
5391,1300
5392,1200
5393,817
5394,787
5395,1300
5396,910
5397,1100
5398,1100
