,shares
2823,1200
2824,1000
2825,1000
2826,989
2827,871
2828,646
2829,978
2830,868
2831,950
2832,1000
2833,968
2834,862
2835,1100
2836,851
2837,638
2838,1100
2839,902
2840,920
2841,901
2842,829
2843,1000
2844,1000
2845,1200
2846,1200
2847,860
2848,981
2849,528
2850,1000
2851,1100
2852,638
2853,589
2854,1200
2855,536
2856,1100
2857,1200
2858,1000
2859,808
2860,753
2861,916
2862,715
2863,1100
2864,959
2865,857
2866,1000
2867,1200
2868,706
2869,1200
2870,823
2871,954
2872,1300
2873,941
2874,679
2875,846
2876,796
2877,1100
2878,1200
2879,1100
2880,964
2881,1300
2882,850
2883,1200
2884,1300
2885,916
2886,584
2887,1200
2888,842
2889,1200
2890,877
2891,615
2892,921
2893,1100
2894,1300
2895,1300
2896,624
2897,964
2898,1100
2899,1000
2900,710
2901,1000
2902,958
2903,592
2904,1100
2905,919
2906,996
2907,919
2908,1200
2909,922
2910,1100
2911,923
2912,1100
2913,1200
2914,650
2915,677
2916,590
2917,811
2918,1300
2919,869
2920,652
2921,927
2922,624
2923,946
2924,739
2925,991
2926,718
2927,1200
2928,948
2929,936
2930,896
2931,909
2932,533
2933,1200
2934,843
2935,912
2936,833
2937,866
2938,788
2939,739
2940,1100
2941,658
2942,522
2943,817
2944,833
2945,824
2946,1100
2947,909
2948,825
2949,1100
2950,1000
2951,1300
2952,1200
2953,874
2954,1300
2955,906
2956,844
2957,971
2958,826
2959,1200
2960,597
2961,821
2962,861
2963,940
2964,794
2965,1100
2966,771
2967,878
2968,857
2969,529
2970,845
2971,975
2972,1100
2973,877
2974,1200
2975,1000
2976,1300
2977,1200
2978,671
2979,676
2980,922
2981,678
2982,878
2983,1300
2984,951
2985,550
2986,705
2987,853
2988,823
2989,1100
2990,896
2991,943
2992,1200
2993,1200
2994,681
2995,820
2996,776
2997,1200
2998,916
2999,1200
3000,836
3001,844
3002,1100
3003,1100
3004,765
3005,798
3006,958
3007,523
3008,754
3009,969
3010,1000
3011,819
3012,994
3013,825
3014,1200
3015,1100
3016,554
3017,797
3018,860
3019,941
3020,837
3021,768
3022,1200
3023,863
3024,710
3025,790
3026,895
3027,565
3028,939
3029,854
3030,816
3031,1100
3032,1100
3033,810
3034,1200
3035,674
3036,1200
3037,1000
3038,547
3039,1100
3040,618
3041,829
3042,1300
3043,1300
3044,757
3045,926
3046,798
3047,755
3048,1000
3049,652
3050,641
3051,854
3052,887
3053,596
3054,627
3055,721
3056,1200
3057,1000
3058,723
3059,929
3060,1100
3061,918
3062,1000
3063,917
3064,813
3065,707
3066,1200
3067,700
3068,1000
3069,981
3070,787
3071,977
3072,1200
3073,1100
3074,809
3075,1300
3076,730
3077,1300
3078,813
3079,919
3080,927
3081,853
3082,997
3083,874
3084,894
3085,806
3086,678
3087,665
3088,3800
3089,3100
3090,3800
3091,1500
3092,2100
3093,3600
3094,1500
3095,4900
3096,2500
3097,3500
3098,3400
3099,2600
3100,3200
3101,3600
3102,1600
3103,3800
3104,1900
3105,1600
3106,3000
3107,1800
3108,4700
3109,3600
3110,3300
3111,4900
3112,2200
3113,3200
3114,3000
3115,1700
3116,2300
3117,3100
3118,2000
3119,2900
3120,1600
3121,3600
3122,4400
3123,4200
3124,1400
3125,4400
3126,2000
3127,4100
3128,1800
3129,1900
3130,3700
3131,2100
3132,2900
3133,3500
3134,2300
3135,1800
3136,4100
3137,2300
3138,3600
3139,4600
3140,2400
3141,2000
3142,1600
3143,1400
3144,1900
3145,1900
3146,3100
3147,1500
3148,3300
3149,2100
3150,1700
3151,3000
3152,4100
3153,2000
3154,1400
3155,1600
3156,3500
3157,4200
3158,4100
3159,4000
3160,1500
3161,3200
3162,2100
3163,2700
3164,4500
3165,1700
3166,4500
3167,2500
3168,4000
3169,1900
3170,2000
3171,1900
3172,3100
3173,2700
3174,2500
3175,1600
3176,3700
3177,1500
3178,3600
3179,4300
3180,1400
3181,1600
3182,4100
3183,1800
3184,2100
3185,4400
3186,2100
3187,1500
3188,1700
3189,1600
3190,1900
3191,1900
3192,4300
3193,1800
3194,4400
3195,3300
3196,1500
3197,1800
3198,1600
3199,3400
3200,1700
3201,3100
3202,1500
3203,1400
3204,3100
3205,4600
3206,2000
3207,2700
3208,2500
3209,3400
3210,3400
3211,4800
3212,3100
3213,4700
3214,3700
3215,2000
3216,1700
3217,1600
3218,4300
3219,3900
3220,2200
3221,2500
3222,1900
3223,4000
3224,1500
3225,4200
3226,1500
3227,1500
3228,2600
3229,3800
3230,2700
3231,3800
3232,2600
3233,2400
3234,2400
3235,2600
3236,1400
3237,4200
3238,4900
3239,1600
3240,1700
3241,1500
3242,4700
3243,1600
3244,1800
3245,1600
3246,1500
3247,2700
3248,1400
3249,3800
3250,2000
3251,1800
3252,2500
3253,2000
3254,3100
3255,3000
3256,2000
3257,4700
3258,1700
3259,3600
3260,4100
3261,2800
3262,1400
3263,3400
3264,3300
3265,4100
3266,4400
3267,3600
3268,3700
3269,3800
3270,1800
3271,3200
3272,1400
3273,1800
3274,2900
3275,1400
3276,4600
3277,2300
3278,1500
3279,1400
3280,1500
3281,4100
3282,3000
3283,2700
3284,2300
3285,3300
3286,2400
3287,1500
3288,2000
3289,3000
3290,1900
3291,2500
3292,2000
3293,4400
3294,4900
3295,4100
3296,3100
3297,4200
3298,2700
3299,3100
3300,2100
3301,1700
3302,3800
3303,4100
3304,2000
3305,2700
3306,1600
3307,2900
3308,2200
3309,4000
3310,4700
3311,1800
3312,4400
3313,3300
3314,3500
3315,3100
3316,1600
3317,3100
3318,3100
3319,1500
3320,2600
3321,2000
3322,4400
3323,1400
3324,1400
3325,1900
3326,2000
3327,4200
3328,3800
3329,1800
3330,2700
3331,1800
3332,2000
3333,2600
3334,4800
3335,3600
3336,1500
3337,2800
3338,4100
3339,2700
3340,4000
3341,4700
3342,1400
3343,2800
3344,1400
3345,3000
3346,3600
3347,1900
3348,2900
3349,4300
3350,2100
3351,2900
3352,3600
3353,1400
3354,2300
3355,2300
3356,4800
3357,3900
3358,4800
3359,3900
3360,1700
3361,1400
3362,4800
3363,2000
3364,2400
3365,1400
3366,1400
3367,2000
3368,2100
3369,2400
3370,1800
3371,2300
3372,2400
3373,2800
3374,2500
3375,3400
3376,2900
3377,1400
3378,2200
3379,2300
3380,2200
3381,1400
3382,1800
3383,3300
3384,3000
3385,2200
3386,4100
3387,1900
3388,3900
3389,3400
3390,1600
3391,2800
3392,2000
3393,4700
3394,3400
3395,2900
3396,2100
3397,4900
3398,3500
3399,4300
3400,4200
3401,4600
3402,3200
3403,3400
3404,3100
3405,3700
3406,1900
3407,2200
3408,3400
3409,2400
3410,4000
3411,2300
3412,4600
3413,2500
3414,2000
3415,3200
3416,1600
3417,1400
3418,2300
3419,3300
3420,2400
3421,3800
3422,1600
3423,2400
3424,2000
3425,2600
3426,4200
3427,2300
3428,1600
3429,2100
3430,1400
3431,4000
3432,1700
3433,1700
3434,1900
3435,2300
3436,3100
3437,1400
3438,4200
3439,2000
3440,4900
3441,4000
3442,3600
3443,3900
3444,3800
3445,2800
3446,1400
3447,4600
3448,2700
3449,2300
3450,3300
3451,4000
3452,2300
3453,3000
3454,4200
3455,2600
3456,1800
3457,1600
3458,4700
3459,3400
3460,1500
3461,3800
3462,2300
3463,1900
3464,2200
3465,2800
3466,3800
3467,3000
3468,1400
3469,2800
3470,1500
3471,1400
3472,2100
3473,1400
3474,2400
3475,3400
3476,2100
3477,2900
3478,1400
3479,3300
3480,2500
3481,3000
3482,2800
3483,3900
3484,1900
3485,1900
3486,2000
3487,3000
3488,2600
3489,2200
3490,3000
3491,2500
3492,2400
3493,3500
3494,2900
3495,4600
3496,2100
3497,4300
3498,3900
3499,2100
3500,1600
3501,3700
3502,3900
3503,1500
3504,4500
3505,3100
3506,3400
3507,4000
3508,3500
3509,3400
3510,4400
3511,1600
3512,3800
3513,3800
3514,4700
3515,1700
3516,2800
3517,3700
3518,3500
3519,1900
3520,2700
3521,1500
3522,2900
3523,2700
3524,4400
3525,3700
3526,1600
3527,3100
3528,1700
3529,1500
3530,2100
3531,2000
3532,3400
3533,1500
3534,4400
3535,2000
3536,1700
3537,1600
3538,1700
3539,1800
3540,1700
3541,1800
3542,3200
3543,4700
3544,1500
3545,1500
3546,3100
3547,2300
3548,1800
3549,1500
3550,2000
3551,2600
3552,4500
3553,1900
3554,1900
3555,1800
3556,2100
3557,2900
3558,2700
3559,2000
3560,4900
3561,1700
3562,2800
3563,2300
3564,2700
3565,1600
3566,1400
3567,4700
3568,1400
3569,1400
3570,2000
3571,3200
3572,1900
3573,2900
3574,4800
3575,1700
3576,2300
3577,1400
3578,4500
3579,3100
3580,1400
3581,2200
3582,1400
3583,3200
3584,4400
3585,1900
3586,2000
3587,4900
3588,1900
3589,1400
3590,3600
3591,2800
3592,1700
3593,2400
3594,1500
3595,1500
3596,2000
3597,3300
3598,2200
3599,2600
3600,3600
3601,1500
3602,3000
3603,3100
3604,2100
3605,2000
3606,2400
3607,2200
3608,4100
3609,2300
3610,2200
3611,2800
3612,3300
3613,2700
3614,1900
3615,2000
3616,1500
3617,2300
3618,3500
3619,1400
3620,3200
3621,1400
3622,3800
3623,4200
3624,2600
3625,4600
3626,1900
3627,3900
3628,3800
3629,2300
3630,2100
3631,2200
3632,2800
3633,2100
3634,2200
3635,2300
3636,3400
3637,3000
3638,1900
3639,2700
3640,3200
3641,4300
3642,1400
3643,1500
3644,2400
3645,1800
3646,1800
3647,1900
3648,3800
3649,4100
3650,2100
3651,2000
3652,1800
3653,4800
3654,1500
3655,2300
3656,1800
3657,3600
3658,2600
3659,3300
3660,2600
3661,1600
3662,1900
3663,1600
3664,2500
3665,2500
3666,2300
3667,3100
3668,3000
3669,3000
3670,3900
3671,1400
3672,3600
3673,2700
3674,2800
3675,1400
3676,2800
3677,3500
3678,1600
3679,2400
3680,1400
3681,1700
3682,2500
3683,1900
3684,2200
3685,4300
3686,1500
3687,2100
3688,4800
3689,2200
3690,4200
3691,3600
3692,2300
3693,2500
3694,1700
3695,3000
3696,4000
3697,1600
3698,2100
3699,1600
3700,1400
3701,1400
3702,4400
3703,4300
3704,3000
3705,2700
3706,2700
3707,2800
3708,2500
3709,2000
3710,2400
3711,2200
3712,1700
3713,2500
3714,2100
3715,1700
3716,1600
3717,2000
3718,3600
3719,2400
3720,1800
3721,3800
3722,3100
3723,3100
3724,3900
3725,2000
3726,4500
3727,1900
3728,4100
3729,2900
3730,4800
3731,1500
3732,2600
3733,2400
3734,1700
3735,2000
3736,3800
3737,1800
3738,1800
3739,2200
3740,2200
3741,4700
3742,2200
3743,3000
3744,1500
3745,3000
3746,1500
3747,2700
3748,1400
3749,4400
3750,2400
3751,3000
3752,1700
3753,2900
3754,2000
3755,2400
3756,2000
3757,2100
3758,2900
3759,4300
3760,2100
3761,1900
3762,2500
3763,4500
3764,1400
3765,1800
3766,2000
3767,3700
3768,1400
3769,1700
3770,4100
3771,3700
3772,2100
3773,2200
3774,1900
3775,2100
3776,1400
3777,3500
3778,2700
3779,3100
3780,1500
3781,2100
3782,1700
3783,3100
3784,1900
3785,2200
3786,3300
3787,2500
3788,4200
3789,2600
3790,4000
3791,1600
3792,1700
3793,3300
3794,1800
3795,2500
3796,2200
3797,4600
3798,1400
3799,3800
3800,2500
3801,1500
3802,1600
3803,1500
3804,1800
3805,2500
3806,3400
3807,3300
3808,1800
3809,3200
3810,1900
3811,4200
3812,1600
3813,3700
3814,2500
3815,4900
3816,2300
3817,4300
3818,1400
3819,2900
3820,2300
3821,2300
3822,1700
3823,3600
3824,2700
3825,1900
3826,4200
3827,3700
3828,4900
3829,1700
3830,3800
3831,2700
3832,3800
3833,2700
3834,1900
3835,2400
3836,4900
3837,4500
3838,2000
3839,1600
3840,2000
3841,3700
3842,2900
3843,2600
3844,1500
3845,3500
3846,2500
3847,2100
3848,4100
3849,4300
3850,2000
3851,2100
3852,3700
3853,4100
3854,2200
3855,1900
3856,1700
3857,4100
3858,2100
3859,2600
3860,1600
3861,3900
3862,3900
3863,2900
3864,2900
3865,4000
3866,4000
3867,4600
3868,1700
3869,2400
3870,4600
3871,2200
3872,3800
3873,1500
3874,4300
3875,3700
3876,1400
3877,4600
3878,2600
3879,3400
3880,1800
3881,1900
3882,1500
3883,1500
3884,1600
3885,1400
3886,2500
3887,1800
3888,3600
3889,2400
3890,1500
3891,2300
3892,2000
3893,2600
3894,2000
3895,1700
3896,1600
3897,1900
3898,3400
3899,2900
3900,2600
3901,2400
3902,2600
3903,2800
3904,2900
3905,4200
3906,2600
3907,1400
3908,1500
3909,2000
3910,1700
3911,2000
3912,4400
3913,1500
3914,2100
3915,1400
3916,3900
3917,2800
3918,4000
3919,1600
3920,2000
3921,1400
3922,2700
3923,2500
3924,1800
3925,2200
3926,2000
3927,1400
3928,3200
3929,3800
3930,2900
3931,3200
3932,1700
3933,2500
3934,3800
3935,2100
3936,1600
3937,1600
3938,3000
3939,3600
3940,4100
3941,3000
3942,2000
3943,2800
3944,2000
3945,3700
3946,2700
3947,2700
3948,4800
3949,1400
3950,1900
3951,4100
3952,1600
3953,1400
3954,2000
3955,2200
3956,1400
3957,4400
3958,1800
3959,2100
3960,1600
3961,2400
3962,3200
3963,1800
3964,4000
3965,4700
3966,2200
3967,2400
3968,1500
3969,1800
3970,1400
3971,1500
3972,2300
3973,2200
3974,3600
3975,1600
3976,2200
3977,1600
3978,2000
3979,2000
3980,3800
3981,2300
3982,3100
3983,2900
3984,2700
3985,2800
3986,1800
3987,4000
3988,3400
3989,1700
3990,2900
3991,2200
3992,3400
3993,1500
3994,4100
3995,1600
3996,2200
3997,1900
3998,2500
3999,3500
4000,1600
4001,2200
4002,1800
4003,4000
4004,4000
4005,1700
4006,2000
4007,1900
4008,4400
4009,1600
4010,4400
4011,1800
4012,2700
4013,2100
4014,3600
4015,3600
4016,4200
4017,2600
4018,2900
4019,1800
4020,3500
4021,1400
4022,3700
4023,3100
4024,1400
4025,2200
4026,1900
4027,3900
4028,4500
4029,1800
4030,4200
4031,4300
4032,3000
4033,2200
4034,2600
4035,3500
4036,2200
4037,3000
4038,3000
4039,2800
4040,3800
4041,1700
4042,1400
4043,2300
4044,1400
4045,1700
4046,1500
4047,3200
4048,4400
4049,2200
4050,2400
4051,2800
4052,2700
4053,1600
4054,1600
4055,2000
4056,3800
4057,4200
4058,3100
4059,2000
4060,1700
4061,1500
4062,4500
4063,3600
4064,2700
4065,3600
4066,1700
4067,3800
4068,3600
4069,1800
4070,3100
4071,3500
4072,3200
4073,1900
4074,1700
4075,1700
4076,2700
4077,2800
4078,2100
4079,2500
4080,3200
4081,4200
4082,1500
4083,2000
4084,3000
4085,3900
4086,1900
4087,2000
4088,2400
4089,1500
4090,1900
4091,3600
4092,4000
4093,3000
4094,2700
4095,2600
4096,1700
4097,1700
4098,1700
4099,2000
4100,2100
4101,1600
4102,4100
4103,2500
4104,1800
4105,4600
4106,2100
4107,1800
4108,1400
4109,1700
4110,2000
4111,2200
4112,3700
4113,3300
4114,2000
4115,3400
4116,1700
4117,1600
4118,3300
4119,2100
4120,2200
4121,3900
4122,3700
4123,1900
4124,3100
4125,2900
4126,3300
4127,1900
4128,3000
4129,3000
4130,1500
4131,3000
4132,1800
4133,2700
4134,2900
4135,1400
4136,1600
4137,3700
4138,4500
4139,2700
4140,2900
4141,2400
4142,1900
4143,3600
4144,3600
4145,2300
4146,3100
4147,4800
4148,3800
4149,1800
4150,1800
4151,1500
4152,2800
4153,3200
4154,2300
4155,3700
4156,4600
4157,3900
4158,2300
4159,1900
4160,1700
4161,4500
4162,2600
4163,1700
4164,2100
4165,2300
4166,3000
4167,4300
4168,4800
4169,4300
4170,1600
4171,2700
4172,1600
4173,3300
4174,4900
4175,3400
4176,2000
4177,1600
4178,3400
4179,3000
4180,4200
4181,2100
4182,3700
4183,1900
4184,1700
4185,4300
4186,1900
4187,1700
4188,3700
4189,3400
4190,2300
4191,4400
4192,2700
4193,2400
4194,2900
4195,2100
4196,1400
4197,3000
4198,2900
4199,2200
4200,4400
4201,2100
4202,2600
4203,3400
4204,3500
4205,2300
4206,3500
4207,4100
4208,2100
4209,3100
4210,1800
4211,2700
4212,1600
4213,1600
4214,3700
4215,1900
4216,3500
4217,2100
4218,1500
4219,2900
4220,1600
4221,1500
4222,4300
4223,3700
4224,2300
4225,3700
4226,2400
4227,2800
4228,2100
4229,2600
4230,2700
4231,3000
4232,1700
4233,2800
4234,3600
4235,2000
4236,1800
4237,2200
4238,2800
4239,1500
4240,1400
4241,2300
4242,1600
4243,4500
4244,4800
4245,3500
4246,3300
4247,4400
4248,4500
4249,1500
4250,2200
4251,2100
4252,3200
4253,1400
4254,3700
4255,2900
4256,2800
4257,3200
4258,4800
4259,2000
4260,4400
4261,2200
4262,3100
4263,3200
4264,3600
4265,4900
4266,3600
4267,1900
4268,3600
4269,3200
4270,1500
4271,2300
4272,2300
4273,1800
4274,3600
4275,2300
4276,3700
4277,3500
4278,3800
4279,3200
4280,2800
4281,2300
4282,2900
4283,1500
4284,1900
4285,2300
4286,1800
4287,1900
4288,3800
4289,2000
4290,2700
4291,1800
4292,2500
4293,1400
4294,2300
4295,4300
4296,1400
4297,1900
4298,2000
4299,4500
4300,3200
4301,2200
4302,3800
4303,4600
4304,1700
4305,3800
4306,1400
4307,3900
4308,1500
4309,5900
4310,17300
4311,41600
4312,10100
4313,15700
4314,16600
4315,42500
4316,26600
4317,17300
4318,13100
4319,16100
4320,25500
4321,7300
4322,16300
4323,5000
4324,8900
4325,32500
4326,21700
4327,21800
4328,11800
4329,12700
4330,10400
4331,12900
4332,13700
4333,53200
4334,14000
4335,10100
4336,7000
4337,42300
4338,29300
4339,10500
4340,14500
4341,25700
4342,34100
4343,22500
4344,8800
4345,12200
4346,11000
4347,26300
4348,47300
4349,59100
4350,25500
4351,59400
4352,12200
4353,8700
4354,8500
4355,48800
4356,7200
4357,38800
4358,12900
4359,16800
4360,18100
4361,10300
4362,32400
4363,12800
4364,26400
4365,10700
4366,7900
4367,19700
4368,18800
4369,35900
4370,39900
4371,17200
4372,9500
4373,15400
4374,9800
4375,47100
4376,10300
4377,11800
4378,24800
4379,15600
4380,30900
4381,13700
4382,16400
4383,81700
4384,29600
4385,39300
4386,10000
4387,15700
4388,22500
4389,17200
4390,7200
4391,9100
4392,11700
4393,441000
4394,9300
4395,18100
4396,145500
4397,46800
4398,11300
4399,14300
4400,28800
4401,12200
4402,298400
4403,16900
4404,89500
4405,18300
4406,33100
4407,27100
4408,19700
4409,14400
4410,19100
4411,8900
4412,67100
4413,14200
4414,24100
4415,13600
4416,24300
4417,12400
4418,67700
4419,15600
4420,13700
4421,93800
4422,36100
4423,45400
4424,25200
4425,6900
4426,33800
4427,15700
4428,5900
4429,9400
4430,10900
4431,17500
4432,23700
4433,14400
4434,7000
4435,12800
4436,35700
4437,133700
4438,7600
4439,31300
4440,8500
4441,7800
4442,15200
4443,64099
4444,16800
4445,32500
4446,12600
4447,6900
4448,39800
4449,19100
4450,12300
4451,13700
4452,7500
4453,9900
4454,11300
4455,11800
4456,38200
4457,7200
4458,40600
4459,11900
4460,11800
4461,843300
4462,119100
4463,17000
4464,73100
4465,27100
4466,9300
4467,12100
4468,8200
4469,11900
4470,26800
4471,20400
4472,11100
4473,9000
4474,11600
4475,9900
4476,18900
4477,14200
4478,47700
4479,47300
4480,15900
4481,58800
4482,105400
4483,11000
4484,7200
4485,10400
4486,13200
4487,19800
4488,14100
4489,10100
4490,8700
4491,26700
4492,13200
4493,7600
4494,98700
4495,96900
4496,284700
4497,47800
4498,48800
4499,25500
4500,14400
4501,32700
4502,21900
4503,6600
4504,23600
4505,30200
4506,19000
4507,48100
4508,10400
4509,6100
4510,31000
4511,96100
4512,36600
4513,14700
4514,49000
4515,33100
4516,20900
4517,26900
4518,16500
4519,15600
4520,14800
4521,6800
4522,10100
4523,25000
4524,17700
4525,41600
4526,10600
4527,36300
4528,17900
4529,16100
4530,10000
4531,18200
4532,57600
4533,17900
4534,19300
4535,17200
4536,14000
4537,11500
4538,11300
4539,33300
4540,38200
4541,96500
4542,9700
4543,39000
4544,44700
4545,9400
4546,78600
4547,56500
4548,10100
4549,12300
4550,13300
4551,17900
4552,56500
4553,57200
4554,6500
4555,233400
4556,22500
4557,7100
4558,16700
4559,53100
4560,10800
4561,38400
4562,100300
4563,17400
4564,19800
4565,8600
4566,16800
4567,21500
4568,72900
4569,12200
4570,74300
4571,20700
4572,13300
4573,9300
4574,10100
4575,10900
4576,20800
4577,13600
4578,7700
4579,29900
4580,20600
4581,49500
4582,53500
4583,54600
4584,11800
4585,8600
4586,21500
4587,80400
4588,16700
4589,12800
4590,21700
4591,16200
4592,6900
4593,24700
4594,196700
4595,13700
4596,11400
4597,16500
4598,20100
4599,23200
4600,25200
4601,16600
4602,28300
4603,23100
4604,12500
4605,21600
4606,36200
4607,24900
4608,29700
4609,15000
4610,12000
4611,18800
4612,15100
4613,18500
4614,18100
4615,27700
4616,18000
4617,16700
4618,29800
4619,27800
4620,87600
4621,17300
4622,8300
4623,33000
4624,16300
4625,20400
4626,14800
4627,22800
4628,18300
4629,23000
4630,21400
4631,22000
4632,8500
4633,23000
4634,22300
4635,11800
4636,23700
4637,12100
4638,12300
4639,40600
4640,32000
4641,40000
4642,14800
4643,27600
4644,5400
4645,10400
4646,7900
4647,5700
4648,15100
4649,26600
4650,6800
4651,22300
4652,30000
4653,34300
4654,13000
4655,24500
4656,15800
4657,18600
4658,6100
4659,8900
4660,18400
4661,54900
4662,6100
4663,10100
4664,48500
4665,197600
4666,16700
4667,62900
4668,22300
4669,17300
4670,18500
4671,12900
4672,10900
4673,10000
4674,27700
4675,55600
4676,12700
4677,29000
4678,53000
4679,37200
4680,15400
4681,83300
4682,13000
4683,8500
4684,13700
4685,17900
4686,6600
4687,36200
4688,8000
4689,13400
4690,6700
4691,30400
4692,57400
4693,14400
4694,9000
4695,77600
4696,25000
4697,5600
4698,26000
4699,50000
4700,77800
4701,11800
4702,38000
4703,62000
4704,12600
4705,8600
4706,7700
4707,11800
4708,8100
4709,57100
4710,8000
4711,11100
4712,143100
4713,28000
4714,17100
4715,32600
4716,25200
4717,6800
4718,12100
4719,11000
4720,8900
4721,6700
4722,10500
4723,22100
4724,13200
4725,17500
4726,15400
4727,18800
4728,113700
4729,10400
4730,18000
4731,21700
4732,22000
4733,10100
4734,23900
4735,9500
4736,16500
4737,23000
4738,11000
4739,13800
4740,17400
4741,40200
4742,10000
4743,10700
4744,19800
4745,31500
4746,8600
4747,26200
4748,48000
4749,12900
4750,13800
4751,31500
4752,20200
4753,59000
4754,16600
4755,22000
4756,16500
4757,41000
4758,14000
4759,10700
4760,41800
4761,35800
4762,88500
4763,5700
4764,21000
4765,10400
4766,7900
4767,9700
4768,35500
4769,11400
4770,15500
4771,26400
4772,9900
4773,92100
4774,7200
4775,10800
4776,25900
4777,109800
4778,40400
4779,14700
4780,6900
4781,26800
4782,12900
4783,33400
4784,25500
4785,13200
4786,12700
4787,10800
4788,9800
4789,19900
4790,8400
4791,24400
4792,60300
4793,20800
4794,16300
4795,23700
4796,12200
4797,17100
4798,10300
4799,7800
4800,7600
4801,24300
4802,27400
4803,37000
4804,11300
4805,19500
4806,13600
4807,8700
4808,12800
4809,9200
4810,9100
4811,23100
4812,10900
4813,24900
4814,30000
4815,13400
4816,8700
4817,27900
4818,6300
4819,25900
4820,9900
4821,7500
4822,10100
4823,6100
4824,7900
4825,12500
4826,31600
4827,10800
4828,75600
4829,10400
4830,34700
4831,17000
4832,57500
4833,24200
4834,30200
4835,21400
4836,31300
4837,20200
4838,37400
4839,34100
4840,10500
4841,10500
4842,8000
4843,98500
4844,48800
4845,18600
4846,10800
4847,18200
4848,9700
4849,16300
4850,26600
4851,12300
4852,17100
4853,10500
4854,7600
4855,10200
4856,15500
4857,13500
4858,11300
4859,18200
4860,14800
4861,11900
4862,16900
4863,18600
4864,67300
4865,51900
4866,19500
4867,141400
4868,14800
4869,306100
4870,9200
4871,180600
4872,10000
4873,208300
4874,14700
4875,12700
4876,13000
4877,92600
4878,30200
4879,6200
4880,14100
4881,29400
4882,18700
4883,17300
4884,8000
4885,10200
4886,5500
4887,12700
4888,20300
4889,11800
4890,27300
4891,14500
4892,7600
4893,68300
4894,22300
4895,23700
4896,10700
4897,24000
4898,8300
4899,12200
4900,36600
4901,15200
4902,38700
4903,12300
4904,37700
4905,19500
4906,42000
4907,16200
4908,46400
4909,18000
4910,22300
4911,27300
4912,15800
4913,27600
4914,18400
4915,20800
4916,25000
4917,9500
4918,12800
4919,5900
4920,16800
4921,10700
4922,29900
4923,10500
4924,53800
4925,9100
4926,12700
4927,9400
4928,10400
