,shares
2630,756
2631,433
2632,1100
2633,1900
2634,791
2635,202
2636,921
2637,138
2638,2000
2639,906
2640,1200
2641,988
2642,1800
2643,2100
2644,1300
2645,9300
2646,1300
2647,3400
2648,1100
2649,4500
2650,23700
2651,599
2652,1200
2653,1300
2654,701
2655,8000
2656,584
2657,47300
2658,734
2659,2000
2660,1100
2661,5800
2662,2600
2663,842
2664,1400
2665,1900
2666,916
2667,1100
2668,2100
2669,2200
2670,2200
2671,3300
2672,14400
2673,932
2674,1800
2675,22300
2676,1100
2677,1900
2678,1100
2679,1600
2680,728
2681,541
2682,700
2683,684
2684,2300
2685,548
2686,1100
2687,1600
2688,608
2689,521
2690,1300
2691,2300
2692,4800
2693,1600
2694,4500
2695,4300
2696,7600
2697,2300
2698,4600
2699,3600
2700,905
2701,3000
2702,1200
2703,750
2704,7100
2705,1000
2706,1500
2707,824
2708,9600
2709,869
2710,2200
2711,2200
2712,982
2713,2000
2714,7000
2715,1800
2716,2700
2717,974
2718,4300
2719,1900
2720,2300
2721,1500
2722,969
2723,2600
2724,12800
2725,918
2726,1200
2727,10000
2728,620
2729,599
2730,558
2731,456
2732,988
2733,3200
2734,1600
2735,633
2736,1500
2737,1600
2738,21500
2739,964
2740,6800
2741,1200
2742,2900
2743,1100
2744,5900
2745,1300
2746,3200
2747,1800
2748,2100
2749,1100
2750,23100
2751,82
2752,1500
2753,950
2754,4600
2755,1100
2756,1200
2757,14200
2758,880
2759,1500
2760,1800
2761,1000
2762,836
2763,1200
2764,906
2765,764
2766,1300
2767,1000
2768,256
2769,2800
2770,2100
2771,2000
2772,2400
2773,4100
2774,1500
2775,1900
2776,905
2777,1700
2778,1400
2779,878
2780,2700
2781,969
2782,5200
2783,1900
2784,1600
2785,4000
2786,1200
2787,13900
2788,3900
2789,1100
2790,484
2791,758
2792,4700
2793,1600
2794,913
2795,1400
2796,465
2797,42600
2798,1400
2799,1600
2800,1300
2801,2800
2802,766
2803,860
2804,1100
2805,1500
2806,2400
2807,977
2808,2300
2809,2300
2810,1100
2811,436
2812,786
2813,841
2814,988
2815,553
2816,35700
2817,665
2818,1100
2819,2500
2820,1200
2821,1400
2822,968
2823,4700
2824,602
2825,1200
2826,954
2827,1100
2828,9200
2829,1000
2830,731
2831,805
2832,1100
2833,939
2834,928
2835,1900
2836,1300
2837,3000
2838,3600
2839,133700
2840,1600
2841,532
2842,3600
2843,1900
2844,1100
2845,50200
2846,1200
2847,906
2848,1100
2849,563
2850,517
2851,1100
2852,936
2853,1900
2854,7600
2855,1400
2856,1200
2857,2200
2858,3400
2859,1300
2860,11400
2861,1200
2862,2000
2863,3100
2864,809
2865,2900
2866,1200
2867,31300
2868,768
2869,917
2870,4300
2871,1100
2872,2100
2873,980
2874,3600
2875,1800
2876,704
2877,1100
2878,533
2879,7800
2880,810
2881,1300
2882,942
2883,1000
2884,868
2885,837
2886,1200
2887,3100
2888,753
2889,621
2890,1200
2891,3400
2892,1700
2893,2900
2894,3500
2895,1900
2896,1100
2897,986
2898,1500
2899,2800
2900,455
2901,1300
2902,818
2903,9700
2904,1800
2905,1100
2906,1100
2907,3400
2908,2200
2909,728
2910,1300
2911,3600
2912,1900
2913,1000
2914,1000
2915,1500
2916,751
2917,3900
2918,1500
2919,2100
2920,1900
2921,1200
2922,1100
2923,835
2924,689
2925,905
2926,852
2927,733
2928,1400
2929,1200
2930,918
2931,2600
2932,1300
2933,1000
2934,1100
2935,1200
2936,2300
2937,1300
2938,2100
2939,2300
2940,4800
2941,982
2942,1300
2943,1300
2944,4000
2945,8200
2946,1300
2947,3900
2948,762
2949,1200
2950,4800
2951,1200
2952,992
2953,1100
2954,728
2955,681
2956,3900
2957,1400
2958,3700
2959,562
2960,852
2961,1000
2962,1000
2963,8500
2964,722
2965,1700
2966,6400
2967,1400
2968,1500
2969,898
2970,1200
2971,2100
2972,2100
2973,2000
2974,6200
2975,4200
2976,5400
2977,1000
2978,5500
2979,683
2980,1700
2981,556
2982,429
2983,854
2984,9700
2985,1500
2986,6500
2987,550
2988,1600
2989,2000
2990,426
2991,4400
2992,928
2993,2900
2994,1400
2995,6400
2996,1400
2997,262
2998,4800
2999,18800
3000,1500
3001,2000
3002,3000
3003,1200
3004,1000
3005,2000
3006,2300
3007,2000
3008,2400
3009,1200
3010,593
3011,7800
3012,2700
3013,2300
3014,636
3015,15200
3016,1300
3017,634
3018,2100
3019,863
3020,1100
3021,1200
3022,10700
3023,32600
3024,872
3025,1500
3026,742
3027,2400
3028,8500
3029,942
3030,1100
3031,1100
3032,921
3033,844
3034,827
3035,4200
3036,1300
3037,1200
3038,64099
3039,6400
3040,1900
3041,1300
3042,1200
3043,11000
3044,1300
3045,5000
3046,834
3047,867
3048,1700
3049,2800
3050,962
3051,1300
3052,16800
3053,1600
3054,951
3055,1400
3056,3400
3057,4400
3058,1400
3059,3200
3060,2500
3061,944
3062,3600
3063,3500
3064,1200
3065,931
3066,2400
3067,2900
3068,32500
3069,3000
3070,2400
3071,2000
3072,3300
3073,709
3074,16800
3075,903
3076,650
3077,4300
3078,12600
3079,723
3080,16200
3081,950
3082,1200
3083,6900
3084,1300
3085,5400
3086,39800
3087,1600
3088,1100
3089,2100
3090,4800
3091,991
3092,668
3093,3100
3094,4300
3095,741
3096,4400
3097,1300
3098,2600
3099,5200
3100,3300
3101,759
3102,1600
3103,1100
3104,4900
3105,587
3106,1500
3107,791
3108,704
3109,69000
3110,6300
3111,6300
3112,2400
3113,1600
3114,1800
3115,2100
3116,1000
3117,2900
3118,19100
3119,3900
3120,12300
3121,141
3122,485
3123,887
3124,2400
3125,1100
3126,560
3127,1200
3128,2300
3129,1200
3130,1800
3131,1300
3132,4200
3133,2400
3134,1400
3135,984
3136,899
3137,680
3138,815
3139,1000
3140,508
3141,1000
3142,1200
3143,1200
3144,1100
3145,1100
3146,3100
3147,2200
3148,2400
3149,6500
3150,2800
3151,2500
3152,2100
3153,13700
3154,2200
3155,1000
3156,250
3157,995
3158,3400
3159,10700
3160,1700
3161,8200
3162,4000
3163,7500
3164,5800
3165,9200
3166,1100
3167,2900
3168,1200
3169,1400
3170,1800
3171,925
3172,3700
3173,2300
3174,168
3175,2200
3176,1100
3177,1800
3178,1600
3179,1000
3180,11000
3181,1600
3182,721
3183,2200
3184,1500
3185,565
3186,1100
3187,4400
3188,8300
3189,822
3190,2300
3191,341
3192,767
3193,778
3194,1100
3195,1200
3196,2300
3197,2000
3198,1100
3199,3000
3200,958
3201,1800
3202,6500
3203,1100
3204,9100
3205,1600
3206,21000
3207,747
3208,656
3209,1300
3210,2000
3211,2200
3212,5200
3213,6200
3214,4300
3215,780
3216,5900
3217,1800
3218,9900
3219,1400
3220,941
3221,5900
3222,1500
3223,733
3224,1800
3225,577
3226,1200
3227,2300
3228,2200
3229,3400
3230,1500
3231,1100
3232,1200
3233,1500
3234,1400
3235,856
3236,960
3237,5700
3238,1600
3239,11300
3240,5800
3241,3300
3242,3000
3243,597
3244,1400
3245,680
3246,2200
3247,3400
3248,1200
3249,1100
3250,1100
3251,11800
3252,3900
3253,302
3254,38200
3255,977
3256,748
3257,4100
3258,2300
3259,1300
3260,2400
3261,2000
3262,1900
3263,1200
3264,4900
3265,1200
3266,2700
3267,729
3268,1100
3269,847
3270,769
3271,3900
3272,582
3273,1100
3274,3400
3275,848
3276,741
3277,411
3278,1600
3279,7200
3280,7700
3281,1300
3282,40600
3283,2000
3284,4600
3285,2800
3286,6800
3287,1000
3288,1300
3289,657
3290,2000
3291,571
3292,866
3293,472
3294,965
3295,509
3296,7300
3297,2400
3298,1900
3299,1600
3300,1200
3301,1100
3302,1000
3303,3600
3304,2100
3305,1200
3306,6300
3307,3900
3308,1200
3309,1500
3310,853
3311,869
3312,966
3313,3500
3314,1100
3315,1300
3316,11900
3317,1000
3318,11800
3319,801
3320,1200
3321,1400
3322,1000
3323,842
3324,853
3325,538
3326,3200
3327,867
3328,2200
3329,843300
3330,683
3331,1200
3332,922
3333,604
3334,4700
3335,3400
3336,1100
3337,998
3338,2500
3339,1600
3340,5800
3341,925
3342,567
3343,5400
3344,119100
3345,2000
3346,1100
3347,19000
3348,448
3349,4600
3350,4400
3351,812
3352,732
3353,2500
3354,718
3355,670
3356,2900
3357,971
3358,1300
3359,688
3360,1300
3361,1800
3362,413
3363,724
3364,1100
3365,2000
3366,17000
3367,1800
3368,664
3369,1000
3370,5500
3371,965
3372,538
3373,486
3374,924
3375,934
3376,2000
3377,2900
3378,696
3379,5000
3380,2800
3381,3100
3382,1300
3383,19200
3384,832
3385,73100
3386,1200
3387,2300
3388,2100
3389,746
3390,1200
3391,2100
3392,663
3393,1200
3394,3400
3395,875
3396,1500
3397,4700
3398,790
3399,1100
3400,12300
3401,1900
3402,1300
3403,2600
3404,4900
3405,744
3406,2500
3407,615
3408,1500
3409,1700
3410,1400
3411,27100
3412,922
3413,9300
3414,835
3415,2600
3416,3500
3417,4600
3418,2600
3419,955
3420,4300
3421,941
3422,2600
3423,1400
3424,941
3425,870
3426,1800
3427,10700
3428,821
3429,2100
3430,4700
3431,1500
3432,4200
3433,17700
3434,2200
3435,11800
3436,7600
3437,1400
3438,920
3439,856
3440,1700
3441,752
3442,866
3443,1200
3444,10600
3445,1500
3446,1100
3447,12100
3448,1400
3449,4600
3450,1400
3451,2000
3452,5400
3453,2100
3454,4400
3455,1300
3456,2700
3457,16300
3458,1500
3459,775
3460,833
3461,8200
3462,526
3463,4000
3464,5000
3465,1300
3466,1000
3467,3200
3468,8300
3469,1300
3470,1300
3471,2600
3472,3400
3473,1100
3474,13900
3475,3100
3476,1000
3477,9000
3478,3700
3479,929
3480,1100
3481,1300
3482,3000
3483,2000
3484,693
3485,2600
3486,2100
3487,729
3488,2400
3489,926
3490,861
3491,802
3492,1100
3493,739
3494,683
3495,3400
3496,12700
3497,2400
3498,1300
3499,794
3500,2400
3501,924
3502,2000
3503,1900
3504,2200
3505,947
3506,2400
3507,1500
3508,9800
3509,776
3510,478
3511,2000
3512,4300
3513,1100
3514,11900
3515,6600
3516,8000
3517,1100
3518,5000
3519,26800
3520,825
3521,2500
3522,845
3523,998
3524,1300
3525,1100
3526,1500
3527,196
3528,1100
3529,20400
3530,1100
3531,1700
3532,3400
3533,1100
3534,1600
3535,715
3536,863
3537,769
3538,423
3539,2500
3540,682
3541,812
3542,12000
3543,1900
3544,997
3545,2400
3546,1800
3547,7400
3548,1900
3549,1700
3550,799
3551,19200
3552,579
3553,2700
3554,3500
3555,6000
3556,3400
3557,815
3558,1100
3559,4000
3560,753
3561,1300
3562,165
3563,1100
3564,1300
3565,2200
3566,913
3567,4200
3568,5900
3569,1400
3570,2300
3571,823
3572,1400
3573,5300
3574,704
3575,5500
3576,823
3577,1100
3578,872
3579,11100
3580,4600
3581,5400
3582,5700
3583,1700
3584,5600
3585,9000
3586,532
3587,3700
3588,926
3589,1100
3590,11600
3591,1500
3592,1200
3593,752
3594,3000
3595,3400
3596,1300
3597,686
3598,4600
3599,812
3600,1000
3601,2000
3602,3900
3603,9500
3604,894
3605,2500
3606,1200
3607,4400
3608,1400
3609,7500
3610,1300
3611,596
3612,795
3613,1700
3614,21900
3615,4400
3616,828
3617,49
3618,1800
3619,384
3620,383
3621,2000
3622,984
3623,2400
3624,858
3625,2700
3626,765
3627,1600
3628,839
3629,1500
3630,1200
3631,6100
3632,1000
3633,1600
3634,2000
3635,1100
3636,679
3637,911
3638,3200
3639,5200
3640,1100
3641,7700
3642,850
3643,9900
3644,759
3645,801
3646,893
3647,1100
3648,3900
3649,1600
3650,3100
3651,1600
3652,1500
3653,1900
3654,2100
3655,3700
3656,1000
3657,1200
3658,1400
3659,2300
3660,622
3661,793
3662,3600
3663,286
3664,496
3665,707
3666,746
3667,3100
3668,3000
3669,1500
3670,1500
3671,3200
3672,895
3673,907
3674,258
3675,3300
3676,5400
3677,879
3678,2400
3679,1900
3680,18900
3681,925
3682,2400
3683,2500
3684,3800
3685,9700
3686,1600
3687,1400
3688,6400
3689,2600
3690,1100
3691,5900
3692,695
3693,1400
3694,4900
3695,2400
3696,716
3697,802
3698,1200
3699,1700
3700,1700
3701,1200
3702,4700
3703,98
3704,2000
3705,813
3706,2600
3707,1600
3708,2800
3709,886
3710,550
3711,955
3712,14200
3713,4300
3714,735
3715,6200
3716,1500
3717,1300
3718,491
3719,3100
3720,4200
3721,1000
3722,806
3723,1500
3724,717
3725,934
3726,2400
3727,519
3728,1300
3729,1100
3730,1900
3731,5000
3732,2300
3733,1300
3734,1400
3735,1300
3736,2100
3737,1400
3738,980
3739,928
3740,3800
3741,7500
3742,8000
3743,1100
3744,3300
3745,1200
3746,1300
3747,2800
3748,721
3749,13700
3750,5000
3751,2300
3752,47700
3753,6400
3754,47300
3755,753
3756,1600
3757,2100
3758,682
3759,1400
3760,4300
3761,2400
3762,1400
3763,1200
3764,975
3765,1700
3766,787
3767,786
3768,15900
3769,2700
3770,702
3771,819
3772,1600
3773,8600
3774,13700
3775,1500
3776,1200
3777,10600
3778,1000
3779,1400
3780,1000
3781,1300
3782,4000
3783,1000
3784,738
3785,1700
3786,58800
3787,1700
3788,13900
3789,3900
3790,759
3791,22100
3792,1200
3793,746
3794,599
3795,740
3796,9000
3797,1100
3798,788
3799,1400
3800,1900
3801,3600
3802,2600
3803,7100
3804,2300
3805,2000
3806,731
3807,1400
3808,1000
3809,1500
3810,1000
3811,715
3812,856
3813,1200
3814,2800
3815,1400
3816,1200
3817,9700
3818,2100
3819,970
3820,1300
3821,2700
3822,793
3823,1100
3824,395
3825,10700
3826,1100
3827,2700
3828,3600
3829,980
3830,588
3831,2000
3832,1000
3833,4300
3834,3100
3835,24100
3836,1400
3837,386
3838,1500
3839,2300
3840,1400
3841,714
3842,1500
3843,3200
3844,1400
3845,2600
3846,1200
3847,593
3848,961
3849,490
3850,580
3851,930
3852,739
3853,105400
3854,741
3855,650
3856,1700
3857,2700
3858,712
3859,3200
3860,1400
3861,287
3862,3200
3863,1100
3864,1100
3865,1600
3866,1300
3867,1400
3868,1500
3869,928
3870,728
3871,10300
3872,4500
3873,515
3874,5700
3875,1600
3876,845
3877,550
3878,11000
3879,425
3880,544
3881,6700
3882,1300
3883,1600
3884,1000
3885,2400
3886,1100
3887,1100
3888,1100
3889,4200
3890,846
3891,2300
3892,7200
3893,691
3894,3600
3895,939
3896,1400
3897,1000
3898,770
3899,1000
3900,1300
3901,976
3902,774
3903,2400
3904,1900
3905,3000
3906,1500
3907,791
3908,2100
3909,1800
3910,1200
3911,2000
3912,10400
3913,8500
3914,1800
3915,20900
3916,1100
3917,2500
3918,892
3919,1100
3920,13200
3921,1000
3922,902
3923,1900
3924,3000
3925,843
3926,943
3927,939
3928,4900
3929,904
3930,971
3931,7400
3932,653
3933,4000
3934,1500
3935,962
3936,3600
3937,807
3938,896
3939,1100
3940,19800
3941,1800
3942,3200
3943,1100
3944,7100
3945,2000
3946,3400
3947,3900
3948,1400
3949,3600
3950,12400
3951,474
3952,1000
3953,1100
3954,4100
3955,1700
3956,1400
3957,3600
3958,736
3959,914
3960,1700
3961,5100
3962,3800
3963,819
3964,2800
3965,4100
3966,14100
3967,10100
3968,4200
3969,697
3970,1200
3971,14700
3972,1900
3973,720
3974,8700
3975,1300
3976,13700
3977,970
3978,593
3979,1400
3980,905
3981,4600
3982,704
3983,709
3984,4600
3985,26700
3986,1300
3987,1500
3988,698
3989,1700
3990,6200
3991,999
3992,1600
3993,1400
3994,2700
3995,1300
3996,1000
3997,682
3998,13200
3999,7300
4000,2300
4001,1600
4002,1200
4003,1500
4004,1100
4005,2300
4006,6900
4007,7300
4008,3700
4009,898
4010,530
4011,7800
4012,2000
4013,569
4014,3300
4015,3000
4016,4000
4017,1200
4018,5300
4019,4800
4020,1000
4021,5400
4022,3100
4023,1500
4024,7100
4025,650
4026,633
4027,1100
4028,552
4029,1800
4030,1000
4031,1200
4032,5600
4033,818
4034,1400
4035,1700
4036,1200
4037,7600
4038,836
4039,3700
4040,2400
4041,1100
4042,885
4043,2900
4044,1400
4045,1700
4046,3600
4047,1100
4048,1200
4049,1100
4050,98700
4051,2600
4052,2300
4053,3000
4054,4200
4055,764
4056,1900
4057,9200
4058,1200
4059,1000
4060,96900
4061,284700
4062,745
4063,2600
4064,1500
4065,2600
4066,503
4067,3100
4068,954
4069,914
4070,830
4071,1900
4072,447
4073,2500
4074,1800
4075,464
4076,2100
4077,1400
4078,684
4079,1300
4080,763
4081,6400
4082,613
4083,47800
4084,1600
4085,1200
4086,5000
4087,4700
4088,1400
4089,1000
4090,1400
4091,43200
4092,2800
4093,915
4094,889
4095,1900
4096,3400
4097,2800
4098,861
4099,898
4100,2300
4101,1500
4102,932
4103,3800
4104,2300
4105,1200
4106,500
4107,1000
4108,2100
4109,2200
4110,1300
4111,1300
4112,2100
4113,873
4114,957
4115,906
4116,3300
4117,991
4118,1900
4119,895
4120,1300
4121,632
4122,2200
4123,1500
4124,1900
4125,2200
4126,905
4127,1400
4128,2200
4129,1000
4130,1600
4131,1100
4132,754
4133,766
4134,773
4135,569
4136,4000
4137,2800
4138,8400
4139,974
4140,750
4141,2100
4142,779
4143,372
4144,836
4145,865
4146,2100
4147,48800
4148,819
4149,26400
4150,25500
4151,1400
4152,3800
4153,432
4154,3000
4155,788
4156,3400
4157,1300
4158,779
4159,1400
4160,600
4161,1400
4162,713
4163,943
4164,2400
4165,759
4166,14400
4167,1100
4168,1200
4169,9800
4170,4100
4171,531
4172,2400
4173,420
4174,1100
4175,850
4176,846
4177,2200
4178,865
4179,1300
4180,770
4181,1300
4182,783
4183,486
4184,2500
4185,1900
4186,2200
4187,5100
4188,1100
4189,2100
4190,716
4191,1800
4192,1600
4193,614
4194,13500
4195,693
4196,735
4197,848
4198,2900
4199,889
4200,701
4201,581
4202,2100
4203,1600
4204,651
4205,13900
4206,1500
4207,579
4208,7100
4209,2800
4210,1100
4211,983
4212,32700
4213,2600
4214,21900
4215,4800
4216,1300
4217,763
4218,527
4219,2500
4220,574
4221,1700
4222,16300
4223,2900
4224,1000
4225,5400
4226,996
4227,1100
4228,762
4229,1500
4230,605
4231,2200
4232,939
4233,1400
4234,2700
4235,2100
4236,6600
4237,5500
4238,1300
4239,845
4240,974
4241,2800
4242,1700
4243,1500
4244,1400
4245,3600
4246,1700
4247,597
4248,2700
4249,395
4250,2300
4251,1400
4252,3100
4253,23600
4254,1800
4255,1200
4256,426
4257,692
4258,2200
4259,2400
4260,162
4261,3400
4262,3500
4263,1000
4264,2400
4265,5200
4266,840
4267,2100
4268,1300
4269,473
4270,552
4271,2100
4272,2900
4273,2500
4274,888
4275,835
4276,9500
4277,724
4278,5100
4279,1700
4280,1400
4281,2000
4282,10200
4283,652
4284,1800
4285,2200
4286,2000
4287,30200
4288,1300
4289,6500
4290,19000
4291,1500
4292,7100
4293,7000
4294,3300
4295,1100
4296,605
4297,2500
4298,1100
4299,2000
4300,12300
4301,687
4302,819
4303,1100
4304,587
4305,859
4306,1500
4307,5300
4308,1300
4309,1100
4310,1000
4311,609
4312,1200
4313,1900
4314,638
4315,1700
4316,1400
4317,1700
4318,1600
4319,1100
4320,1900
4321,600
4322,1100
4323,422
4324,4900
4325,3200
4326,3000
4327,779
4328,12900
4329,14800
4330,2800
4331,1400
4332,3900
4333,1200
4334,587
4335,1200
4336,1200
4337,1500
4338,1900
4339,11200
4340,1300
4341,3000
4342,2000
4343,1800
4344,1400
4345,1100
4346,3000
4347,674
4348,218
4349,6500
4350,1700
4351,3300
4352,1900
4353,2000
4354,21400
4355,9400
4356,529
4357,4700
4358,1500
4359,13900
4360,2000
4361,1000
4362,48100
4363,3300
4364,781
4365,915
4366,2800
4367,676
4368,1300
4369,2800
4370,1000
4371,1200
4372,5300
4373,1000
4374,10400
4375,3200
4376,618
4377,2400
4378,646
4379,1200
4380,1000
4381,2300
4382,817
4383,728
4384,16600
4385,3000
4386,796
4387,1200
4388,900
4389,2800
4390,3700
4391,976
4392,1100
4393,2100
4394,3600
4395,1400
4396,750
4397,1100
4398,683
4399,783
4400,1500
4401,1400
4402,7900
4403,11700
4404,6200
4405,833
4406,913
4407,1500
4408,859
4409,626
4410,958
4411,2600
4412,3500
4413,2200
4414,6500
4415,2200
4416,820
4417,657
4418,924
4419,736
4420,1700
4421,3000
4422,1200
4423,1200
4424,2500
4425,527
4426,8700
4427,1100
4428,933
4429,1800
4430,3700
4431,663
4432,1200
4433,3200
4434,1000
4435,788
4436,2500
4437,668
4438,1800
4439,893
4440,458
4441,2900
4442,552
4443,1500
4444,803
4445,7500
4446,4800
4447,1800
4448,3300
4449,875
4450,1700
4451,2400
4452,1300
4453,3500
4454,649
4455,6100
4456,2100
4457,1700
4458,2700
4459,1000
4460,1600
4461,858
4462,1900
4463,562
4464,1200
4465,2100
4466,35100
4467,407
4468,1600
4469,610
4470,645
4471,139
4472,1100
4473,2900
4474,673
4475,1400
4476,2000
4477,1000
4478,1400
4479,1500
4480,658
4481,680
4482,871
4483,3300
4484,6200
4485,1500
4486,1200
4487,1800
4488,4600
4489,1700
4490,1400
4491,3100
4492,1600
4493,1100
4494,1100
4495,14700
4496,686
4497,591
4498,2000
4499,4600
4500,1100
4501,1900
4502,839
4503,6800
4504,1800
4505,1000
4506,1000
4507,977
4508,31000
4509,961
4510,3600
4511,822
4512,1100
4513,7000
4514,8900
4515,1300
4516,665
4517,4100
4518,1600
4519,1200
4520,2100
4521,2100
4522,1400
4523,17100
4524,4300
4525,2000
4526,554
4527,3100
4528,759
4529,913
4530,3900
4531,2100
4532,6500
4533,993
4534,1100
4535,1200
4536,1500
4537,580
4538,96100
4539,1400
4540,5500
4541,10500
4542,1000
4543,1600
4544,988
4545,7900
4546,1600
4547,806
4548,797
4549,1300
4550,36600
4551,3700
4552,3300
4553,1500
4554,1300
4555,1000
4556,1600
4557,831
4558,1100
4559,2400
4560,838
4561,656
4562,936
4563,1100
4564,1400
4565,1400
4566,2500
4567,1100
4568,775
4569,277
4570,3400
4571,623
4572,653
4573,3700
4574,3500
4575,3900
4576,1500
4577,786
4578,1100
4579,14700
4580,2400
4581,7400
4582,49000
4583,6000
4584,789
4585,622
4586,808
4587,895
4588,1200
4589,33100
4590,953
4591,4500
4592,2900
4593,897
4594,995
4595,1300
4596,1300
4597,7100
4598,574
4599,542
4600,2100
4601,5100
4602,784
4603,6100
4604,857
4605,1400
4606,1300
4607,1300
4608,1000
4609,1400
4610,241
4611,548
4612,1000
4613,526
4614,1900
4615,819
4616,3100
4617,902
4618,20900
4619,1100
4620,3400
4621,869
4622,1900
4623,1200
4624,1800
4625,861
4626,1300
4627,6200
4628,1200
4629,1300
4630,946
4631,3900
4632,8400
4633,12200
4634,1300
4635,888
4636,2200
4637,26900
4638,10300
4639,2100
4640,16500
4641,1400
4642,15600
4643,1000
4644,1700
4645,3300
4646,4000
4647,2300
4648,14800
4649,2300
4650,1300
4651,1200
4652,1300
4653,1300
4654,4400
4655,539
4656,872
4657,3500
4658,1000
4659,2000
4660,3400
4661,2600
4662,488
4663,1200
4664,6800
4665,879
4666,1300
4667,867
4668,8400
4669,4400
4670,1200
4671,1500
4672,1600
4673,3900
4674,1300
4675,547
4676,2000
4677,1400
4678,535
4679,3700
4680,4100
4681,2000
4682,1500
4683,3800
4684,624
4685,1400
4686,737
4687,1200
4688,3000
4689,942
4690,6000
4691,973
4692,3800
4693,790
4694,2600
4695,1400
4696,535
4697,833
4698,176
4699,1200
4700,531
4701,4200
4702,1000
4703,1600
4704,1400
4705,882
4706,701
4707,4700
4708,2400
4709,708
4710,888
4711,3700
4712,1600
4713,864
4714,3600
4715,13800
4716,622
4717,1700
4718,724
4719,2800
4720,7500
4721,1100
4722,1100
4723,927
4724,3700
4725,701
4726,882
4727,4500
4728,605
4729,1800
4730,1900
4731,4200
4732,3900
4733,1500
4734,1000
4735,3300
4736,2300
4737,3500
4738,1000
4739,490
4740,1900
4741,955
4742,732
4743,3400
4744,12500
4745,554
4746,8800
4747,938
4748,955
4749,11200
4750,838
4751,881
4752,10100
4753,2600
4754,1200
4755,972
4756,1200
4757,1600
4758,25000
4759,635
4760,8600
4761,17700
4762,2700
4763,1100
4764,4900
4765,2700
4766,943
4767,860
4768,717
4769,867
4770,12300
4771,767
4772,1400
4773,731
4774,2900
4775,1500
4776,2100
4777,2900
4778,1400
4779,2700
4780,4400
4781,475
4782,3700
4783,486
4784,626
4785,668
4786,1400
4787,5200
4788,1100
4789,532
4790,853
4791,1200
4792,867
4793,883
4794,990
4795,1300
4796,832
4797,158
4798,1300
4799,1100
4800,519
4801,1600
4802,1300
4803,1500
4804,41600
4805,1300
4806,1000
4807,716
4808,1600
4809,2100
4810,1200
4811,1400
4812,1200
4813,1100
4814,7200
4815,2600
4816,3100
4817,733
4818,2100
4819,1300
4820,5500
4821,2100
4822,1700
4823,1700
4824,891
4825,10600
4826,1700
4827,906
4828,808
4829,1300
4830,526
4831,1700
4832,3200
4833,468
4834,1100
4835,1900
4836,2600
4837,1100
4838,2000
4839,1500
4840,1900
4841,2100
4842,1500
4843,1200
4844,2300
4845,1300
4846,2700
4847,5500
4848,990
4849,12900
4850,469
4851,859
4852,1100
4853,2100
4854,2100
4855,36300
4856,2000
4857,1100
4858,6900
4859,2600
4860,17900
4861,838
4862,1000
4863,3400
4864,3000
4865,2600
4866,1300
4867,1000
4868,698
4869,1200
4870,48700
4871,20700
4872,1100
4873,16100
4874,851
4875,80
4876,23200
4877,2400
4878,2100
4879,2400
4880,485
4881,1500
4882,654
4883,716
4884,1400
4885,2400
4886,600
4887,485
4888,2600
4889,1700
4890,4400
4891,1600
4892,733
4893,2400
4894,2400
4895,7300
4896,2100
4897,785
4898,717
4899,1000
4900,1300
4901,1300
4902,1100
4903,957
4904,3200
4905,965
4906,2000
4907,1400
4908,5500
4909,10000
4910,5100
4911,1200
4912,713
4913,1000
4914,1100
4915,18200
4916,2200
4917,1300
4918,57600
4919,1300
4920,5700
4921,1700
4922,2700
4923,3800
4924,964
4925,1800
4926,1800
4927,2300
4928,17900
4929,5000
4930,1600
4931,19300
4932,1800
4933,1300
4934,17200
4935,812
4936,3400
4937,8800
4938,16600
4939,1300
4940,635
4941,14000
4942,1100
4943,2200
4944,2400
4945,2300
4946,3600
4947,938
4948,780
4949,426
4950,1100
4951,791
4952,3100
4953,4200
4954,2100
4955,1200
4956,17600
4957,1500
4958,1600
4959,1700
4960,1200
4961,1200
4962,1500
4963,868
4964,2000
4965,22100
4966,670
4967,1600
4968,4900
4969,927
4970,959
4971,3900
4972,15000
4973,5600
4974,2400
4975,671
4976,3200
4977,440
4978,7400
4979,458
4980,3200
4981,890
4982,1200
4983,11500
4984,1300
4985,1200
4986,1200
4987,589
4988,656
4989,612
4990,1100
4991,645
4992,1300
4993,1300
4994,1800
4995,780
4996,1000
4997,1000
4998,1700
4999,817
5000,1800
5001,1400
5002,10800
5003,900
5004,1100
5005,6000
5006,6400
5007,968
5008,3200
5009,718
5010,5900
5011,330
5012,1300
5013,2700
5014,1300
5015,900
5016,1100
5017,803
5018,951
5019,981
5020,2700
5021,5700
5022,746
5023,1100
5024,3200
5025,4700
5026,1900
5027,779
5028,1500
5029,1000
5030,1300
5031,7800
5032,500
5033,1500
5034,11300
5035,1900
5036,1700
5037,33300
5038,2300
5039,1500
5040,981
5041,4400
5042,1200
5043,38200
5044,3700
5045,658
5046,2000
5047,2300
5048,1300
5049,2700
5050,11100
5051,3100
5052,808
5053,2300
5054,1000
5055,980
5056,1100
5057,3100
5058,1100
5059,2100
5060,1300
5061,96500
5062,700
5063,9700
5064,1300
5065,39000
5066,44700
5067,1000
5068,2200
5069,3900
5070,1300
5071,832
5072,822
5073,9400
5074,1300
5075,2900
5076,1400
5077,1800
5078,893
5079,1100
