,shares
8853,26600
8854,722
8855,1400
8856,2500
8857,1500
8858,898
8859,1400
8860,1700
8861,2400
8862,14500
8863,3400
8864,16500
8865,1500
8866,2700
8867,2000
8868,2100
8869,955
8870,5900
8871,563
8872,1100
8873,4400
8874,1100
8875,823
8876,742
8877,427
8878,1700
8879,4000
8880,1100
8881,2500
8882,1000
8883,2400
8884,889
8885,1200
8886,196700
8887,1100
8888,932
8889,891
8890,619
8891,3000
8892,1500
8893,716
8894,1200
8895,5300
8896,828
8897,1400
8898,8400
8899,1400
8900,1000
8901,40600
8902,3100
8903,1200
8904,3900
8905,1100
8906,4300
8907,1200
8908,3000
8909,709
8910,744
8911,2300
8912,7600
8913,1600
8914,445
8915,1100
8916,823
8917,1200
8918,2100
8919,4200
8920,1300
8921,1000
8922,1400
8923,1200
8924,910
8925,1100
8926,464
8927,2000
8928,2300
8929,726
8930,1200
8931,3400
8932,833
8933,1700
8934,1400
8935,2300
8936,6000
8937,3100
8938,1100
8939,2800
8940,10100
8941,3000
8942,2900
8943,807
8944,811
8945,1100
8946,1300
8947,4900
8948,2000
8949,1200
8950,1500
8951,2100
8952,4600
8953,6500
8954,515
8955,701
8956,590
8957,3300
8958,958
8959,2900
8960,3200
8961,3000
8962,851
8963,1000
8964,1400
8965,2300
8966,902
8967,1300
8968,11900
8969,623
8970,1100
8971,14900
8972,736
8973,1300
8974,783
8975,2600
8976,1300
8977,959
8978,2200
8979,8800
8980,1100
8981,1400
8982,4900
8983,1000
8984,1200
8985,838
8986,6600
8987,15500
8988,18200
8989,925
8990,7500
8991,1700
8992,1500
8993,24300
8994,964
8995,4000
8996,629
8997,10700
8998,562
8999,5400
9000,864
9001,1800
9002,2100
9003,1400
9004,590
9005,7300
9006,1900
9007,1900
9008,634
9009,4500
9010,1400
9011,840
9012,2400
9013,38800
9014,4500
9015,1300
9016,1600
9017,1800
9018,3300
9019,3100
9020,1400
9021,2300
9022,949
9023,6000
9024,1400
9025,1600
9026,1200
9027,870
9028,1300
9029,2200
9030,1000
9031,1800
9032,6200
9033,716
9034,19500
9035,996
9036,1500
9037,624
9038,3300
9039,1300
9040,1400
9041,1400
9042,2800
9043,1200
9044,678
9045,1300
9046,2200
9047,1900
9048,8700
9049,914
9050,3700
9051,1600
9052,812
9053,6600
9054,1600
9055,1300
9056,554
9057,783
9058,503
9059,452
9060,1900
9061,1300
9062,4300
9063,1800
9064,648
9065,1100
9066,8200
9067,4800
9068,858
9069,1100
9070,591
9071,1200
9072,1400
9073,814
9074,1300
9075,823
9076,1800
9077,664
9078,4300
9079,957
9080,2400
9081,723
9082,716
9083,3500
9084,18000
9085,773
9086,1400
9087,1100
9088,662
9089,686
9090,707
9091,5100
9092,3500
9093,666
9094,93
9095,901
9096,957
9097,1100
9098,1500
9099,944
9100,1300
9101,10300
9102,458
9103,1300
9104,1300
9105,913
9106,1300
9107,4900
9108,1800
9109,1400
9110,1400
9111,5200
9112,10400
9113,2000
9114,2000
9115,1500
9116,2300
9117,913
9118,1000
9119,967
9120,1700
9121,2500
9122,1500
9123,1500
9124,6200
9125,1400
9126,2200
9127,7800
9128,919
9129,2900
9130,2100
9131,1400
9132,1600
9133,908
9134,956
9135,11900
9136,2900
9137,2100
9138,829
9139,914
9140,1100
9141,1000
9142,1900
9143,902
9144,750
9145,984
9146,2300
9147,1500
9148,904
9149,864
9150,954
9151,1700
9152,9000
9153,808
9154,9900
9155,180600
9156,6100
9157,1500
9158,5600
9159,2200
9160,1900
9161,2100
9162,826
9163,875
9164,2600
9165,1900
9166,1000
9167,977
9168,545
9169,934
9170,1100
9171,6300
9172,6400
9173,737
9174,1400
9175,2500
9176,2700
9177,1500
9178,7100
9179,3200
9180,1300
9181,1100
9182,2700
9183,1200
9184,3100
9185,1400
9186,689
9187,342
9188,924
9189,3800
9190,973
9191,744
9192,4100
9193,1200
9194,1200
9195,1900
9196,3700
9197,7200
9198,2800
9199,1000
9200,945
9201,3300
9202,764
9203,3200
9204,1700
9205,1000
9206,916
9207,2200
9208,4300
9209,618
9210,21400
9211,17900
9212,589
9213,722
9214,51900
9215,2600
9216,828
9217,3100
9218,2100
9219,1800
9220,1200
9221,906
9222,818
9223,4500
9224,2700
9225,1400
9226,534
9227,775
9228,11700
9229,850
9230,690
9231,4200
9232,2100
9233,1200
9234,1500
9235,669
9236,2400
9237,1400
9238,545
9239,5000
9240,1900
9241,991
9242,2600
9243,1100
9244,4500
9245,956
9246,1000
9247,575
9248,1200
9249,1300
9250,17800
9251,1600
9252,1100
9253,2200
9254,3100
9255,1400
9256,1200
9257,2400
9258,6900
9259,5100
9260,676
9261,1200
9262,1100
9263,4200
9264,2100
9265,11700
9266,7500
9267,7700
9268,3300
9269,109
9270,864
9271,1200
9272,1500
9273,3400
9274,946
9275,3400
9276,2000
9277,12100
9278,1200
9279,1100
9280,789
9281,502
9282,2500
9283,296
9284,2100
9285,8100
9286,1100
9287,2000
9288,4200
9289,3400
9290,1100
9291,5800
9292,2700
9293,503
9294,18300
9295,3600
9296,6500
9297,2000
9298,1100
9299,2300
9300,1200
9301,3300
9302,1400
9303,9500
9304,1100
9305,1400
9306,699
9307,1500
9308,1200
9309,1700
9310,3800
9311,750
9312,2200
9313,1700
9314,2800
9315,2600
9316,549
9317,3800
9318,2000
9319,3200
9320,1600
9321,1100
9322,1700
9323,885
9324,1300
9325,1000
9326,470
9327,1300
9328,1600
9329,629
9330,1400
9331,1300
9332,704
9333,1200
9334,864
9335,3400
9336,1200
9337,1200
9338,462
9339,4400
9340,1500
9341,2400
9342,3400
9343,993
9344,763
9345,872
9346,4400
9347,884
9348,1200
9349,10000
9350,1700
9351,5900
9352,1800
9353,1300
9354,4000
9355,2400
9356,4400
9357,592
9358,725
9359,1300
9360,1000
9361,877
9362,447
9363,2600
9364,2000
9365,695
9366,598
9367,1200
9368,1100
9369,1100
9370,1500
9371,720
9372,754
9373,715
9374,3900
9375,821
9376,3300
9377,4500
9378,1400
9379,1100
9380,1500
9381,1000
9382,1000
9383,573
9384,657
9385,5200
9386,5000
9387,973
9388,2000
9389,1100
9390,1100
9391,930
9392,1200
9393,6300
9394,9500
9395,1300
9396,861
9397,993
9398,3400
9399,462
9400,1500
9401,1600
9402,2900
9403,3300
9404,6800
9405,1300
9406,311
9407,1400
9408,587
9409,538
9410,3700
9411,3900
9412,914
9413,1700
9414,1400
9415,1400
9416,657
9417,728
9418,4100
9419,896
9420,1300
9421,881
9422,7200
9423,657
9424,1000
9425,892
9426,601
9427,1300
9428,949
9429,876
9430,477
9431,907
9432,579
9433,5500
9434,616
9435,4100
9436,1100
9437,6100
9438,1000
9439,1800
9440,3000
9441,3200
9442,1100
9443,653
9444,1000
9445,687
9446,6200
9447,2700
9448,10100
9449,1400
9450,1700
9451,1900
9452,1800
9453,1300
9454,1600
9455,1900
9456,448
9457,8000
9458,5100
9459,1100
9460,6900
9461,2100
9462,9400
9463,807
9464,1200
9465,755
9466,1700
9467,11400
9468,3800
9469,1100
9470,32600
9471,2600
9472,3600
9473,990
9474,31600
9475,1200
9476,3200
9477,2500
9478,1200
9479,676
9480,1500
9481,423
9482,2800
9483,684
9484,4600
9485,3400
9486,1000
9487,2100
9488,4200
9489,4800
9490,628
9491,13300
9492,1100
9493,2200
9494,1300
9495,1300
9496,1200
9497,1200
9498,7800
9499,877
9500,3700
9501,802
9502,781
9503,1100
9504,1300
9505,3500
9506,920
9507,775
9508,1000
9509,927
9510,593
9511,568
9512,3000
9513,2200
9514,5000
9515,6200
9516,1800
9517,717
9518,686
9519,1300
9520,6100
9521,9700
9522,1400
9523,1300
9524,3200
9525,1800
9526,1300
9527,1000
9528,2100
9529,3000
9530,838
9531,1200
9532,990
9533,4700
9534,1500
9535,2200
9536,2400
9537,1400
9538,1800
9539,859
9540,659
9541,1000
9542,1100
9543,2200
9544,626
9545,559
9546,2400
9547,849
9548,284700
9549,974
9550,41100
9551,692
9552,4700
9553,685
9554,944
9555,6300
9556,866
9557,748
9558,1200
9559,4200
9560,4800
9561,3100
9562,1100
9563,2600
9564,1400
9565,2400
9566,836
9567,1500
9568,411
9569,1800
9570,3300
9571,3500
9572,1100
9573,559
9574,1900
9575,679
9576,1900
9577,453
9578,1100
9579,497
9580,2700
9581,1500
9582,7900
9583,990
9584,832
9585,1500
9586,707
9587,830
9588,1400
9589,3100
9590,2200
9591,1400
9592,526
9593,824
9594,2700
9595,1200
9596,592
9597,12500
9598,846
9599,7800
9600,1900
9601,1200
9602,3600
9603,684
9604,2000
9605,928
9606,5400
9607,1300
9608,2800
9609,18200
9610,596
9611,16600
9612,875
9613,6300
9614,9000
9615,695
9616,1100
9617,3200
9618,38200
9619,767
9620,2400
9621,712
9622,1400
9623,616
9624,1300
9625,3900
9626,4600
9627,620
9628,8600
9629,2400
9630,1400
9631,1100
9632,3800
9633,715
9634,1000
9635,3900
9636,571
9637,2300
9638,1500
9639,1600
9640,910
9641,785
9642,1300
9643,9200
9644,2100
9645,1400
9646,1600
9647,15600
9648,905
9649,1100
9650,776
9651,1000
9652,1200
9653,11700
9654,1100
9655,1500
9656,1600
9657,924
9658,922
9659,9800
9660,1200
9661,1400
9662,7900
9663,1200
9664,1600
9665,595
9666,3600
9667,5100
9668,1600
9669,995
9670,4500
9671,1700
9672,845
9673,1100
9674,64500
9675,2200
9676,2400
9677,2500
9678,446
9679,949
9680,6000
9681,3800
9682,6100
9683,395
9684,1400
9685,1300
9686,1100
9687,1700
9688,24700
9689,1500
9690,640
9691,2800
9692,413
9693,648
9694,1400
9695,1800
9696,821
9697,1800
9698,612
9699,354
9700,847
9701,3800
9702,1300
9703,936
9704,691
9705,1800
9706,19400
9707,2000
9708,720
9709,1700
9710,730
9711,988
9712,2300
9713,629
9714,747
9715,1300
9716,1500
9717,1800
9718,1800
9719,1000
9720,546
9721,7900
9722,10400
9723,1200
9724,1300
9725,878
9726,488
9727,1300
9728,6100
9729,2100
9730,7600
9731,1700
9732,1500
9733,1500
9734,1300
9735,1100
9736,1700
9737,2100
9738,868
9739,1500
9740,2400
9741,25000
9742,11100
9743,98500
9744,1400
9745,1400
9746,611
9747,866
9748,1400
9749,1700
9750,616
9751,2500
9752,958
9753,11000
9754,1500
9755,1400
9756,1500
9757,8700
9758,3800
9759,1500
9760,563
9761,1400
9762,6900
9763,5800
9764,1700
9765,737
9766,1900
9767,755
9768,1900
9769,2200
9770,1200
9771,1100
9772,985
9773,724
9774,4900
9775,1200
9776,820
9777,1100
9778,1500
9779,2500
9780,2700
9781,1700
9782,619
9783,775
9784,398
9785,11200
9786,4200
9787,1200
9788,3600
9789,581
9790,4600
9791,1500
9792,28000
9793,538
9794,845
9795,2100
9796,2000
9797,32500
9798,2600
9799,1800
9800,2100
9801,2200
9802,3000
9803,966
9804,578
9805,2100
9806,1300
9807,11000
9808,4100
9809,516
9810,5000
9811,6900
9812,1100
9813,598
9814,15000
9815,503
9816,864
9817,674
9818,624
9819,3100
9820,3900
9821,1100
9822,19100
9823,13900
9824,1700
9825,1800
9826,4500
9827,3100
9828,4700
9829,1600
9830,954
9831,744
9832,2100
9833,706
9834,1400
9835,3600
9836,812
9837,1300
9838,1200
9839,845
9840,1000
9841,1600
9842,4800
9843,2300
9844,884
9845,2600
9846,3700
9847,1700
9848,853
9849,6100
9850,48700
9851,1200
9852,4900
9853,1400
9854,1200
9855,901
9856,6900
9857,1000
9858,15300
9859,380
9860,2000
9861,1400
9862,1500
9863,437
9864,7200
9865,1200
9866,3600
9867,1400
9868,1900
9869,10200
9870,1300
9871,5300
9872,943
9873,1400
9874,924
9875,924
9876,823
9877,870
9878,2500
9879,1200
9880,885
9881,1100
9882,798
9883,783
9884,390
9885,528
9886,1200
9887,1700
9888,4000
9889,750
9890,970
9891,940
9892,648
9893,613
9894,651
9895,1600
9896,1700
9897,1900
9898,669
9899,1400
9900,1100
9901,2500
9902,4500
9903,964
9904,1300
9905,4100
9906,1100
9907,1200
9908,2700
9909,766
9910,1400
9911,1500
9912,1000
9913,1300
9914,1600
9915,21700
9916,7900
9917,1400
9918,1400
9919,961
9920,1200
9921,688
9922,2400
9923,1900
9924,1600
9925,2400
9926,674
9927,4300
9928,2600
9929,1500
9930,10000
9931,2800
9932,3100
9933,16900
9934,143
9935,3100
9936,1400
9937,3400
9938,1400
9939,937
9940,1400
9941,1300
9942,1100
9943,2400
9944,2200
9945,1900
9946,1500
9947,6400
9948,1800
9949,927
9950,3400
9951,1400
9952,976
9953,2400
9954,856
9955,631
9956,3500
9957,1400
9958,1300
9959,1500
9960,3700
9961,1000
9962,1200
9963,3200
9964,3300
9965,9600
9966,783
9967,1700
9968,1500
9969,1100
9970,2800
9971,830
9972,3700
9973,7600
9974,473
9975,1300
9976,2600
9977,1800
9978,730
9979,1100
9980,847
9981,1000
9982,9400
9983,4900
9984,1100
9985,6500
9986,1700
9987,6000
9988,5600
9989,2500
9990,1700
9991,1300
9992,4300
9993,1600
9994,917
9995,1600
9996,1200
9997,3800
9998,2400
9999,2400
10000,634
10001,1000
10002,1900
10003,587
10004,2000
10005,738
10006,1300
10007,1700
10008,2000
10009,825
10010,3300
10011,1100
10012,491
10013,1200
10014,724
10015,767
10016,885
10017,1700
10018,1300
10019,1000
10020,1400
10021,1100
10022,1000
10023,938
10024,2400
10025,541
10026,3800
10027,1800
10028,4600
10029,3100
10030,2100
10031,959
10032,2700
10033,3800
10034,2000
10035,4000
10036,1400
10037,2900
10038,4800
10039,638
10040,1300
10041,956
10042,1100
10043,4300
10044,2800
10045,2200
10046,1900
10047,6500
10048,2100
10049,1500
10050,924
10051,882
10052,3200
10053,1200
10054,11100
10055,4900
10056,654
10057,16800
10058,6000
10059,2400
10060,1300
10061,1000
10062,1400
10063,1300
10064,2100
10065,888
10066,4200
10067,3200
10068,2000
10069,2600
10070,9800
10071,13800
10072,2100
10073,3000
10074,3800
10075,606
10076,1000
10077,1600
10078,1300
10079,905
10080,2800
10081,1200
10082,882
10083,1400
10084,6400
10085,4800
10086,766
10087,128900
10088,835
10089,3600
10090,2000
10091,1100
10092,2600
10093,474
10094,974
10095,997
10096,470
10097,1800
10098,2000
10099,1400
10100,3200
10101,23500
10102,1100
10103,6500
10104,898
10105,1700
10106,2100
10107,4600
10108,2200
10109,12600
10110,1100
10111,7700
10112,897
10113,1400
10114,1000
10115,5500
10116,5300
10117,447
10118,718
10119,981
10120,1100
10121,3800
10122,1200
10123,241
10124,1300
10125,2000
10126,2000
10127,918
10128,4200
10129,197600
10130,919
10131,1200
10132,966
10133,1400
10134,12300
10135,2300
10136,1900
10137,618
10138,1400
10139,913
10140,9500
10141,1500
10142,2300
10143,682
10144,597
10145,4300
10146,626
10147,8300
10148,1000
10149,621
10150,2000
10151,1200
10152,1500
10153,994
10154,507
10155,894
10156,1200
10157,1500
10158,2200
10159,901
10160,1600
10161,723
10162,2500
10163,1100
10164,1000
10165,873
10166,516
10167,1600
10168,9100
10169,9800
10170,1000
10171,754
10172,2300
10173,1300
10174,989
10175,1200
10176,811
10177,9900
10178,4300
10179,1100
10180,2500
10181,2700
10182,7400
10183,647
10184,2100
10185,828
10186,781
10187,1700
10188,1500
10189,1100
10190,26600
10191,760
10192,3000
10193,2300
10194,957
10195,913
10196,1200
10197,989
10198,2500
10199,5100
10200,2800
10201,3500
10202,620
10203,2100
10204,477
10205,3500
10206,1400
10207,1400
10208,2700
10209,899
10210,9900
10211,2000
10212,1100
10213,1600
10214,1800
10215,855
10216,8600
10217,937
10218,1700
10219,1400
10220,2500
10221,2200
10222,1100
10223,1700
10224,3400
10225,931
10226,1100
10227,905
10228,6000
10229,803
10230,2000
10231,1300
10232,900
10233,1600
10234,1000
10235,1100
10236,970
10237,2600
10238,2400
10239,2600
10240,1100
10241,1100
10242,582
10243,2100
10244,806
10245,1000
10246,1300
10247,8700
10248,2300
10249,1300
10250,1500
10251,974
10252,2200
10253,1200
10254,899
10255,1500
10256,105400
10257,1100
10258,1600
10259,3200
10260,733
10261,3300
10262,603
10263,860
10264,953
10265,984
10266,10900
10267,949
10268,4700
10269,2800
10270,948
10271,1900
10272,721
10273,1900
10274,9700
10275,913
10276,1000
10277,1500
10278,3200
10279,1400
10280,731
10281,18000
10282,651
10283,748
10284,1800
10285,1100
10286,893
10287,1500
10288,845
10289,1700
10290,759
10291,4100
10292,515
10293,1100
10294,2000
10295,1100
10296,14400
10297,1100
10298,2100
10299,1100
10300,2800
10301,2700
10302,844
10303,7800
10304,725
10305,1700
10306,1700
10307,1400
10308,1100
10309,676
10310,1700
10311,3700
10312,1500
10313,2000
10314,1900
10315,731
10316,2300
10317,1900
10318,12900
10319,1600
10320,1000
10321,1500
10322,714
10323,3900
10324,3700
10325,990
10326,1100
10327,974
10328,1600
10329,13700
10330,709
10331,1500
10332,2100
10333,12100
10334,1200
10335,769
10336,1600
10337,941
10338,668
10339,1700
10340,368
10341,1400
10342,725
10343,2200
10344,2100
10345,2900
10346,2200
10347,725
10348,1400
10349,1200
10350,807
10351,932
10352,742
10353,1100
10354,3200
10355,1300
10356,2200
10357,1500
10358,682
10359,1200
10360,1900
10361,4900
10362,492
10363,2400
10364,2400
10365,398
10366,7400
10367,26900
10368,7300
10369,1000
10370,886
10371,14400
10372,3900
10373,1300
10374,975
10375,812
10376,4800
10377,495
10378,2700
10379,1300
10380,1500
10381,8200
10382,1300
10383,3300
10384,3800
10385,1200
10386,4600
10387,2900
10388,1800
10389,1400
10390,1600
10391,1000
10392,2300
10393,4000
10394,6100
10395,653
10396,1200
10397,5500
10398,1600
10399,1300
10400,2300
10401,1900
10402,2600
10403,1900
10404,2200
10405,858
10406,1200
10407,1800
10408,1500
10409,1900
10410,1400
10411,20300
10412,900
10413,1600
10414,12800
10415,8300
10416,1300
10417,1600
10418,897
10419,612
10420,6700
10421,9100
10422,1600
10423,2500
10424,1600
10425,1500
10426,763
10427,2000
10428,912
10429,1300
10430,1900
10431,4600
10432,702
10433,10900
10434,988
10435,1000
10436,573
10437,1300
10438,983
10439,587
10440,16500
10441,1600
10442,1100
10443,601
10444,769
10445,784
10446,1100
10447,2200
10448,976
10449,1600
10450,1600
10451,2400
10452,2500
10453,3500
10454,2800
10455,4300
10456,19400
10457,1200
10458,3700
10459,2800
10460,568
10461,693
10462,653
10463,3900
10464,850
10465,4000
10466,1700
10467,792
10468,1300
10469,1500
10470,6300
10471,2800
10472,630
10473,802
10474,1100
10475,1400
10476,2800
10477,940
10478,1100
10479,834
10480,1500
10481,947
10482,3000
10483,2600
10484,1200
10485,681
10486,775
10487,1000
10488,16700
10489,3300
10490,1400
10491,1200
10492,1300
10493,58
10494,1600
10495,2900
10496,1100
10497,1100
10498,9200
10499,11700
10500,1200
10501,4000
10502,6100
10503,1000
10504,4600
10505,24300
10506,1000
10507,10300
10508,1200
10509,1100
10510,1900
10511,927
10512,3400
10513,3100
10514,1100
10515,663
10516,1100
10517,2800
10518,612
10519,1000
10520,725
10521,560
10522,2100
10523,4700
10524,615
10525,742
10526,5000
10527,1800
10528,795
10529,825
10530,700
10531,1100
10532,1000
10533,475
10534,2900
10535,1300
10536,2600
10537,912
10538,27100
10539,5800
10540,792
10541,974
10542,3000
10543,638
10544,2200
10545,11800
10546,612
10547,1000
10548,1400
10549,1900
10550,1400
10551,4900
10552,780
10553,1200
10554,11900
10555,3300
10556,1400
10557,759
10558,1000
10559,8500
10560,1700
10561,3300
10562,1500
10563,1400
10564,1000
10565,2500
10566,707
10567,2300
10568,2300
10569,928
10570,1900
10571,1800
10572,38400
10573,708
10574,1000
10575,1800
10576,15600
10577,2400
10578,697
10579,2200
10580,2300
10581,17100
10582,7500
10583,4700
10584,1400
10585,864
10586,907
10587,1100
10588,2200
10589,757
10590,3600
10591,1300
10592,1400
10593,2300
10594,1400
10595,1200
10596,32200
10597,1400
10598,757
10599,7300
10600,191
10601,2400
10602,712
10603,1500
10604,29900
10605,723
10606,1300
10607,2900
10608,1800
10609,2600
10610,2500
10611,2100
10612,4100
10613,1100
10614,834
10615,14800
10616,1100
10617,12100
10618,1700
10619,690
10620,1100
10621,2300
10622,2500
10623,3400
10624,478
10625,667
10626,7000
10627,9800
10628,576
10629,1100
10630,939
10631,726
10632,2600
10633,875
10634,1900
10635,3400
10636,1400
10637,2000
10638,884
10639,1600
10640,21900
10641,4600
10642,925
10643,1300
10644,2000
10645,4000
10646,636
10647,3500
10648,1500
10649,4200
10650,2100
10651,2700
10652,1000
10653,807
10654,1400
10655,42000
10656,1300
10657,2000
10658,1000
10659,1100
10660,919
10661,936
10662,1100
10663,122800
10664,1000
10665,770
10666,1600
10667,1200
10668,1000
10669,1700
10670,3700
10671,31900
10672,1900
10673,1400
10674,2900
10675,4000
10676,1300
10677,818
10678,27300
10679,8000
10680,1300
10681,1500
10682,1300
10683,834
10684,478
10685,1500
10686,619
10687,837
10688,812
10689,27600
10690,1600
10691,6500
10692,899
10693,11100
10694,1100
10695,18400
10696,727
10697,1500
10698,12800
10699,879
10700,1500
10701,964
10702,829
10703,1900
10704,1500
10705,1900
10706,3400
10707,3800
10708,2900
10709,895
10710,1500
10711,934
10712,3300
10713,41000
10714,3300
10715,4600
10716,1100
10717,995
10718,1800
10719,2200
10720,918
10721,822
10722,299
10723,710
10724,972
10725,968
10726,2300
10727,923
10728,917
10729,988
10730,460
10731,1700
10732,4300
10733,1100
10734,1000
10735,1400
10736,3900
10737,1600
10738,2300
10739,989
10740,3800
10741,832
10742,866
10743,9400
10744,5300
10745,1500
10746,760
10747,752
10748,1600
10749,1300
10750,1300
10751,2700
10752,6600
10753,676
10754,895
10755,5600
10756,826
10757,4300
10758,5600
10759,4100
10760,755
10761,4400
10762,7200
10763,840
10764,2400
10765,3500
10766,184
10767,1400
10768,1100
10769,908
10770,1300
10771,6800
10772,889
10773,3000
10774,1800
10775,3000
10776,3000
10777,3100
10778,1500
10779,794
10780,1200
10781,1100
10782,903
10783,11400
10784,601
10785,775
10786,1300
10787,1600
10788,1100
10789,1000
10790,1500
10791,1600
10792,434
10793,739
10794,19300
10795,5100
10796,1900
10797,2600
10798,815
10799,4000
10800,5200
10801,1200
10802,1200
10803,1100
10804,769
10805,2600
10806,957
10807,1100
10808,1000
10809,1400
10810,1200
10811,1500
10812,2600
10813,792
10814,1600
10815,1200
10816,582
10817,1500
10818,4300
10819,956
10820,2600
10821,2600
10822,855
10823,780
10824,1300
10825,1400
10826,2100
10827,811
10828,1100
10829,3300
10830,1300
10831,1100
10832,545
10833,1800
10834,747
10835,19400
10836,552
10837,746
10838,2200
10839,569
10840,1200
10841,5700
10842,583
10843,4200
10844,6100
10845,2100
10846,3600
10847,851
10848,2700
10849,1900
10850,1900
10851,1500
10852,719
10853,886
10854,2100
10855,1200
10856,1000
10857,2700
10858,2300
10859,3800
10860,18100
10861,845
10862,1300
10863,1100
10864,639
10865,3500
10866,1200
10867,2600
10868,2800
10869,16700
10870,1300
10871,1400
10872,1900
10873,1100
10874,33100
10875,1500
10876,653
10877,2000
10878,625
10879,2000
10880,5800
10881,2200
10882,1200
10883,1700
10884,1600
10885,2200
10886,688
10887,655
10888,914
10889,1100
10890,1300
10891,1400
10892,1900
10893,863
10894,2000
10895,1100
10896,1100
10897,512
10898,1400
10899,1400
10900,2900
10901,3300
10902,1300
10903,712
10904,954
10905,3800
10906,1200
10907,1100
10908,2600
10909,904
10910,6400
10911,878
10912,1300
10913,22100
10914,4000
10915,10800
10916,1200
10917,1700
10918,1200
10919,1000
10920,1100
10921,17300
10922,1300
10923,2900
10924,1700
10925,1600
10926,1500
10927,1100
10928,1200
10929,2600
10930,3000
10931,1500
10932,2300
10933,2400
10934,2000
10935,946
10936,1400
10937,1200
10938,1100
10939,587
10940,819
10941,768
10942,2300
10943,10700
10944,1300
10945,1300
10946,777
10947,656
10948,1200
10949,1400
10950,1500
10951,1600
10952,2000
10953,1100
10954,9100
10955,9800
10956,1100
10957,820
10958,519
10959,1300
10960,1600
10961,755
10962,2200
10963,1100
10964,24400
10965,1500
10966,923
10967,744
10968,664
10969,664
10970,502
10971,6300
10972,688
10973,1500
10974,3400
10975,3500
10976,1000
10977,3100
10978,1400
10979,5900
10980,934
10981,1400
10982,2800
10983,890
10984,2800
10985,630
10986,12100
10987,552
10988,1300
10989,483
10990,981
10991,1000
10992,17100
10993,1100
10994,659
10995,1600
10996,2200
10997,712
10998,862
10999,1400
11000,456
11001,4400
11002,996
11003,9400
11004,1000
11005,2100
11006,948
11007,1000
11008,4100
11009,1200
11010,840
11011,498
11012,1600
11013,4000
11014,1800
11015,2400
11016,38200
11017,308
11018,2000
11019,827
11020,1200
11021,1400
11022,486
11023,1700
11024,1200
11025,442
11026,1800
11027,390
11028,77600
11029,1000
11030,9800
11031,10700
11032,1300
11033,942
11034,1300
11035,633
11036,2000
11037,681
11038,6700
11039,692
11040,743
11041,3700
11042,1400
11043,538
11044,1900
11045,3700
11046,755
11047,827
11048,2500
11049,1600
11050,1600
11051,2500
11052,1600
11053,770
11054,8700
11055,1500
11056,3600
11057,1400
11058,1100
11059,586
11060,608
11061,4400
11062,1500
11063,1100
11064,572
11065,554
11066,7600
11067,9400
11068,1200
11069,7500
11070,1500
11071,3600
11072,2200
11073,965
11074,2000
11075,831
11076,787
11077,1300
11078,850
11079,6000
11080,1400
11081,2400
11082,651
11083,7500
11084,618
11085,11200
11086,850
11087,1500
11088,821
11089,1500
11090,4000
11091,914
11092,924
11093,791
11094,7200
11095,832
11096,6400
11097,944
11098,1800
11099,1200
11100,1200
11101,5500
11102,555
11103,4400
11104,1100
11105,2000
11106,1300
11107,1700
11108,3600
11109,3900
11110,1300
11111,998
11112,112500
11113,25500
11114,1800
11115,791
11116,1100
11117,1400
11118,924
11119,519
11120,1500
11121,655
11122,797
11123,5100
11124,2900
11125,693
11126,2700
11127,1300
11128,1200
11129,6100
11130,629
11131,635
11132,2800
11133,10000
11134,708
11135,2300
11136,1000
11137,1700
11138,784
11139,1800
11140,2700
11141,2900
11142,1200
11143,1200
11144,1700
11145,726
11146,909
11147,971
11148,3300
11149,2300
11150,1200
11151,718
11152,1100
11153,978
11154,808
11155,1300
11156,3800
11157,6700
11158,3900
11159,851
11160,1700
11161,1700
11162,1300
11163,2100
11164,831
11165,4200
11166,1300
11167,2400
11168,5800
11169,568
11170,1200
11171,1700
11172,2900
11173,2600
11174,2900
11175,2000
11176,2100
11177,2100
11178,1000
11179,4100
11180,1000
11181,2800
11182,1000
11183,3600
11184,10900
11185,1100
11186,930
11187,4100
11188,719
11189,1700
11190,2700
11191,686
11192,1900
11193,454
11194,2900
11195,385
11196,911
11197,919
11198,1000
11199,74100
11200,1500
11201,834
11202,3800
11203,806
11204,1700
11205,1000
11206,13000
11207,1100
11208,1800
11209,1400
11210,1600
11211,2100
11212,979
11213,2700
11214,3500
11215,3100
11216,843
11217,1700
11218,1100
11219,692
11220,7400
11221,3000
11222,4700
11223,1600
11224,758
11225,2000
11226,1800
11227,1700
11228,608
11229,3500
11230,3100
11231,1900
11232,2000
11233,1800
11234,2100
11235,2300
11236,3100
11237,1600
11238,2400
11239,1200
11240,9400
11241,2000
11242,1400
11243,827
11244,3600
11245,1100
11246,4100
11247,4300
11248,3000
11249,3600
11250,2700
11251,7800
11252,1000
11253,1000
11254,835
11255,1800
11256,720
11257,952
11258,599
11259,725
11260,435
11261,875
11262,1200
11263,863
11264,1100
11265,1100
11266,8500
11267,1200
11268,962
11269,1100
11270,22300
11271,1200
11272,2700
11273,943
11274,1200
11275,5800
11276,2000
11277,927
11278,720
11279,1200
11280,806
11281,668
11282,917
11283,904
11284,1800
11285,695
11286,2500
11287,1800
11288,974
11289,3300
11290,4200
11291,1800
11292,464
11293,1400
11294,2000
11295,2400
11296,1500
11297,1200
11298,2500
11299,8100
11300,1100
11301,2600
