,shares
5820,266
5821,291
5822,442
5823,482
5824,252
5825,44
5826,395
5827,108
5828,331
5829,366
5830,384
5831,486
5832,429
5833,479
5834,451
5835,405
5836,452
5837,237
5838,274
5839,487
5840,348
5841,285
5842,473
5843,189
5844,349
5845,412
5846,301
5847,413
5848,424
5849,483
5850,278
5851,390
5852,450
5853,97
5854,485
5855,492
5856,352
5857,442
5858,475
5859,414
5860,400
5861,305
5862,408
5863,442
5864,403
5865,99
5866,413
5867,400
5868,445
5869,45
5870,368
5871,260
5872,273
5873,253
5874,488
5875,453
5876,425
5877,446
5878,421
5879,171
5880,350
5881,358
5882,459
5883,407
5884,417
5885,358
5886,489
5887,323
5888,398
5889,373
5890,329
5891,398
5892,461
5893,430
5894,427
5895,488
5896,495
5897,403
5898,434
5899,487
5900,105
5901,440
5902,408
5903,399
5904,451
5905,460
5906,421
5907,418
5908,408
5909,459
5910,372
5911,356
5912,410
5913,67
5914,421
5915,347
5916,193
5917,213
5918,442
5919,434
5920,447
5921,465
5922,374
5923,408
5924,426
5925,442
5926,474
5927,45
5928,438
5929,466
5930,326
5931,439
5932,447
5933,278
5934,479
5935,292
5936,370
5937,354
5938,45
5939,48
5940,472
5941,100
5942,439
5943,358
5944,460
5945,370
5946,469
5947,326
5948,382
5949,309
5950,258
5951,200
5952,483
5953,95
5954,422
5955,455
5956,429
5957,402
5958,337
5959,229
5960,386
5961,391
5962,474
5963,456
5964,469
5965,251
5966,270
5967,475
5968,363
5969,149
5970,447
5971,45
5972,464
5973,488
5974,427
5975,420
5976,357
5977,417
5978,249
5979,412
5980,437
5981,446
5982,453
5983,442
5984,341
5985,318
5986,487
5987,162
5988,480
5989,233
5990,458
5991,430
5992,425
5993,62
5994,469
5995,405
5996,336
5997,286
5998,471
5999,481
6000,488
6001,458
6002,440
6003,456
6004,287
6005,302
6006,464
6007,452
6008,446
6009,465
6010,450
6011,429
6012,311
6013,458
6014,407
6015,135
6016,174
6017,428
6018,353
6019,486
6020,344
6021,416
6022,882
6023,1200
6024,699
6025,811
6026,1000
6027,928
6028,819
6029,1200
6030,860
6031,533
6032,1100
6033,907
6034,1100
6035,1300
6036,996
6037,774
6038,673
6039,1300
6040,693
6041,510
6042,1000
6043,704
6044,972
6045,1300
6046,693
6047,1200
6048,1200
6049,1300
6050,1300
6051,579
6052,904
6053,1200
6054,827
6055,640
6056,1000
6057,1100
6058,527
6059,970
6060,593
6061,1200
6062,587
6063,1100
6064,609
6065,1200
6066,818
6067,934
6068,744
6069,901
6070,1100
6071,1200
6072,744
6073,974
6074,731
6075,1000
6076,837
6077,844
6078,1100
6079,536
6080,1100
6081,792
6082,594
6083,812
6084,850
6085,1300
6086,955
6087,847
6088,841
6089,685
6090,1100
6091,987
6092,1300
6093,869
6094,1200
6095,1100
6096,1200
6097,676
6098,642
6099,1000
6100,1100
6101,1200
6102,1100
6103,821
6104,830
6105,914
6106,847
6107,698
6108,594
6109,1300
6110,1000
6111,984
6112,872
6113,804
6114,1200
6115,571
6116,779
6117,780
6118,629
6119,1200
6120,842
6121,993
6122,922
6123,1300
6124,1100
6125,1300
6126,759
6127,587
6128,976
6129,986
6130,770
6131,1100
6132,683
6133,818
6134,558
6135,714
6136,920
6137,989
6138,1100
6139,1100
6140,1100
6141,943
6142,1000
6143,1100
6144,894
6145,1200
6146,1100
6147,1000
6148,1000
6149,605
6150,720
6151,934
6152,1200
6153,1100
6154,845
6155,862
6156,543
6157,698
6158,513
6159,1200
6160,913
6161,1200
6162,995
6163,865
6164,802
6165,692
6166,713
6167,688
6168,582
6169,1300
6170,585
6171,661
6172,589
6173,718
6174,981
6175,618
6176,998
6177,988
6178,787
6179,595
6180,741
6181,785
6182,763
6183,1000
6184,725
6185,1300
6186,1200
6187,620
6188,867
6189,990
6190,659
6191,1100
6192,865
6193,815
6194,708
6195,687
6196,790
6197,1100
6198,761
6199,606
6200,761
6201,1200
6202,532
6203,1300
6204,1100
6205,1300
6206,713
6207,822
6208,888
6209,1100
6210,1200
6211,1100
6212,1300
6213,1100
6214,725
6215,1100
6216,1000
6217,858
6218,786
6219,743
6220,677
6221,1100
6222,1100
6223,1300
6224,982
6225,807
6226,1200
6227,1100
6228,1100
6229,774
6230,1100
6231,965
6232,821
6233,1100
6234,912
6235,524
6236,913
6237,544
6238,1300
6239,724
6240,698
6241,801
6242,646
6243,639
6244,950
6245,922
6246,960
6247,1100
6248,656
6249,1200
6250,739
6251,844
6252,740
6253,830
6254,1200
6255,785
6256,569
6257,852
6258,1000
6259,698
6260,815
6261,902
6262,1100
6263,976
6264,625
6265,599
6266,727
6267,985
6268,701
6269,1300
6270,1000
6271,1200
6272,1300
6273,696
6274,921
6275,858
6276,961
6277,1100
6278,1000
6279,818
6280,1000
6281,822
6282,746
6283,569
6284,971
6285,703
6286,816
6287,728
6288,738
6289,1000
6290,1300
6291,727
6292,1100
6293,593
6294,696
6295,890
6296,759
6297,713
6298,1100
6299,721
6300,1100
6301,1000
6302,1300
6303,955
6304,1200
6305,1300
6306,736
6307,1100
6308,769
6309,518
6310,1200
6311,1200
6312,1300
6313,794
6314,849
6315,1100
6316,1300
6317,1200
6318,966
6319,1200
6320,1200
6321,1100
6322,918
6323,1200
6324,1000
6325,1000
6326,599
6327,671
6328,714
6329,711
6330,1100
6331,906
6332,764
6333,778
6334,852
6335,595
6336,977
6337,988
6338,1200
6339,1200
6340,731
6341,1100
6342,563
6343,892
6344,1300
6345,704
6346,1300
6347,1000
6348,868
6349,1200
6350,759
6351,688
6352,1000
6353,772
6354,1100
6355,733
6356,852
6357,722
6358,1100
6359,1200
6360,1300
6361,944
6362,634
6363,723
6364,950
6365,1300
6366,668
6367,1000
6368,928
6369,804
6370,755
6371,1000
6372,1300
6373,873
6374,1000
6375,717
6376,1100
6377,958
6378,1100
6379,780
6380,941
6381,577
6382,1200
6383,773
6384,945
6385,1100
6386,769
6387,730
6388,845
6389,1200
6390,657
6391,731
6392,1200
6393,869
6394,1000
6395,869
6396,998
6397,1300
6398,702
6399,707
6400,924
6401,1200
6402,860
6403,1000
6404,1300
6405,627
6406,615
6407,606
6408,955
6409,870
6410,1000
6411,1300
6412,1300
6413,752
6414,833
6415,867
6416,935
6417,698
6418,783
6419,947
6420,776
6421,1100
6422,1100
6423,860
6424,769
6425,682
6426,997
6427,971
6428,1100
6429,864
6430,1100
6431,1000
6432,1300
6433,823
6434,704
6435,823
6436,532
6437,905
6438,865
6439,1100
6440,1100
6441,995
6442,679
6443,891
6444,1200
6445,907
6446,1100
6447,716
6448,802
6449,813
6450,744
6451,550
6452,1300
6453,934
6454,519
6455,608
6456,801
6457,865
6458,715
6459,1300
6460,634
6461,1200
6462,650
6463,1100
6464,691
6465,900
6466,1000
6467,976
6468,674
6469,717
6470,791
6471,608
6472,1000
6473,902
6474,843
6475,904
6476,653
6477,1100
6478,931
6479,746
6480,1300
6481,697
6482,720
6483,1300
6484,813
6485,1100
6486,893
6487,1200
6488,1000
6489,1100
6490,830
6491,1000
6492,1200
6493,1300
6494,786
6495,895
6496,1300
6497,1100
6498,766
6499,1300
6500,713
6501,943
6502,1100
6503,1000
6504,1300
6505,1200
6506,614
6507,945
6508,889
6509,1200
6510,1100
6511,1000
6512,1300
6513,724
6514,982
6515,652
6516,1100
6517,1000
6518,638
6519,1100
6520,991
6521,1200
6522,646
6523,1000
6524,750
6525,683
6526,668
6527,552
6528,533
6529,645
6530,686
6531,1200
6532,993
6533,1100
6534,623
6535,653
6536,789
6537,808
6538,1200
6539,953
6540,1300
6541,1000
6542,602
6543,548
6544,1000
6545,526
6546,869
6547,861
6548,1300
6549,1300
6550,1000
6551,1200
6552,1300
6553,539
6554,790
6555,833
6556,1200
6557,1000
6558,1000
6559,554
6560,860
6561,867
6562,990
6563,1300
6564,1100
6565,562
6566,716
6567,1100
6568,1300
6569,767
6570,1200
6571,881
6572,1300
6573,733
6574,1200
6575,713
6576,1000
6577,812
6578,832
6579,791
6580,959
6581,890
6582,1300
6583,987
6584,1100
6585,951
6586,779
6587,981
6588,808
6589,1000
6590,993
6591,1200
6592,763
6593,980
6594,1100
6595,606
6596,674
6597,1200
6598,1300
6599,1100
6600,937
6601,550
6602,1300
6603,1300
6604,723
6605,1100
6606,877
6607,1000
6608,758
6609,723
6610,1300
6611,971
6612,1200
6613,578
6614,1200
6615,1200
6616,714
6617,643
6618,902
6619,827
6620,512
6621,748
6622,1300
6623,1000
6624,1300
6625,1200
6626,998
6627,566
6628,1300
6629,623
6630,1100
6631,1100
6632,718
6633,1100
6634,1300
6635,1200
6636,704
6637,890
6638,958
6639,1000
6640,823
6641,839
6642,1300
6643,1200
6644,921
6645,847
6646,1000
6647,906
6648,1100
6649,648
6650,1000
6651,1100
6652,895
6653,1100
6654,1300
6655,832
6656,916
6657,850
6658,741
6659,1100
6660,1000
6661,918
6662,923
6663,651
6664,759
6665,939
6666,1100
6667,1200
6668,778
6669,777
6670,1200
6671,1100
6672,1100
6673,771
6674,1200
6675,732
6676,806
6677,910
6678,971
6679,609
6680,1200
6681,834
6682,1200
6683,861
6684,630
6685,654
6686,1100
6687,841
6688,1000
6689,621
6690,1100
6691,749
6692,943
6693,658
6694,907
6695,776
6696,1000
6697,912
6698,699
6699,842
6700,743
6701,885
6702,786
6703,708
6704,799
6705,964
6706,824
6707,1200
6708,900
6709,892
6710,678
6711,794
6712,788
6713,802
6714,977
6715,848
6716,754
6717,976
6718,1100
6719,702
6720,743
6721,573
6722,1100
6723,878
6724,1000
6725,698
6726,762
6727,695
6728,884
6729,874
6730,1000
6731,1100
6732,963
6733,1200
6734,1300
6735,581
6736,548
6737,663
6738,586
6739,1100
6740,1100
6741,844
6742,846
6743,801
6744,858
6745,546
6746,584
6747,1000
6748,927
6749,621
6750,1300
6751,1300
6752,914
6753,838
6754,848
6755,903
6756,1300
6757,886
6758,677
6759,1200
6760,921
6761,1300
6762,801
6763,683
6764,729
6765,723
6766,541
6767,1100
6768,1000
6769,1000
6770,1300
6771,1000
6772,688
6773,1200
6774,876
6775,872
6776,1100
6777,715
6778,1000
6779,1000
6780,1200
6781,776
6782,1200
6783,1300
6784,1100
6785,522
6786,599
6787,1300
6788,1000
6789,818
6790,1200
6791,782
6792,970
6793,1100
6794,1200
6795,514
6796,957
6797,1100
6798,846
6799,761
6800,889
6801,859
6802,570
6803,907
6804,1000
6805,1000
6806,752
6807,1100
6808,982
6809,822
6810,1300
6811,854
6812,621
6813,1300
6814,521
6815,1000
6816,704
6817,1100
6818,899
6819,1200
6820,1100
6821,810
6822,838
6823,1100
6824,1200
6825,841
6826,1300
6827,1100
6828,942
6829,977
6830,1200
6831,743
6832,997
6833,939
6834,843
6835,1200
6836,1000
6837,598
6838,1300
6839,842
6840,1200
6841,986
6842,911
6843,580
6844,964
6845,1300
6846,1000
6847,834
6848,1200
6849,995
6850,679
6851,566
6852,1300
6853,822
6854,619
6855,1100
6856,1000
6857,610
6858,947
6859,883
6860,685
6861,1200
6862,951
6863,874
6864,743
6865,768
6866,919
6867,555
6868,911
6869,932
6870,1200
6871,744
6872,1200
6873,1200
6874,910
6875,833
6876,1100
6877,811
6878,1100
6879,1300
6880,623
6881,1100
6882,562
6883,864
6884,1200
6885,1300
6886,812
6887,783
6888,1300
6889,591
6890,1200
6891,1300
6892,716
6893,1300
6894,908
6895,829
6896,914
6897,1000
6898,902
6899,750
6900,934
6901,689
6902,818
6903,991
6904,1200
6905,946
6906,789
6907,503
6908,1200
6909,750
6910,885
6911,864
6912,763
6913,1200
6914,1100
6915,1100
6916,821
6917,1200
6918,1300
6919,861
6920,657
6921,728
6922,1000
6923,616
6924,1000
6925,807
6926,1200
6927,676
6928,1000
6929,877
6930,781
6931,659
6932,1100
6933,849
6934,748
6935,1100
6936,990
6937,832
6938,707
6939,684
6940,928
6941,875
6942,616
6943,1100
6944,1100
6945,924
6946,1100
6947,612
6948,936
6949,747
6950,1300
6951,866
6952,958
6953,985
6954,619
6955,775
6956,581
6957,966
6958,598
6959,674
6960,954
6961,744
6962,706
6963,884
6964,853
6965,940
6966,669
6967,1200
6968,927
6969,976
6970,587
6971,767
6972,1000
6973,638
6974,654
6975,606
6976,882
6977,981
6978,919
6979,682
6980,626
6981,621
6982,1100
6983,647
6984,781
6985,1100
6986,931
6987,900
6988,1100
6989,1100
6990,603
6991,953
6992,949
6993,721
6994,515
6995,676
6996,1100
6997,1200
6998,668
6999,725
7000,807
7001,932
7002,742
7003,653
7004,763
7005,702
7006,573
7007,587
7008,792
7009,775
7010,1000
7011,1100
7012,1000
7013,615
7014,742
7015,638
7016,707
7017,907
7018,690
7019,1100
7020,576
7021,875
7022,884
7023,919
7024,727
7025,964
7026,1100
7027,917
7028,1100
7029,676
7030,1000
7031,769
7032,811
7033,552
7034,569
7035,845
7036,639
7037,863
7038,1100
7039,712
7040,1000
7041,1100
7042,1100
7043,819
7044,820
7045,755
7046,744
7047,688
7048,630
7049,981
7050,948
7051,1000
7052,942
7053,1100
7054,586
7055,554
7056,1300
7057,850
7058,914
7059,944
7060,998
7061,797
7062,784
7063,718
7064,1000
7065,919
7066,834
7067,843
7068,1100
7069,827
7070,1000
7071,725
7072,962
7073,720
7074,1200
7075,539
7076,786
7077,697
7078,977
7079,768
7080,887
7081,520
7082,1200
7083,787
7084,825
7085,878
7086,946
7087,1100
7088,947
7089,626
7090,843
7091,966
7092,1200
7093,785
7094,990
7095,1000
7096,1000
7097,1100
7098,965
7099,1000
7100,881
7101,1300
7102,565
7103,554
7104,1100
7105,1300
7106,715
7107,1300
7108,826
7109,917
7110,772
7111,1300
7112,1200
7113,517
7114,1100
7115,801
7116,566
7117,1100
7118,758
7119,977
7120,1100
7121,1200
7122,784
7123,832
7124,1100
7125,890
7126,1200
7127,518
7128,878
7129,1200
7130,1300
7131,725
7132,922
7133,753
7134,932
7135,626
7136,564
7137,1200
7138,697
7139,919
7140,1000
7141,1000
7142,1200
7143,1100
7144,957
7145,1000
7146,1000
7147,1200
7148,1100
7149,734
7150,1100
7151,591
7152,1300
7153,1100
7154,1100
7155,1200
7156,1200
7157,812
7158,784
7159,1200
7160,666
7161,1200
7162,826
7163,827
7164,517
7165,596
7166,1300
7167,1200
7168,800
7169,970
7170,806
7171,803
7172,616
7173,815
7174,1100
7175,885
7176,749
7177,853
7178,1300
7179,875
7180,717
7181,865
7182,1200
7183,798
7184,1100
7185,808
7186,902
7187,536
7188,1100
7189,1300
7190,623
7191,851
7192,709
7193,1300
7194,1100
7195,860
7196,804
7197,538
7198,1000
7199,1100
7200,1200
7201,1100
7202,1300
7203,674
7204,532
7205,1200
7206,1300
7207,931
7208,665
7209,1200
7210,621
7211,818
7212,896
7213,968
7214,616
7215,1100
7216,1200
7217,1100
7218,625
7219,858
7220,678
7221,801
7222,802
7223,600
7224,882
7225,911
7226,899
7227,834
7228,753
7229,754
7230,926
7231,891
7232,995
7233,1100
7234,701
7235,907
7236,748
7237,954
7238,946
7239,616
7240,1300
7241,1000
7242,1200
7243,1000
7244,980
7245,1300
7246,889
7247,1100
7248,1300
7249,1200
7250,882
7251,1300
7252,918
7253,567
7254,666
7255,1100
7256,999
7257,712
7258,1100
7259,852
7260,1300
7261,1300
7262,1100
7263,635
7264,518
7265,744
7266,583
7267,837
7268,880
7269,602
7270,578
7271,720
7272,758
7273,883
7274,804
7275,1200
7276,1200
7277,780
7278,1200
7279,1000
7280,735
7281,816
7282,639
7283,802
7284,1300
7285,586
7286,924
7287,925
7288,768
7289,717
7290,747
7291,1000
7292,786
7293,922
7294,1300
7295,795
7296,626
7297,580
7298,569
7299,1200
7300,1000
7301,1100
7302,1100
7303,968
7304,897
7305,771
7306,1200
7307,910
7308,914
7309,942
7310,1100
7311,1300
7312,746
7313,706
7314,719
7315,934
7316,647
7317,954
7318,904
7319,908
7320,835
7321,773
7322,1200
7323,1100
7324,1200
7325,1100
7326,1200
7327,1300
7328,826
7329,1300
7330,910
7331,714
7332,1200
7333,561
7334,1100
7335,731
7336,1000
7337,1000
7338,989
7339,1200
7340,978
7341,868
7342,1000
7343,1100
7344,949
7345,902
7346,920
7347,829
7348,1200
7349,1000
7350,1200
7351,1200
7352,528
7353,1000
7354,638
7355,1200
7356,536
7357,1100
7358,753
7359,1100
7360,1000
7361,1200
7362,1200
7363,823
7364,1300
7365,941
7366,679
7367,846
7368,796
7369,1200
7370,1100
7371,897
7372,850
7373,1300
7374,584
7375,842
7376,792
7377,877
7378,615
7379,921
7380,1100
7381,1300
7382,1300
7383,624
7384,1100
7385,1000
7386,624
7387,919
7388,919
7389,1200
7390,959
7391,677
7392,590
7393,927
7394,946
7395,991
7396,948
7397,1200
7398,912
7399,866
7400,788
7401,739
7402,522
7403,1000
7404,825
7405,1000
7406,1300
7407,942
7408,844
7409,971
7410,1200
7411,861
7412,940
7413,794
7414,1100
7415,1200
7416,878
7417,529
7418,845
7419,1200
7420,1000
7421,1300
7422,671
7423,676
7424,678
7425,878
7426,1300
7427,705
7428,853
7429,823
7430,1100
7431,896
7432,1200
7433,1200
7434,820
7435,776
7436,916
7437,1200
7438,1100
7439,1100
7440,958
7441,523
7442,969
7443,1000
7444,994
7445,1100
7446,554
7447,860
7448,1200
7449,863
7450,710
7451,816
7452,1200
7453,1100
7454,618
7455,1300
7456,1300
7457,926
7458,798
7459,755
7460,652
7461,887
7462,596
7463,627
7464,721
7465,1000
7466,1100
7467,1000
7468,917
7469,813
7470,707
7471,700
7472,988
7473,893
7474,787
7475,977
7476,1200
7477,1100
7478,730
7479,919
7480,927
7481,997
7482,894
7483,678
7484,1200
7485,853
7486,1100
7487,869
7488,989
7489,819
7490,1300
7491,4300
7492,3100
7493,2500
7494,2100
7495,3400
7496,1700
7497,1700
7498,3700
7499,3100
7500,2600
7501,1500
7502,3200
7503,4300
7504,2900
7505,2000
7506,4500
7507,4100
7508,2500
7509,1800
7510,4300
7511,2000
7512,1700
7513,1500
7514,2100
7515,2900
7516,4600
7517,2200
7518,2000
7519,2900
7520,4200
7521,3800
7522,4100
7523,2300
7524,3800
7525,2700
7526,4100
7527,1700
7528,3600
7529,2000
7530,3400
7531,1500
7532,2600
7533,2400
7534,2800
7535,3000
7536,1400
7537,1600
7538,1400
7539,3600
7540,2800
7541,2700
7542,3200
7543,2300
7544,4600
7545,1500
7546,2400
7547,2900
7548,2800
7549,2800
7550,1600
7551,4700
7552,3400
7553,1600
7554,3600
7555,1700
7556,1700
7557,3600
7558,1700
7559,4800
7560,2200
7561,3500
7562,1600
7563,2100
7564,3400
7565,3500
7566,1900
7567,1600
7568,2100
7569,3000
7570,1600
7571,1900
7572,1800
7573,2800
7574,1900
7575,2200
7576,4700
7577,3500
7578,2400
7579,2400
7580,1500
7581,3200
7582,2500
7583,3100
7584,1500
7585,3000
7586,4700
7587,2300
7588,1700
7589,2100
7590,4400
7591,1900
7592,1400
7593,3500
7594,2600
7595,2900
7596,3000
7597,3500
7598,1900
7599,2700
7600,1500
7601,4100
7602,1500
7603,3400
7604,3300
7605,1900
7606,3100
7607,3500
7608,4300
7609,1400
7610,3200
7611,4200
7612,3000
7613,2400
7614,4100
7615,3600
7616,4900
7617,2000
7618,1800
7619,2700
7620,1600
7621,2400
7622,1400
7623,2200
7624,1500
7625,3200
7626,2000
7627,3400
7628,2300
7629,2000
7630,1400
7631,4100
7632,1700
7633,2300
7634,1700
7635,2000
7636,4000
7637,2500
7638,2200
7639,1400
7640,2900
7641,4400
7642,2400
7643,3500
7644,2000
7645,2700
7646,2800
7647,2000
7648,2900
7649,2700
7650,3500
7651,4100
7652,1900
7653,2400
7654,1400
7655,3400
7656,3000
7657,1900
7658,3300
7659,2600
7660,2100
7661,4000
7662,1600
7663,4900
7664,2900
7665,2600
7666,2500
7667,3200
7668,2600
7669,1600
7670,3800
7671,2200
7672,2900
7673,1400
7674,2800
7675,2800
7676,3600
7677,3300
7678,3000
7679,3000
7680,3300
7681,1800
7682,2700
7683,3000
7684,3800
7685,2300
7686,2900
7687,2500
7688,1400
7689,4100
7690,1500
7691,3700
7692,2900
7693,3200
7694,1700
7695,2900
7696,2100
7697,2100
7698,4000
7699,2500
7700,3900
7701,3200
7702,4700
7703,2000
7704,3300
7705,2400
7706,4100
7707,3700
7708,4200
7709,3500
7710,1900
7711,2000
7712,1500
7713,1600
7714,2600
7715,2900
7716,2500
7717,2300
7718,2000
7719,3600
7720,2100
7721,4500
7722,4200
7723,3600
7724,1500
7725,3600
7726,2700
7727,2800
7728,1500
7729,4300
7730,3400
7731,4800
7732,1900
7733,2300
7734,1500
7735,1600
7736,2800
7737,1400
7738,3300
7739,1500
7740,3600
7741,2900
7742,2300
7743,2700
7744,2200
7745,1400
7746,4500
7747,4800
7748,2500
7749,3300
7750,2300
7751,2700
7752,1400
7753,1900
7754,2100
7755,3100
7756,1900
7757,4100
7758,2900
7759,3500
7760,3500
7761,2500
7762,2200
7763,1400
7764,1500
7765,3400
7766,3500
7767,2100
7768,2100
7769,2900
7770,2100
7771,2800
7772,1500
7773,2700
7774,2100
7775,3100
7776,1500
7777,3800
7778,1800
7779,4000
7780,2900
7781,2400
7782,1500
7783,1900
7784,2600
7785,1600
7786,3800
7787,4200
7788,3400
7789,3800
7790,1900
7791,2000
7792,4000
7793,1700
7794,2700
7795,3000
7796,4600
7797,1500
7798,2900
7799,3000
7800,4400
7801,3000
7802,1800
7803,2100
7804,4400
7805,2000
7806,4200
7807,1800
7808,2300
7809,2000
7810,1900
7811,2800
7812,4600
7813,1800
7814,4400
7815,2700
7816,2500
7817,4200
7818,3000
7819,1600
7820,1400
7821,1900
7822,1400
7823,3300
7824,3700
7825,3500
7826,3900
7827,2800
7828,2800
7829,2400
7830,3400
7831,2000
7832,4900
7833,1400
7834,4700
7835,1400
7836,3000
7837,2400
7838,3900
7839,2300
7840,3800
7841,4100
7842,1800
7843,3600
7844,2200
7845,3700
7846,4500
7847,1400
7848,3300
7849,1500
7850,2400
7851,2600
7852,2000
7853,4000
7854,3400
7855,1900
7856,2200
7857,3400
7858,1900
7859,1400
7860,4400
7861,2200
7862,2900
7863,3700
7864,1600
7865,2500
7866,3000
7867,2700
7868,1400
7869,2700
7870,2100
7871,4200
7872,3900
7873,2700
7874,3700
7875,1600
7876,3900
7877,3300
7878,4200
7879,2500
7880,1700
7881,4900
7882,1400
7883,1900
7884,4000
7885,4300
7886,1400
7887,2600
7888,3000
7889,4000
7890,2300
7891,2000
7892,2200
7893,1600
7894,2400
7895,4600
7896,3300
7897,3000
7898,2100
7899,3000
7900,1800
7901,1600
7902,3600
7903,3600
7904,1900
7905,1500
7906,3100
7907,1800
7908,3900
7909,2800
7910,2400
7911,2300
7912,3500
7913,3400
7914,1800
7915,2400
7916,1800
7917,2400
7918,3400
7919,3400
7920,4200
7921,2600
7922,3000
7923,1500
7924,2300
7925,2900
7926,4400
7927,1800
7928,3800
7929,2100
7930,3800
7931,2100
7932,3400
7933,2300
7934,1400
7935,2900
7936,3300
7937,1500
7938,4100
7939,2600
7940,4500
7941,1500
7942,1700
7943,2800
7944,2000
7945,2300
7946,1400
7947,2000
7948,2000
7949,3000
7950,2700
7951,2200
7952,1900
7953,1800
7954,1700
7955,3900
7956,2200
7957,1800
7958,4200
7959,3000
7960,3400
7961,2800
7962,3000
7963,3000
7964,2200
7965,1700
7966,1500
7967,3900
7968,4400
7969,1400
7970,1500
7971,2100
7972,3400
7973,4500
7974,1600
7975,3200
7976,3700
7977,3800
7978,3000
7979,4000
7980,1400
7981,2600
7982,4900
7983,4100
7984,3200
7985,3100
7986,1700
7987,3200
7988,1800
7989,2900
7990,1900
7991,2400
7992,2700
7993,4400
7994,2200
7995,2100
7996,3600
7997,2300
7998,2400
7999,3600
8000,2200
8001,4000
8002,2800
8003,3200
8004,2300
8005,1700
8006,4000
8007,3900
8008,2200
8009,3200
8010,3900
8011,2400
8012,1600
8013,1900
8014,1400
8015,2700
8016,1700
8017,1900
8018,2700
8019,2400
8020,1400
8021,1500
8022,2200
8023,1900
8024,1700
8025,2100
8026,1900
8027,3100
8028,4000
8029,1900
8030,3100
8031,4400
8032,1500
8033,3600
8034,2100
8035,2000
8036,3800
8037,2000
8038,2000
8039,1400
8040,3100
8041,2800
8042,4400
8043,4000
8044,4200
8045,2200
8046,2600
8047,2100
8048,2500
8049,4100
8050,3400
8051,1600
8052,1500
8053,2800
8054,3500
8055,3300
8056,2800
8057,2100
8058,1500
8059,4700
8060,2900
8061,2100
8062,1700
8063,4000
8064,2100
8065,2200
8066,3400
8067,2800
8068,2700
8069,1900
8070,1900
8071,3800
8072,3700
8073,4000
8074,2200
8075,2400
8076,3100
8077,1500
8078,3400
8079,3800
8080,3100
8081,1600
8082,1400
8083,4700
8084,3600
8085,1500
8086,1900
8087,1700
8088,1700
8089,4300
8090,2100
8091,3900
8092,1700
8093,2700
8094,2800
8095,3400
8096,3100
8097,3500
8098,4400
8099,4400
8100,3800
8101,2300
8102,3300
8103,2600
8104,2900
8105,1500
8106,3200
8107,1700
8108,2100
8109,3900
8110,1700
8111,2200
8112,4100
8113,3500
8114,1400
8115,2000
8116,4000
8117,3700
8118,4900
8119,4400
8120,4700
8121,1700
8122,2400
8123,2500
8124,2200
8125,1400
8126,3500
8127,1400
8128,2900
8129,2000
8130,1900
8131,1600
8132,2100
8133,4000
8134,1800
8135,4200
8136,2800
8137,2400
8138,1800
8139,1500
8140,4200
8141,4400
8142,4000
8143,3600
8144,2000
8145,2600
8146,3800
8147,3900
8148,4800
8149,2700
8150,3100
8151,2600
8152,2800
8153,1800
8154,2900
8155,3100
8156,3300
8157,2500
8158,1400
8159,2700
8160,2000
8161,4400
8162,3000
8163,3900
8164,2000
8165,3100
8166,2800
8167,2900
8168,2000
8169,4600
8170,3000
8171,1400
8172,2200
8173,4500
8174,3300
8175,3100
8176,1500
8177,2800
8178,1800
8179,3500
8180,1400
8181,2000
8182,2900
8183,1500
8184,2600
8185,2500
8186,2700
8187,3800
8188,4100
8189,1900
8190,3700
8191,3200
8192,2100
8193,1400
8194,4200
8195,3100
8196,4200
8197,1500
8198,3600
8199,2600
8200,3800
8201,4000
8202,3900
8203,3300
8204,3400
8205,3200
8206,2700
8207,3800
8208,3200
8209,3700
8210,3000
8211,1800
8212,2200
8213,2200
8214,2400
8215,4800
8216,1900
8217,3900
8218,1400
8219,3800
8220,3900
8221,1500
8222,1600
8223,3600
8224,1700
8225,2500
8226,1500
8227,2800
8228,3800
8229,1500
8230,2500
8231,1500
8232,1500
8233,1700
8234,3600
8235,2100
8236,3100
8237,2100
8238,3600
8239,2300
8240,3700
8241,1700
8242,1900
8243,1400
8244,1900
8245,2400
8246,1400
8247,3300
8248,3700
8249,3800
8250,2400
8251,1900
8252,1400
8253,2700
8254,3800
8255,2800
8256,2100
8257,3200
8258,4200
8259,3800
8260,4800
8261,3200
8262,4300
8263,2500
8264,2100
8265,3500
8266,2100
8267,2500
8268,1700
8269,1600
8270,2300
8271,3200
8272,4700
8273,1900
8274,3200
8275,1700
8276,2300
8277,1600
8278,1600
8279,2100
8280,2900
8281,3200
8282,2400
8283,2700
8284,3800
8285,1600
8286,1400
8287,2000
8288,2500
8289,2800
8290,4300
8291,2800
8292,3400
8293,2800
8294,2600
8295,3000
8296,1900
8297,1400
8298,3300
8299,3300
8300,1400
8301,2500
8302,1800
8303,3600
8304,1400
8305,2400
8306,2000
8307,3500
8308,1500
8309,1700
8310,1600
8311,1900
8312,3400
8313,4600
8314,3900
8315,1500
8316,3500
8317,3000
8318,2600
8319,4000
8320,4300
8321,2200
8322,3600
8323,2700
8324,2600
8325,2800
8326,1400
8327,1700
8328,3300
8329,1600
8330,2200
8331,3400
8332,4400
8333,1600
8334,1400
8335,3700
8336,2500
8337,4400
8338,1500
8339,3600
8340,3600
8341,3900
