,shares
4775,593
4776,1400
4777,1000
4778,905
4779,3600
4780,4600
4781,704
4782,1400
4783,709
4784,4600
4785,26700
4786,1300
4787,1500
4788,698
4789,1700
4790,6200
4791,2700
4792,999
4793,1500
4794,1600
4795,1400
4796,2700
4797,1300
4798,1000
4799,682
4800,1100
4801,13200
4802,7300
4803,2300
4804,1600
4805,1200
4806,1500
4807,1100
4808,2300
4809,6900
4810,7300
4811,3700
4812,898
4813,530
4814,7800
4815,1600
4816,2000
4817,1400
4818,712
4819,569
4820,3300
4821,1800
4822,3000
4823,4000
4824,1200
4825,5300
4826,4800
4827,1000
4828,5400
4829,3100
4830,1500
4831,7100
4832,650
4833,633
4834,1100
4835,552
4836,1800
4837,1000
4838,1200
4839,5600
4840,818
4841,1400
4842,1700
4843,1400
4844,1200
4845,1800
4846,7600
4847,836
4848,3700
4849,2400
4850,1100
4851,885
4852,2900
4853,1400
4854,1700
4855,3600
4856,1100
4857,1200
4858,1100
4859,2200
4860,1100
4861,98700
4862,2600
4863,2300
4864,3000
4865,1700
4866,4200
4867,764
4868,1900
4869,9200
4870,1200
4871,1000
4872,96900
4873,786
4874,284700
4875,745
4876,1300
4877,2600
4878,1500
4879,2600
4880,503
4881,3100
4882,954
4883,914
4884,1300
4885,830
4886,718
4887,1900
4888,447
4889,2500
4890,1800
4891,464
4892,2100
4893,1400
4894,684
4895,1300
4896,763
4897,6400
4898,712
4899,613
4900,47800
4901,1600
4902,1200
4903,5000
4904,4700
4905,1400
4906,1000
4907,1400
4908,43200
4909,2800
4910,915
4911,889
4912,1900
4913,3400
4914,717
4915,2800
4916,861
4917,898
4918,2300
4919,1500
4920,932
4921,3800
4922,2300
4923,1200
4924,500
4925,1000
4926,6200
4927,2100
4928,2200
4929,1300
4930,1300
4931,2100
4932,873
4933,957
4934,906
4935,3300
4936,991
4937,1900
4938,895
4939,1300
4940,632
4941,643
4942,2200
4943,1500
4944,5200
4945,825
4946,1900
4947,1100
4948,2200
4949,905
4950,1500
4951,1500
4952,1400
4953,2200
4954,1500
4955,1000
4956,1600
4957,1100
4958,754
4959,2000
4960,766
4961,773
4962,2200
4963,569
4964,4000
4965,2800
4966,8400
4967,974
4968,750
4969,2100
4970,779
4971,372
4972,820
4973,836
4974,865
4975,2100
4976,48800
4977,819
4978,26400
4979,25500
4980,1900
4981,1400
4982,3800
4983,432
4984,3000
4985,788
4986,3400
4987,1300
4988,779
4989,1400
4990,887
4991,600
4992,1400
4993,708
4994,6000
4995,713
4996,943
4997,2400
4998,759
4999,14400
5000,1100
5001,1200
5002,9800
5003,4100
5004,531
5005,1200
5006,2400
5007,420
5008,1100
5009,850
5010,846
5011,2200
5012,865
5013,1300
5014,770
5015,1300
5016,783
5017,486
5018,6700
5019,2500
5020,1900
5021,2200
5022,5100
5023,1100
5024,1400
5025,2100
5026,1000
5027,716
5028,1800
5029,4900
5030,1600
5031,614
5032,1500
5033,13500
5034,693
5035,735
5036,848
5037,2900
5038,889
5039,701
5040,581
5041,1400
5042,2100
5043,1600
5044,651
5045,13900
5046,1500
5047,579
5048,7100
5049,2800
5050,1100
5051,983
5052,32700
5053,2600
5054,21900
5055,4800
5056,1300
5057,763
5058,527
5059,2500
5060,574
5061,1700
5062,16300
5063,1900
5064,2900
5065,1000
5066,5400
5067,996
5068,1100
5069,762
5070,1500
5071,605
5072,2200
5073,1300
5074,880
5075,939
5076,1400
5077,2700
5078,2100
5079,6600
5080,1600
5081,941
5082,5500
5083,1300
5084,1300
5085,845
5086,974
5087,2800
5088,5200
5089,1700
5090,1500
5091,1400
5092,3600
5093,1700
5094,597
5095,2700
5096,395
5097,2300
5098,4400
5099,1600
5100,1400
5101,3100
5102,3400
5103,23600
5104,1800
5105,1200
5106,1700
5107,426
5108,692
5109,2200
5110,2400
5111,162
5112,3400
5113,1200
5114,3500
5115,966
5116,1000
5117,2400
5118,1500
5119,4000
5120,5200
5121,840
5122,1800
5123,2300
5124,2100
5125,932
5126,1300
5127,473
5128,552
5129,2100
5130,2900
5131,2500
5132,1500
5133,888
5134,835
5135,9500
5136,724
5137,5100
5138,1700
5139,1400
5140,2000
5141,10200
5142,652
5143,1800
5144,2200
5145,1200
5146,2000
5147,30200
5148,1300
5149,6500
5150,19000
5151,1500
5152,7100
5153,7000
5154,3300
5155,2800
5156,1100
5157,832
5158,605
5159,2500
5160,2000
5161,1100
5162,2000
5163,12300
5164,683
5165,687
5166,2200
5167,819
5168,1100
5169,587
5170,859
5171,1500
5172,5300
5173,1300
5174,1100
5175,1700
5176,1000
5177,609
5178,1200
5179,1900
5180,638
5181,7000
5182,1700
5183,1400
5184,1700
5185,1600
5186,1100
5187,1900
5188,5500
5189,600
5190,1300
5191,1800
5192,1100
5193,922
5194,422
5195,4900
5196,3200
5197,3000
5198,779
5199,12900
5200,1200
5201,14800
5202,2100
5203,2800
5204,1400
5205,3900
5206,1200
5207,587
5208,1200
5209,1200
5210,1500
5211,1900
5212,11200
5213,1300
5214,3000
5215,1500
5216,2000
5217,1800
5218,1400
5219,1100
5220,500
5221,3000
5222,674
5223,218
5224,6500
5225,1700
5226,3300
5227,1900
5228,2000
5229,21400
5230,1300
5231,9400
5232,5400
5233,529
5234,1700
5235,4700
5236,1200
5237,3200
5238,1500
5239,13900
5240,2000
5241,1000
5242,5100
5243,48100
5244,3300
5245,781
5246,915
5247,2800
5248,676
5249,1300
5250,2800
5251,1000
5252,1200
5253,5300
5254,1100
5255,1000
5256,10400
5257,3200
5258,618
5259,2400
5260,646
5261,1200
5262,1000
5263,2300
5264,817
5265,2400
5266,728
5267,16600
5268,3000
5269,796
5270,1400
5271,501
5272,1200
5273,900
5274,2800
5275,1900
5276,3700
5277,976
5278,1100
5279,2100
5280,5700
5281,3600
5282,1400
5283,750
5284,1100
5285,683
5286,701
5287,783
5288,1500
5289,1400
5290,7900
5291,11700
5292,6200
5293,1500
5294,833
5295,913
5296,1500
5297,859
5298,821
5299,626
5300,958
5301,2600
5302,3500
5303,2200
5304,6500
5305,2200
5306,820
5307,657
5308,924
5309,736
5310,1700
5311,1400
5312,3000
5313,1200
5314,1200
5315,2500
5316,527
5317,8700
5318,1100
5319,1100
5320,640
5321,933
5322,1800
5323,3700
5324,663
5325,1200
5326,3200
5327,1000
5328,788
5329,2500
5330,668
5331,1800
5332,893
5333,458
5334,1300
5335,2900
5336,552
5337,1500
5338,803
5339,7500
5340,4800
5341,1800
5342,3300
5343,6000
5344,875
5345,1700
5346,2400
5347,1300
5348,2000
5349,3500
5350,649
5351,6100
5352,2100
5353,1700
5354,2700
5355,1000
5356,1600
5357,858
5358,1900
5359,562
5360,1200
5361,2100
5362,35100
5363,407
5364,611
5365,1600
5366,610
5367,645
5368,139
5369,1100
5370,2900
5371,673
5372,1400
5373,2000
5374,1300
5375,1000
5376,1400
5377,1500
5378,658
5379,680
5380,871
5381,3300
5382,6200
5383,1500
5384,1200
5385,1800
5386,4600
5387,1700
5388,1400
5389,3100
5390,1600
5391,1600
5392,1100
5393,1100
5394,14700
5395,686
5396,591
5397,2000
5398,4600
5399,1100
5400,8700
5401,1900
5402,839
5403,6800
5404,1800
5405,1000
5406,1000
5407,977
5408,31000
5409,961
5410,3600
5411,4300
5412,822
5413,1100
5414,7000
5415,8900
5416,1300
5417,1400
5418,2100
5419,665
5420,4100
5421,1600
5422,714
5423,1200
5424,2100
5425,2100
5426,1400
5427,625
5428,1700
5429,17100
5430,2700
5431,4300
5432,1100
5433,2000
5434,554
5435,3100
5436,759
5437,1800
5438,3500
5439,913
5440,3900
5441,2100
5442,6500
5443,993
5444,1100
5445,1200
5446,1500
5447,580
5448,96100
5449,5700
5450,933
5451,1400
5452,4300
5453,5500
5454,10500
5455,7500
5456,1300
5457,1300
5458,1700
5459,1000
5460,1600
5461,988
5462,7900
5463,663
5464,1100
5465,1600
5466,806
5467,2100
5468,797
5469,948
5470,1300
5471,1000
5472,36600
5473,3700
5474,3300
5475,1500
5476,1300
5477,1000
5478,1600
5479,1800
5480,831
5481,1100
5482,2400
5483,838
5484,656
5485,936
5486,932
5487,1100
5488,1400
5489,1400
5490,1300
5491,2500
5492,1100
5493,1400
5494,1400
5495,775
5496,277
5497,3400
5498,623
5499,653
5500,3700
5501,3500
5502,3900
5503,1500
5504,786
5505,1100
5506,14700
5507,2400
5508,7400
5509,49000
5510,6000
5511,789
5512,3300
5513,4900
5514,622
5515,808
5516,895
5517,1200
5518,33100
5519,953
5520,4500
5521,2900
5522,897
5523,995
5524,1300
5525,1300
5526,1200
5527,7100
5528,574
5529,5800
5530,542
5531,2100
5532,5100
5533,784
5534,6100
5535,857
5536,1400
5537,1300
5538,1300
5539,1000
5540,1400
5541,241
5542,548
5543,1000
5544,1100
5545,526
5546,644
5547,1900
5548,2000
5549,1700
5550,1400
5551,819
5552,870
5553,3100
5554,902
5555,20900
5556,1100
5557,3400
5558,869
5559,1900
5560,1200
5561,1800
5562,861
5563,1400
5564,1300
5565,6200
5566,1200
5567,914
5568,1300
5569,946
5570,3900
5571,8400
5572,12200
5573,1500
5574,1300
5575,888
5576,2200
5577,2900
5578,26900
5579,10300
5580,2100
5581,16500
5582,1400
5583,15600
5584,1000
5585,1700
5586,3300
5587,4000
5588,2300
5589,14800
5590,2300
5591,863
5592,1300
5593,1200
5594,1900
5595,1300
5596,1300
5597,4400
5598,539
5599,872
5600,3500
5601,1000
5602,2000
5603,3400
5604,2600
5605,488
5606,1200
5607,6800
5608,879
5609,1300
5610,867
5611,8400
5612,4400
5613,1200
5614,1500
5615,6500
5616,1600
5617,3900
5618,1300
5619,547
5620,2000
5621,1400
5622,535
5623,3700
5624,4100
5625,2000
5626,1500
5627,3800
5628,624
5629,524
5630,1400
5631,737
5632,1200
5633,3000
5634,942
5635,6000
5636,973
5637,3800
5638,790
5639,2600
5640,1400
5641,535
5642,833
5643,4600
5644,2900
5645,176
5646,1200
5647,1400
5648,531
5649,4200
5650,804
5651,3200
5652,1000
5653,1600
5654,1400
5655,882
5656,701
5657,4700
5658,2400
5659,740
5660,708
5661,888
5662,748
5663,3700
5664,1600
5665,817
5666,864
5667,3600
5668,13800
5669,622
5670,1700
5671,724
5672,2800
5673,1300
5674,830
5675,7500
5676,1100
5677,1100
5678,927
5679,3700
5680,701
5681,882
5682,18400
5683,4500
5684,1400
5685,1100
5686,605
5687,1800
5688,1800
5689,1900
5690,4200
5691,3900
5692,1500
5693,1000
5694,3300
5695,1500
5696,2300
5697,3500
5698,1000
5699,490
5700,1900
5701,955
5702,732
5703,3400
5704,12500
5705,554
5706,8800
5707,938
5708,707
5709,955
5710,11200
5711,838
5712,846
5713,672
5714,881
5715,10100
5716,2600
5717,1200
5718,972
5719,1200
5720,1600
5721,25000
5722,635
5723,8600
5724,17700
5725,2700
5726,1100
5727,4900
5728,2700
5729,861
5730,943
5731,860
5732,717
5733,867
5734,12300
5735,928
5736,767
5737,1400
5738,731
5739,2900
5740,1500
5741,2100
5742,2900
5743,1400
5744,2700
5745,1900
5746,1200
5747,4400
5748,475
5749,3700
5750,486
5751,781
5752,951
5753,1600
5754,2200
5755,626
5756,668
5757,1400
5758,5200
5759,1100
5760,532
5761,853
5762,1200
5763,867
5764,883
5765,990
5766,1500
5767,1300
5768,832
5769,158
5770,1300
5771,1800
5772,1100
5773,519
5774,1600
5775,1300
5776,1500
5777,1600
5778,2600
5779,41600
5780,1300
5781,1000
5782,939
5783,716
5784,1600
5785,857
5786,2100
5787,1200
5788,1400
5789,1200
5790,1100
5791,7200
5792,793
5793,2600
5794,1000
5795,3100
5796,733
5797,2100
5798,1600
5799,1300
5800,5500
5801,2100
5802,1700
5803,1700
5804,891
5805,939
5806,924
5807,10600
5808,6600
5809,1700
5810,906
5811,991
5812,808
5813,1300
5814,526
5815,1600
5816,1700
5817,2200
5818,540
5819,3200
5820,468
5821,1100
5822,1900
5823,1900
5824,2600
5825,1100
5826,2000
5827,1500
5828,1900
5829,1300
5830,2100
5831,4200
5832,1500
5833,1200
5834,2300
5835,1700
5836,1300
5837,2700
5838,5500
5839,990
5840,1400
5841,12900
5842,1200
5843,2500
5844,864
5845,469
5846,859
5847,1000
5848,1100
5849,2100
5850,2100
5851,2100
5852,36300
5853,2000
5854,1100
5855,935
5856,6900
5857,2600
5858,17900
5859,691
5860,838
5861,1000
5862,885
5863,3400
5864,1200
5865,1600
5866,3000
5867,2600
5868,1300
5869,1000
5870,698
5871,1200
5872,48700
5873,20700
5874,1100
5875,1600
5876,2300
5877,2300
5878,16100
5879,851
5880,80
5881,23200
5882,2400
5883,2100
5884,2400
5885,485
5886,1500
5887,1200
5888,654
5889,716
5890,1400
5891,2400
5892,600
5893,485
5894,2600
5895,1700
5896,4400
5897,1100
5898,1600
5899,733
5900,2400
5901,2400
5902,7300
5903,2100
5904,785
5905,717
5906,1000
5907,1300
5908,1300
5909,1100
5910,957
5911,3200
5912,965
5913,2000
5914,1400
5915,2600
5916,5500
5917,10000
5918,5100
5919,1200
5920,713
5921,1000
5922,1100
5923,18200
5924,2200
5925,1300
5926,57600
5927,1300
5928,5700
5929,1700
5930,2700
5931,3800
5932,964
5933,1800
5934,1800
5935,1200
5936,2300
5937,17900
5938,5000
5939,1600
5940,3600
5941,19300
5942,1800
5943,1300
5944,17200
5945,812
5946,3400
5947,8800
5948,16600
5949,1300
5950,635
5951,14000
5952,1100
5953,2200
5954,1500
5955,2400
5956,2300
5957,3600
5958,938
5959,6800
5960,780
5961,426
5962,8500
5963,1100
5964,791
5965,3100
5966,4200
5967,2100
5968,1200
5969,17600
5970,1500
5971,1100
5972,1600
5973,1700
5974,1200
5975,1200
5976,1500
5977,868
5978,2000
5979,22100
5980,670
5981,1600
5982,4900
5983,944
5984,927
5985,959
5986,3900
5987,1100
5988,15000
5989,859
5990,5600
5991,2400
5992,671
5993,3200
5994,440
5995,7400
5996,458
5997,1600
5998,3200
5999,890
6000,2600
6001,1200
6002,1200
6003,11500
6004,2200
6005,1300
6006,1200
6007,1200
6008,734
6009,589
6010,2200
6011,656
6012,612
6013,1100
6014,645
6015,1900
6016,1300
6017,1300
6018,1800
6019,780
6020,5800
6021,1000
6022,1000
6023,1700
6024,817
6025,1800
6026,1400
6027,10800
6028,1900
6029,900
6030,1100
6031,6000
6032,6400
6033,968
6034,984
6035,3200
6036,718
6037,5900
6038,330
6039,1600
6040,1300
6041,2700
6042,1300
6043,900
6044,1100
6045,803
6046,951
6047,981
6048,2700
6049,5700
6050,746
6051,744
6052,917
6053,1100
6054,3200
6055,4700
6056,1900
6057,779
6058,1500
6059,1000
6060,1300
6061,7800
6062,500
6063,1500
6064,11300
6065,1900
6066,1700
6067,33300
6068,2300
6069,1500
6070,981
6071,4400
6072,1200
6073,38200
6074,3700
6075,658
6076,2000
6077,851
6078,1100
6079,2300
6080,1300
6081,2700
6082,11100
6083,3100
6084,8000
6085,808
6086,1300
6087,2300
6088,1000
6089,1300
6090,980
6091,1500
6092,1100
6093,3100
6094,1100
6095,2100
6096,1300
6097,550
6098,96500
6099,700
6100,9700
6101,2100
6102,1300
6103,39000
6104,44700
6105,1000
6106,2200
6107,1500
6108,3900
6109,1300
6110,832
6111,822
6112,5600
6113,9400
6114,1100
6115,1300
6116,2900
6117,1400
6118,1800
6119,893
6120,2200
6121,1100
6122,1500
6123,1500
6124,2000
6125,45
6126,11900
6127,1200
6128,5300
6129,1900
6130,993
6131,2900
6132,2700
6133,1400
6134,1500
6135,1200
6136,1200
6137,1500
6138,2600
6139,763
6140,640
6141,4400
6142,1400
6143,1600
6144,1100
6145,13500
6146,2700
6147,1100
6148,3500
6149,484
6150,698
6151,1800
6152,2000
6153,3600
6154,1500
6155,78600
6156,1300
6157,895
6158,872
6159,5
6160,925
6161,955
6162,581
6163,930
6164,4500
6165,5300
6166,1400
6167,1500
6168,1900
6169,606
6170,56500
6171,2800
6172,1100
6173,10100
6174,1300
6175,6800
6176,905
6177,5400
6178,1300
6179,3700
6180,518
6181,656
6182,674
6183,850
6184,12300
6185,2300
6186,1900
6187,1500
6188,1200
6189,904
6190,3300
6191,5200
6192,1100
6193,806
6194,828
6195,1300
6196,1400
6197,1600
6198,644
6199,478
6200,11800
6201,773
6202,2600
6203,642
6204,1300
6205,2000
6206,4600
6207,1400
6208,8100
6209,10700
6210,2200
6211,1100
6212,897
6213,745
6214,2100
6215,1800
6216,941
6217,9400
6218,13300
6219,1100
6220,2200
6221,2100
6222,903
6223,1000
6224,2400
6225,1600
6226,9100
6227,937
6228,654
6229,5000
6230,2800
6231,2200
6232,2900
6233,15900
6234,2300
6235,1000
6236,1200
6237,720
6238,1200
6239,889
6240,890
6241,76
6242,2000
6243,2100
6244,2300
6245,2700
6246,749
6247,2000
6248,4700
6249,931
6250,10300
6251,550
6252,3600
6253,1700
6254,4500
6255,9800
6256,656
6257,1300
6258,1400
6259,1300
6260,999
6261,1900
6262,2800
6263,1000
6264,1300
6265,1700
6266,3200
6267,802
6268,2000
6269,8600
6270,1400
6271,1200
6272,1400
6273,4900
6274,9200
6275,2500
6276,3500
6277,1700
6278,892
6279,17900
6280,4200
6281,1100
6282,828
6283,2800
6284,723
6285,1500
6286,1100
6287,1100
6288,511
6289,667
6290,7200
6291,1100
6292,2200
6293,640
6294,1100
6295,833
6296,1200
6297,1200
6298,960
6299,1400
6300,730
6301,1400
6302,936
6303,2900
6304,1600
6305,877
6306,2400
6307,1600
6308,2300
6309,56500
6310,1100
6311,900
6312,777
6313,4900
6314,3200
6315,2000
6316,1100
6317,1100
6318,3400
6319,2300
6320,404
6321,2000
6322,6900
6323,933
6324,57200
6325,2100
6326,4100
6327,809
6328,7600
6329,2100
6330,758
6331,723
6332,1300
6333,961
6334,701
6335,1200
6336,971
6337,1000
6338,682
6339,2500
6340,1800
6341,980
6342,5300
6343,2700
6344,1300
6345,5600
6346,5700
6347,2500
6348,9800
6349,2000
6350,971
6351,661
6352,930
6353,4000
6354,1500
6355,1100
6356,820
6357,1200
6358,1600
6359,1900
6360,1700
6361,4500
6362,694
6363,1300
6364,5600
6365,1500
6366,2400
6367,1100
6368,578
6369,2300
6370,1400
6371,448
6372,2400
6373,1200
6374,1200
6375,1200
6376,741
6377,4700
6378,897
6379,1100
6380,645
6381,518
6382,24000
6383,6300
6384,657
6385,6500
6386,6100
6387,1300
6388,5000
6389,1400
6390,1100
6391,2500
6392,640
6393,1700
6394,233400
6395,6300
6396,2000
6397,3500
6398,714
6399,3200
6400,1600
6401,596
6402,1700
6403,983
6404,1100
6405,22500
6406,1100
6407,2700
6408,643
6409,2500
6410,1400
6411,1700
6412,3700
6413,761
6414,1300
6415,1400
6416,2400
6417,5500
6418,778
6419,853
6420,902
6421,1100
6422,2700
6423,1400
6424,7100
6425,911
6426,2000
6427,4400
6428,1100
6429,1100
6430,5300
6431,16700
6432,1800
6433,859
6434,1300
6435,1300
6436,827
6437,1800
6438,1000
6439,53100
6440,438
6441,1400
6442,512
6443,2000
6444,755
6445,910
6446,3300
6447,2200
6448,10800
6449,3200
6450,579
6451,2900
6452,8300
6453,2800
6454,1100
6455,1200
6456,748
6457,1700
6458,38400
6459,1500
6460,1300
6461,2500
6462,1000
6463,1600
6464,1300
6465,2700
6466,1400
6467,1100
6468,1200
6469,100300
6470,1800
6471,975
6472,957
6473,1000
6474,1300
6475,1800
6476,1100
6477,3500
6478,873
6479,10400
6480,1100
6481,1700
6482,1400
6483,469
6484,3500
6485,11500
6486,1200
6487,2500
6488,6100
6489,913
6490,1500
6491,3300
6492,1000
6493,1900
6494,2100
6495,1900
6496,1200
6497,823
6498,1100
6499,998
6500,800
6501,1800
6502,846
6503,4400
6504,17400
6505,496
6506,826
6507,921
6508,1500
6509,4900
6510,4700
6511,919
6512,5100
6513,1300
6514,1300
6515,566
6516,19800
6517,862
6518,1500
6519,309
6520,9600
6521,560
6522,8600
6523,1300
6524,16800
6525,857
6526,5200
6527,483
6528,1600
6529,623
6530,2300
6531,5700
6532,1100
6533,1200
6534,548
6535,3000
6536,553
6537,718
6538,1100
6539,754
6540,1800
6541,1100
6542,967
6543,5700
6544,1400
6545,1200
6546,1200
6547,1300
6548,2900
6549,2000
6550,1400
6551,2100
6552,4800
6553,785
6554,9900
6555,2100
6556,2100
6557,308
6558,2400
6559,7600
6560,877
6561,1100
6562,967
6563,904
6564,2900
6565,2400
6566,1700
6567,6100
6568,1300
6569,478
6570,2200
6571,2000
6572,1400
6573,949
6574,6300
6575,1300
6576,11900
6577,1600
6578,1900
6579,8900
6580,2300
6581,324
6582,5700
6583,3500
6584,1800
6585,1400
6586,1100
6587,1000
6588,2500
6589,1300
6590,4600
6591,1000
6592,888
6593,1100
6594,9800
6595,914
6596,1100
6597,933
6598,1000
6599,5000
6600,1600
6601,1400
6602,3200
6603,4500
6604,699
6605,1200
6606,1600
6607,924
6608,825
6609,1800
6610,1100
6611,704
6612,2200
6613,3100
6614,3100
6615,925
6616,705
6617,1400
6618,4700
6619,902
6620,2500
6621,21500
6622,883
6623,1100
6624,958
6625,1500
6626,1700
6627,2200
6628,1400
6629,6700
6630,1200
6631,10900
6632,3200
6633,11300
6634,749
6635,882
6636,805
6637,1100
6638,787
6639,1300
6640,1200
6641,1100
6642,1200
6643,4400
6644,1100
6645,1700
6646,1200
6647,969
6648,4000
6649,2700
6650,1100
6651,1300
6652,1000
6653,72900
6654,512
6655,6200
6656,1600
6657,1000
6658,2200
6659,2700
6660,970
6661,717
6662,836
6663,1000
6664,915
6665,466
6666,1300
6667,1600
6668,1900
6669,952
6670,4400
6671,1300
6672,1600
6673,1700
6674,439
6675,2200
6676,6300
6677,1800
6678,839
6679,12200
6680,1300
6681,824
6682,2100
6683,1400
6684,1200
6685,1100
6686,12100
6687,5000
6688,3400
6689,1700
6690,2000
6691,5600
6692,1200
6693,2000
6694,4000
6695,1900
6696,3700
6697,673
6698,22300
6699,2300
6700,231
6701,4900
6702,1200
6703,1900
6704,5700
6705,5000
6706,1400
6707,3600
6708,847
6709,4400
6710,1200
6711,1100
6712,8000
6713,775
6714,2400
6715,676
6716,1000
6717,1400
6718,2200
6719,1900
6720,752
6721,406
6722,906
6723,375
6724,1100
6725,1400
6726,3300
6727,2000
6728,3200
6729,5200
6730,1100
6731,917
6732,74300
6733,1200
6734,987
6735,1800
6736,844
6737,1200
6738,1500
6739,4400
6740,20700
6741,1100
6742,5500
6743,13300
6744,1500
6745,4800
6746,3500
6747,9800
6748,10400
6749,6400
6750,1900
6751,5000
6752,1100
6753,2600
6754,719
6755,3400
6756,783
6757,648
6758,5700
6759,1200
6760,3000
6761,1200
6762,1000
6763,1100
6764,2100
6765,447
6766,577
6767,1800
6768,636
6769,5100
6770,9300
6771,973
6772,1400
6773,1900
6774,1500
6775,1200
6776,2200
6777,1200
6778,890
6779,833
6780,549
6781,1500
6782,1500
6783,2800
6784,3100
6785,2000
6786,591
6787,1300
6788,1800
6789,1800
6790,10100
6791,1000
6792,1400
6793,4400
6794,2000
6795,1300
6796,1700
6797,966
6798,1100
6799,2300
6800,895
6801,3400
6802,2600
6803,1500
6804,839
6805,618
6806,2300
6807,2500
6808,1200
6809,1100
6810,2400
6811,998
6812,1300
6813,2000
6814,10900
6815,1500
6816,2000
6817,5800
6818,1400
6819,1100
6820,987
6821,1400
6822,2000
6823,1200
6824,1500
6825,2800
6826,1200
6827,1200
6828,1800
6829,1400
6830,1300
6831,870
6832,1400
6833,1500
6834,623
6835,1100
6836,832
6837,368
6838,2100
6839,5100
6840,1700
6841,2000
6842,1700
6843,1400
6844,1900
6845,1600
6846,3100
6847,752
6848,2000
6849,1800
6850,2800
6851,1600
6852,916
6853,3500
6854,1000
6855,850
6856,3300
6857,741
6858,816
6859,444
6860,2800
6861,878
6862,2200
6863,2700
6864,1300
6865,13300
6866,2000
6867,2000
6868,1700
6869,645
6870,20800
6871,794
6872,3900
6873,451
6874,1400
6875,1900
6876,1300
6877,2500
6878,1000
6879,909
6880,7800
6881,894
6882,1300
6883,1600
6884,3700
6885,1500
6886,261
6887,915
6888,921
6889,1600
6890,1700
6891,918
6892,733
6893,923
6894,681
6895,2700
6896,13600
6897,1600
6898,1300
6899,1500
6900,12400
6901,1500
6902,2600
6903,1600
6904,1100
6905,1500
6906,7700
6907,29900
6908,1700
6909,1300
6910,854
6911,667
6912,1600
6913,888
6914,1200
6915,734
6916,669
6917,651
6918,3300
6919,5700
6920,1100
6921,1200
6922,7800
6923,2100
6924,759
6925,1800
6926,842
6927,1300
6928,1500
6929,2900
6930,923
6931,1200
6932,3100
6933,3600
6934,1100
6935,696
6936,3600
6937,1300
6938,8000
6939,2100
6940,6600
6941,945
6942,20600
6943,903
6944,939
6945,1500
6946,49500
6947,1200
6948,1000
6949,1100
6950,1700
6951,580
6952,1400
6953,1600
6954,11500
6955,1200
6956,3300
6957,2000
6958,1200
6959,2900
6960,692
6961,53500
6962,11900
6963,8200
6964,1500
6965,1600
6966,719
6967,2600
6968,802
6969,804
6970,2500
6971,716
6972,8700
6973,14200
6974,2100
6975,4500
6976,1600
6977,3200
6978,919
6979,1800
6980,1100
6981,1300
6982,1700
6983,750
6984,3000
6985,1700
6986,6200
6987,4900
6988,3100
6989,1100
6990,54600
6991,1700
6992,1300
6993,778
6994,627
6995,957
6996,1200
6997,1500
6998,589
6999,1300
7000,1400
7001,1200
7002,2200
7003,1300
7004,1300
7005,2100
7006,23900
7007,5100
7008,6500
7009,1000
7010,2400
7011,962
7012,1300
7013,1100
7014,895
7015,1100
7016,650
7017,2000
7018,840
7019,1100
7020,1300
7021,1200
7022,1100
7023,724
7024,691
7025,2300
7026,771
7027,4100
7028,1100
7029,1500
7030,2400
7031,1400
7032,1700
7033,636
7034,2600
7035,1300
7036,697
7037,3500
7038,2000
7039,5700
7040,2300
7041,1300
7042,11800
7043,817
7044,2000
7045,3300
7046,1000
7047,15300
7048,1000
7049,1400
7050,12000
7051,1400
7052,8600
7053,1000
7054,21500
7055,1200
7056,2200
7057,913
7058,1700
7059,809
7060,2800
7061,732
7062,3100
7063,80400
7064,128
7065,4100
7066,893
7067,806
7068,3100
7069,1300
7070,4300
7071,1100
7072,1000
7073,5800
7074,1000
7075,4500
7076,8500
7077,2300
7078,2600
7079,979
7080,16700
7081,979
7082,642
7083,2200
7084,2800
7085,2000
7086,991
7087,1400
7088,811
7089,3300
7090,910
7091,1000
7092,12800
7093,1000
7094,971
7095,2100
7096,1400
7097,868
7098,609
7099,940
7100,2700
7101,2100
7102,1200
7103,3400
7104,10300
7105,5400
7106,540
7107,1200
7108,1500
7109,1500
7110,3700
7111,1300
7112,923
7113,2800
7114,462
7115,1900
7116,16200
7117,21700
7118,834
7119,1200
7120,2500
7121,1100
7122,1500
7123,2000
7124,6000
7125,501
7126,1400
7127,1200
7128,16200
7129,2800
7130,1000
7131,3100
7132,2800
7133,1500
7134,1500
7135,6800
7136,880
7137,615
7138,1000
7139,4800
7140,953
7141,761
7142,1000
7143,6900
7144,2600
7145,1100
7146,861
7147,630
7148,2600
7149,889
7150,24700
7151,5200
7152,6700
7153,9700
7154,864
7155,4600
7156,1100
7157,731
7158,1500
7159,852
7160,991
7161,975
7162,654
7163,2900
7164,1400
7165,9100
7166,1300
7167,3000
7168,1100
7169,2300
7170,721
7171,1200
7172,2200
7173,434
7174,2100
7175,1800
7176,196700
7177,3500
7178,1100
7179,2400
7180,2400
7181,753
7182,983
7183,13700
7184,745
7185,1100
7186,1500
7187,22200
7188,841
7189,2600
7190,2000
7191,1500
7192,1800
7193,3500
7194,1400
7195,1900
7196,1200
7197,5400
7198,2100
7199,820
7200,1700
7201,613
7202,1400
7203,3800
7204,1400
7205,820
7206,1200
7207,1000
7208,2700
7209,6600
7210,789
7211,2600
7212,940
7213,2200
7214,670
7215,938
7216,621
7217,1400
7218,1400
7219,3100
