,shares
7032,642
7033,13700
7034,2200
7035,991
7036,2000
7037,811
7038,2100
7039,910
7040,909
7041,10300
7042,1000
7043,971
7044,2700
7045,2400
7046,868
7047,609
7048,940
7049,2000
7050,1500
7051,1200
7052,3800
7053,1800
7054,16200
7055,540
7056,1200
7057,1600
7058,1900
7059,1700
7060,1300
7061,923
7062,4000
7063,462
7064,3700
7065,2300
7066,25300
7067,834
7068,1200
7069,10200
7070,1100
7071,3800
7072,4300
7073,2800
7074,501
7075,2200
7076,1200
7077,3700
7078,1700
7079,1000
7080,5200
7081,2500
7082,2700
7083,5600
7084,20600
7085,880
7086,615
7087,1000
7088,1700
7089,953
7090,761
7091,1000
7092,10500
7093,2600
7094,1100
7095,861
7096,630
7097,2300
7098,889
7099,2000
7100,1800
7101,3000
7102,787
7103,864
7104,3000
7105,1100
7106,731
7107,30200
7108,852
7109,991
7110,975
7111,654
7112,2300
7113,2400
7114,1500
7115,1300
7116,2000
7117,1100
7118,1400
7119,721
7120,1200
7121,1500
7122,434
7123,1800
7124,7300
7125,5000
7126,2100
7127,1100
7128,1400
7129,842
7130,753
7131,983
7132,22000
7133,745
7134,1100
7135,1700
7136,3200
7137,841
7138,1600
7139,1600
7140,2400
7141,1900
7142,16200
7143,3100
7144,1500
7145,1200
7146,13100
7147,1600
7148,820
7149,2600
7150,613
7151,2800
7152,1600
7153,3200
7154,820
7155,1200
7156,1000
7157,4300
7158,14200
7159,789
7160,1900
7161,940
7162,5800
7163,670
7164,938
7165,621
7166,3100
7167,1800
7168,8400
7169,4800
7170,1200
7171,607
7172,3000
7173,4400
7174,2000
7175,1500
7176,1000
7177,30500
7178,4900
7179,4000
7180,1100
7181,694
7182,749
7183,1100
7184,737
7185,1300
7186,1300
7187,4200
7188,943
7189,20400
7190,3300
7191,953
7192,2200
7193,1100
7194,689
7195,1400
7196,1400
7197,531
7198,1600
7199,903
7200,1600
7201,12500
7202,1000
7203,1200
7204,1300
7205,1800
7206,1700
7207,1300
7208,1600
7209,1000
7210,2400
7211,658
7212,870
7213,1000
7214,2400
7215,657
7216,687
7217,907
7218,3900
7219,3100
7220,776
7221,2200
7222,1500
7223,705
7224,5600
7225,901
7226,73100
7227,1800
7228,2200
7229,1300
7230,2600
7231,1600
7232,1800
7233,3600
7234,436
7235,3000
7236,4000
7237,2100
7238,872
7239,1000
7240,35300
7241,951
7242,1500
7243,912
7244,980
7245,3200
7246,3700
7247,2500
7248,674
7249,1100
7250,699
7251,767
7252,842
7253,2100
7254,438
7255,696
7256,1900
7257,2200
7258,1000
7259,440
7260,743
7261,1600
7262,1400
7263,5600
7264,1500
7265,885
7266,786
7267,708
7268,1500
7269,2400
7270,3400
7271,1400
7272,4100
7273,7900
7274,1200
7275,526
7276,2600
7277,1300
7278,1900
7279,4800
7280,238
7281,880
7282,851
7283,1300
7284,880
7285,2300
7286,2800
7287,3400
7288,936
7289,1300
7290,1800
7291,799
7292,1800
7293,717
7294,1200
7295,1200
7296,2300
7297,12000
7298,2100
7299,1900
7300,1600
7301,2000
7302,1400
7303,1100
7304,1500
7305,1000
7306,964
7307,1200
7308,2200
7309,4000
7310,24100
7311,824
7312,544
7313,667
7314,614
7315,4200
7316,1200
7317,1500
7318,4200
7319,1400
7320,1100
7321,2800
7322,2100
7323,900
7324,602
7325,3000
7326,973
7327,2800
7328,17100
7329,1400
7330,1500
7331,1000
7332,1200
7333,1500
7334,1000
7335,3500
7336,11300
7337,11900
7338,1200
7339,7500
7340,1500
7341,1000
7342,35900
7343,1400
7344,3700
7345,969
7346,1600
7347,892
7348,678
7349,8000
7350,1400
7351,3300
7352,1600
7353,794
7354,925
7355,1500
7356,829
7357,1400
7358,454
7359,2500
7360,788
7361,6500
7362,1500
7363,1800
7364,34100
7365,2600
7366,1600
7367,802
7368,2800
7369,2300
7370,977
7371,2800
7372,634
7373,916
7374,2600
7375,848
7376,2900
7377,1700
7378,1100
7379,5600
7380,873
7381,1900
7382,1300
7383,625
7384,5600
7385,640
7386,2100
7387,4600
7388,754
7389,1500
7390,541
7391,1100
7392,670
7393,700
7394,5600
7395,1700
7396,976
7397,16000
7398,3600
7399,30000
7400,1100
7401,1600
7402,1700
7403,685
7404,1600
7405,798
7406,1400
7407,862
7408,2300
7409,5500
7410,548
7411,1100
7412,702
7413,1100
7414,1300
7415,2700
7416,1200
7417,13000
7418,1900
7419,1500
7420,1600
7421,1600
7422,974
7423,1900
7424,1900
7425,2000
7426,809
7427,1900
7428,10100
7429,1200
7430,1200
7431,8000
7432,4700
7433,19000
7434,2900
7435,2700
7436,1100
7437,2300
7438,743
7439,5500
7440,4800
7441,2100
7442,16600
7443,1500
7444,1700
7445,661
7446,964
7447,906
7448,37200
7449,1500
7450,1200
7451,573
7452,11200
7453,1500
7454,2600
7455,974
7456,1000
7457,1200
7458,18100
7459,1200
7460,4000
7461,899
7462,2100
7463,11100
7464,2200
7465,7700
7466,1200
7467,1800
7468,638
7469,1100
7470,878
7471,10500
7472,23700
7473,1000
7474,1400
7475,7300
7476,1200
7477,1300
7478,736
7479,902
7480,1900
7481,1700
7482,11700
7483,1600
7484,3400
7485,1200
7486,1100
7487,489
7488,2800
7489,1100
7490,732
7491,973
7492,3400
7493,1200
7494,4600
7495,19900
7496,8000
7497,2300
7498,698
7499,2700
7500,1200
7501,3300
7502,1100
7503,1800
7504,1200
7505,1100
7506,910
7507,1100
7508,662
7509,747
7510,762
7511,1500
7512,1900
7513,695
7514,3000
7515,1000
7516,745
7517,884
7518,1500
7519,919
7520,573
7521,1200
7522,786
7523,1600
7524,9000
7525,675
7526,1300
7527,5800
7528,2300
7529,1700
7530,1600
7531,1400
7532,2900
7533,874
7534,1000
7535,1400
7536,1500
7537,942
7538,2900
7539,1900
7540,3800
7541,2100
7542,1600
7543,9100
7544,1100
7545,1200
7546,1000
7547,1300
7548,703
7549,7900
7550,1400
7551,3300
7552,855
7553,15900
7554,4200
7555,2100
7556,7600
7557,2100
7558,1100
7559,963
7560,4700
7561,821
7562,1000
7563,139600
7564,3700
7565,5100
7566,1500
7567,1200
7568,3500
7569,1300
7570,1900
7571,1500
7572,1500
7573,773
7574,1100
7575,3700
7576,1700
7577,694
7578,1600
7579,6600
7580,608
7581,1400
7582,2700
7583,1700
7584,47300
7585,4000
7586,2100
7587,2500
7588,1100
7589,6500
7590,1400
7591,1700
7592,581
7593,2700
7594,548
7595,3100
7596,2100
7597,1300
7598,663
7599,711
7600,1200
7601,1200
7602,586
7603,1500
7604,1400
7605,1200
7606,2200
7607,2000
7608,516
7609,1100
7610,382
7611,3000
7612,187
7613,1400
7614,1900
7615,1700
7616,4600
7617,1100
7618,6700
7619,15800
7620,1600
7621,844
7622,1400
7623,758
7624,4100
7625,901
7626,2400
7627,1300
7628,975
7629,1700
7630,1300
7631,6700
7632,18200
7633,3100
7634,1000
7635,547
7636,1200
7637,2000
7638,775
7639,1500
7640,1400
7641,950
7642,758
7643,1100
7644,1300
7645,1700
7646,6000
7647,846
7648,1200
7649,695
7650,4200
7651,861
7652,1100
7653,2100
7654,801
7655,435
7656,9100
7657,741
7658,1300
7659,858
7660,1500
7661,1700
7662,629
7663,1800
7664,1200
7665,920
7666,1300
7667,1400
7668,952
7669,1100
7670,1100
7671,5400
7672,2400
7673,1800
7674,546
7675,843
7676,584
7677,1600
7678,915
7679,2700
7680,6900
7681,1900
7682,2600
7683,1000
7684,977
7685,4500
7686,1100
7687,669
7688,927
7689,985
7690,1200
7691,1200
7692,1800
7693,5500
7694,1500
7695,4700
7696,1300
7697,3400
7698,3500
7699,621
7700,1400
7701,16300
7702,1300
7703,1100
7704,8900
7705,1100
7706,754
7707,19700
7708,3800
7709,2900
7710,1100
7711,881
7712,4700
7713,2100
7714,7000
7715,3100
7716,1300
7717,1300
7718,951
7719,2900
7720,693
7721,1200
7722,1400
7723,2000
7724,1000
7725,2100
7726,914
7727,1400
7728,1100
7729,838
7730,21700
7731,560
7732,848
7733,502
7734,903
7735,1600
7736,714
7737,1100
7738,1800
7739,1300
7740,867
7741,2600
7742,550
7743,5800
7744,919
7745,1700
7746,16300
7747,1300
7748,1100
7749,882
7750,991
7751,710
7752,886
7753,1600
7754,1400
7755,682
7756,3100
7757,2700
7758,4700
7759,1500
7760,1700
7761,1400
7762,2400
7763,2800
7764,3600
7765,1100
7766,2000
7767,677
7768,12200
7769,2000
7770,1500
7771,1200
7772,1300
7773,2000
7774,818
7775,1900
7776,1600
7777,2800
7778,960
7779,871
7780,943
7781,1300
7782,1700
7783,1300
7784,1000
7785,1800
7786,1900
7787,10300
7788,617
7789,921
7790,1100
7791,1200
7792,1300
7793,801
7794,4700
7795,1200
7796,954
7797,2300
7798,683
7799,1500
7800,729
7801,2700
7802,838
7803,3200
7804,2000
7805,1300
7806,6000
7807,723
7808,1400
7809,1400
7810,1100
7811,21400
7812,842
7813,918
7814,667
7815,3200
7816,53200
7817,8000
7818,2000
7819,1200
7820,612
7821,1800
7822,262
7823,5600
7824,3000
7825,1400
7826,10300
7827,1700
7828,3300
7829,6200
7830,1700
7831,375
7832,925
7833,4300
7834,541
7835,494
7836,1100
7837,856
7838,1900
7839,10500
7840,480
7841,1100
7842,1200
7843,2100
7844,755
7845,1600
7846,2100
7847,3900
7848,946
7849,1100
7850,1000
7851,2700
7852,6600
7853,855
7854,8500
7855,35500
7856,1700
7857,17100
7858,1400
7859,2700
7860,1100
7861,12000
7862,1000
7863,2800
7864,1300
7865,3100
7866,1400
7867,764
7868,735
7869,1300
7870,846
7871,6900
7872,1100
7873,1000
7874,2200
7875,2100
7876,2300
7877,7600
7878,3400
7879,1900
7880,2900
7881,1300
7882,1900
7883,2000
7884,889
7885,7400
7886,4300
7887,1700
7888,1900
7889,21000
7890,927
7891,2000
7892,976
7893,1600
7894,2300
7895,1000
7896,688
7897,8300
7898,821
7899,3400
7900,771
7901,3700
7902,2300
7903,1200
7904,951
7905,876
7906,17900
7907,914
7908,1100
7909,1100
7910,3100
7911,3900
7912,2000
7913,1800
7914,14100
7915,2000
7916,1300
7917,976
7918,714
7919,3500
7920,857
7921,2100
7922,3500
7923,1100
7924,1400
7925,1500
7926,4400
7927,2100
7928,872
7929,1100
7930,3300
7931,1100
7932,1300
7933,1300
7934,829
7935,2200
7936,950
7937,715
7938,930
7939,689
7940,1200
7941,1400
7942,998
7943,1000
7944,1600
7945,1500
7946,7700
7947,1500
7948,1500
7949,1500
7950,3300
7951,1400
7952,6000
7953,2200
7954,1000
7955,574
7956,1100
7957,2800
7958,507
7959,1200
7960,4400
7961,882
7962,1200
7963,1300
7964,1800
7965,862
7966,1200
7967,776
7968,616
7969,1200
7970,1400
7971,971
7972,5400
7973,1400
7974,3500
7975,929
7976,911
7977,78
7978,828
7979,1600
7980,743
7981,1400
7982,3800
7983,5600
7984,2300
7985,3300
7986,2700
7987,962
7988,1500
7989,48800
7990,2700
7991,3000
7992,851
7993,1900
7994,1300
7995,1300
7996,7700
7997,20700
7998,760
7999,1600
8000,748
8001,11400
8002,925
8003,910
8004,2100
8005,1600
8006,1300
8007,14400
8008,2600
8009,1100
8010,4100
8011,1900
8012,2900
8013,1200
8014,1200
8015,1500
8016,1100
8017,1400
8018,1300
8019,1100
8020,1200
8021,713
8022,30000
8023,1200
8024,1800
8025,5200
8026,522
8027,599
8028,1300
8029,2500
8030,2000
8031,1100
8032,70
8033,1400
8034,1300
8035,2600
8036,3200
8037,7700
8038,3200
8039,875
8040,884
8041,1000
8042,2800
8043,1700
8044,1100
8045,822
8046,1400
8047,1000
8048,7600
8049,1200
8050,1200
8051,685
8052,1300
8053,1700
8054,1700
8055,669
8056,4500
8057,6300
8058,1400
8059,1000
8060,2400
8061,14500
8062,10700
8063,929
8064,1100
8065,602
8066,3100
8067,818
8068,1500
8069,2100
8070,15700
8071,1300
8072,1500
8073,5500
8074,1300
8075,777
8076,969
8077,71700
8078,1100
8079,6300
8080,6200
8081,1200
8082,864
8083,19000
8084,61500
8085,1100
8086,1200
8087,1600
8088,4100
8089,1200
8090,27700
8091,6500
8092,4300
8093,1100
8094,782
8095,1200
8096,970
8097,10600
8098,9800
8099,1400
8100,431
8101,2400
8102,928
8103,874
8104,1200
8105,599
8106,86200
8107,1000
8108,1100
8109,1400
8110,1500
8111,787
8112,3900
8113,1700
8114,751
8115,578
8116,3400
8117,1100
8118,1700
8119,947
8120,12000
8121,1200
8122,1200
8123,916
8124,795
8125,1000
8126,3300
8127,23000
8128,1700
8129,5900
8130,3000
8131,1200
8132,1300
8133,5800
8134,511
8135,514
8136,1500
8137,1200
8138,2200
8139,797
8140,220
8141,1600
8142,7500
8143,2200
8144,1100
8145,4100
8146,3500
8147,2000
8148,1200
8149,987
8150,1200
8151,25400
8152,1300
8153,1700
8154,764
8155,1400
8156,646
8157,957
8158,916
8159,1100
8160,914
8161,25900
8162,1300
8163,1400
8164,1900
8165,4900
8166,1300
8167,817
8168,2000
8169,4000
8170,3700
8171,4900
8172,1400
8173,1100
8174,846
8175,761
8176,22300
8177,1200
8178,594
8179,666
8180,583
8181,4400
8182,5100
8183,3200
8184,1200
8185,1100
8186,1300
8187,2100
8188,2100
8189,7100
8190,983
8191,448
8192,1400
8193,838
8194,1400
8195,1700
8196,968
8197,13600
8198,1000
8199,2000
8200,955
8201,1400
8202,30400
8203,1300
8204,919
8205,9100
8206,1200
8207,4700
8208,7400
8209,1600
8210,1700
8211,6300
8212,681
8213,773
8214,2400
8215,4500
8216,2500
8217,2000
8218,889
8219,2700
8220,698
8221,1200
8222,805
8223,556
8224,1100
8225,1300
8226,859
8227,570
8228,778
8229,2100
8230,2300
8231,907
8232,1100
8233,4800
8234,1100
8235,1300
8236,1300
8237,2200
8238,2000
8239,702
8240,6100
8241,1600
8242,407
8243,3000
8244,1200
8245,1800
8246,1200
8247,5600
8248,1900
8249,1000
8250,1900
8251,3200
8252,1900
8253,871
8254,987
8255,3000
8256,12700
8257,3400
8258,1400
8259,1800
8260,405
8261,990
8262,919
8263,2000
8264,1200
8265,3100
8266,1000
8267,1600
8268,3500
8269,672
8270,1400
8271,3200
8272,998
8273,1900
8274,251
8275,1000
8276,8200
8277,1600
8278,956
8279,519
8280,896
8281,752
8282,557
8283,900
8284,2000
8285,1400
8286,7700
8287,1300
8288,5100
8289,3500
8290,1300
8291,3400
8292,6100
8293,2200
8294,7200
8295,771
8296,2900
8297,685
8298,1400
8299,1500
8300,946
8301,813
8302,2500
8303,5100
8304,1200
8305,4600
8306,5000
8307,24200
8308,1700
8309,4600
8310,16400
8311,1400
8312,1100
8313,2200
8314,1000
8315,1400
8316,1400
8317,5000
8318,2000
8319,3200
8320,1200
8321,96500
8322,989
8323,1900
8324,1600
8325,982
8326,672
8327,822
8328,48800
8329,824
8330,1800
8331,795
8332,1400
8333,974
8334,1000
8335,2300
8336,6100
8337,874
8338,1800
8339,1300
8340,1400
8341,1300
8342,1600
8343,1700
8344,1400
8345,482
8346,3900
8347,3900
8348,2000
8349,3300
8350,1100
8351,979
8352,706
8353,854
8354,621
8355,698
8356,1500
8357,1400
8358,790
8359,2600
8360,2900
8361,5800
8362,1300
8363,4700
8364,513
8365,17100
8366,1000
8367,2600
8368,1300
8369,765
8370,1600
8371,997
8372,1200
8373,942
8374,1500
8375,27900
8376,1100
8377,2100
8378,1900
8379,521
8380,6800
8381,861
8382,1000
8383,1200
8384,1700
8385,2300
8386,4000
8387,1100
8388,1000
8389,822
8390,735
8391,1100
8392,697
8393,704
8394,1200
8395,948
8396,755
8397,3300
8398,42200
8399,1500
8400,2000
8401,2700
8402,989
8403,2000
8404,539
8405,1100
8406,1500
8407,1100
8408,899
8409,729
8410,897
8411,4100
8412,1900
8413,8100
8414,434
8415,2600
8416,6100
8417,2500
8418,11000
8419,685
8420,1000
8421,2400
8422,1200
8423,6600
8424,1600
8425,2800
8426,22500
8427,4300
8428,1800
8429,4200
8430,1700
8431,7800
8432,1800
8433,788
8434,1100
8435,1500
8436,5500
8437,7200
8438,810
8439,2000
8440,1300
8441,2700
8442,2600
8443,1400
8444,417
8445,4500
8446,973
8447,631
8448,510
8449,1100
8450,868
8451,1600
8452,1100
8453,1600
8454,1600
8455,850
8456,2900
8457,740
8458,838
8459,1200
8460,768
8461,1300
8462,1200
8463,2800
8464,779
8465,2800
8466,12400
8467,506
8468,1400
8469,856
8470,2200
8471,1100
8472,1100
8473,2400
8474,2200
8475,2100
8476,712
8477,1000
8478,928
8479,5200
8480,1200
8481,1100
8482,1500
8483,879
8484,4800
8485,860
8486,823
8487,3300
8488,789
8489,777
8490,2300
8491,1400
8492,960
8493,1400
8494,1700
8495,1500
8496,685
8497,694
8498,2300
8499,1200
8500,2700
8501,841
8502,6500
8503,2100
8504,1300
8505,6000
8506,787
8507,1100
8508,952
8509,1100
8510,1200
8511,627
8512,64
8513,963
8514,1100
8515,1300
8516,4500
8517,573
8518,2700
8519,1900
8520,6500
8521,7800
8522,1800
8523,1100
8524,1500
8525,420
8526,4200
8527,1300
8528,942
8529,5200
8530,1200
8531,985
8532,2200
8533,977
8534,790
8535,2300
8536,1000
8537,1200
8538,863
8539,743
8540,811
8541,11000
8542,1100
8543,997
8544,2300
8545,698
8546,1300
8547,4400
8548,939
8549,843
8550,824
8551,1800
8552,804
8553,1100
8554,2100
8555,8200
8556,2200
8557,764
8558,749
8559,4000
8560,32200
8561,956
8562,655
8563,854
8564,791
8565,5500
8566,10800
8567,691
8568,4000
8569,1100
8570,965
8571,1100
8572,1000
8573,5400
8574,11000
8575,1300
8576,1000
8577,1100
8578,1200
8579,5700
8580,4800
8581,1200
8582,2300
8583,2500
8584,1000
8585,2000
8586,17100
8587,3600
8588,1300
8589,1400
8590,767
8591,598
8592,2200
8593,2600
8594,586
8595,1300
8596,2400
8597,1200
8598,842
8599,653
8600,1500
8601,782
8602,1000
8603,1200
8604,860
8605,986
8606,1600
8607,911
8608,537
8609,1400
8610,1100
8611,23100
8612,119
8613,471
8614,1300
8615,4600
8616,2200
8617,3300
8618,1400
8619,6200
8620,703
8621,2300
8622,4300
8623,1500
8624,4200
8625,1600
8626,3500
8627,1200
8628,2800
8629,5000
8630,2900
8631,821
8632,2000
8633,1700
8634,1400
8635,2600
8636,6600
8637,1700
8638,989
8639,835
8640,2800
8641,1700
8642,2600
8643,773
8644,1200
8645,20300
8646,580
8647,506
8648,1400
8649,3600
8650,2500
8651,5700
8652,1200
8653,5000
8654,3800
8655,964
8656,4800
8657,1100
8658,1900
8659,1300
8660,1000
8661,3900
8662,1900
8663,3200
8664,834
8665,588
8666,2000
8667,1300
8668,1900
8669,455
8670,1800
8671,1200
8672,9300
8673,952
8674,2200
8675,3200
8676,39300
8677,2000
8678,1700
8679,863
8680,46100
8681,995
8682,1200
8683,987
8684,751
8685,1000
8686,1500
8687,8100
8688,2400
8689,1100
8690,119100
8691,425
8692,2000
8693,110
8694,679
8695,848
8696,1000
8697,553
8698,4800
8699,566
8700,939
8701,1300
8702,1100
8703,2800
8704,822
8705,1000
8706,701
8707,1000
8708,2700
8709,109800
8710,1600
8711,1200
8712,753
8713,1000
8714,1200
8715,1500
8716,1100
8717,2700
8718,1600
8719,2300
8720,619
8721,1100
8722,1000
8723,34100
8724,9200
8725,8600
8726,651
8727,9100
8728,1400
8729,1600
8730,1500
8731,1800
8732,854
8733,1900
8734,489
8735,697
8736,2600
8737,3100
8738,695
8739,885
8740,2600
8741,2200
8742,652
8743,830
8744,610
8745,640
8746,835
8747,1100
8748,2400
8749,232
8750,755
8751,819
8752,947
8753,1500
8754,2800
8755,980
8756,796
8757,1400
8758,1100
8759,696
8760,883
8761,802
8762,2100
8763,732
8764,685
8765,1200
8766,1800
8767,1500
8768,1200
8769,962
8770,6300
8771,488
8772,721
8773,1000
8774,1600
8775,339
8776,867
8777,758
8778,951
8779,1300
8780,1100
8781,2500
8782,874
8783,1300
8784,1400
8785,1200
8786,871
8787,781
8788,1800
8789,675
8790,1400
8791,879
8792,1500
8793,750
8794,1400
8795,1100
8796,926
8797,978
8798,3600
8799,11900
8800,2400
8801,3000
8802,9800
8803,743
8804,1200
8805,23300
8806,5400
8807,1100
8808,691
8809,768
8810,1500
8811,1700
8812,686
8813,1200
8814,816
8815,1200
8816,919
8817,2000
8818,857
8819,555
8820,2900
8821,10300
8822,1300
8823,2200
8824,7200
8825,49000
8826,3100
8827,5500
8828,1700
8829,6100
8830,2000
8831,620
8832,2700
8833,583
8834,952
8835,22000
8836,1400
8837,4100
8838,3300
8839,5100
8840,911
8841,8400
8842,2500
8843,1900
8844,9800
8845,1100
8846,873
8847,1800
8848,1400
8849,10600
8850,1100
8851,1500
8852,2300
8853,26600
8854,722
8855,1400
8856,2500
8857,1500
8858,898
8859,1400
8860,1700
8861,2400
8862,14500
8863,3400
8864,16500
8865,1500
8866,2700
8867,2000
8868,2100
8869,955
8870,5900
8871,563
8872,1100
8873,4400
8874,1100
8875,823
8876,742
8877,427
8878,1700
8879,4000
8880,1100
8881,2500
8882,1000
8883,2400
8884,889
8885,1200
8886,196700
8887,1100
8888,932
8889,891
8890,619
8891,3000
8892,1500
8893,716
8894,1200
8895,5300
8896,828
8897,1400
8898,8400
8899,1400
8900,1000
8901,40600
8902,3100
8903,1200
8904,3900
8905,1100
8906,4300
8907,1200
8908,3000
8909,709
8910,744
8911,2300
8912,7600
8913,1600
8914,445
8915,1100
8916,823
8917,1200
8918,2100
8919,4200
8920,1300
8921,1000
8922,1400
8923,1200
8924,910
8925,1100
8926,464
8927,2000
8928,2300
8929,726
8930,1200
8931,3400
8932,833
8933,1700
8934,1400
8935,2300
8936,6000
8937,3100
8938,1100
8939,2800
8940,10100
8941,3000
8942,2900
8943,807
8944,811
8945,1100
8946,1300
8947,4900
8948,2000
8949,1200
8950,1500
8951,2100
8952,4600
8953,6500
8954,515
8955,701
8956,590
8957,3300
8958,958
8959,2900
8960,3200
8961,3000
8962,851
8963,1000
8964,1400
8965,2300
8966,902
8967,1300
8968,11900
8969,623
8970,1100
8971,14900
8972,736
8973,1300
8974,783
8975,2600
8976,1300
8977,959
8978,2200
8979,8800
8980,1100
8981,1400
8982,4900
8983,1000
8984,1200
8985,838
8986,6600
8987,15500
8988,18200
8989,925
8990,7500
8991,1700
8992,1500
8993,24300
8994,964
8995,4000
8996,629
8997,10700
8998,562
8999,5400
9000,864
9001,1800
9002,2100
9003,1400
9004,590
9005,7300
9006,1900
9007,1900
9008,634
9009,4500
9010,1400
9011,840
9012,2400
9013,38800
9014,4500
9015,1300
9016,1600
9017,1800
9018,3300
9019,3100
9020,1400
9021,2300
9022,949
9023,6000
9024,1400
9025,1600
9026,1200
9027,870
9028,1300
9029,2200
9030,1000
9031,1800
9032,6200
9033,716
9034,19500
9035,996
9036,1500
9037,624
9038,3300
9039,1300
9040,1400
9041,1400
9042,2800
9043,1200
9044,678
9045,1300
9046,2200
9047,1900
9048,8700
9049,914
9050,3700
9051,1600
9052,812
9053,6600
9054,1600
9055,1300
9056,554
9057,783
9058,503
9059,452
9060,1900
9061,1300
9062,4300
9063,1800
9064,648
9065,1100
9066,8200
9067,4800
9068,858
9069,1100
9070,591
9071,1200
9072,1400
9073,814
9074,1300
9075,823
9076,1800
9077,664
9078,4300
9079,957
9080,2400
9081,723
9082,716
9083,3500
9084,18000
9085,773
9086,1400
9087,1100
9088,662
9089,686
9090,707
9091,5100
9092,3500
9093,666
9094,93
9095,901
9096,957
9097,1100
9098,1500
9099,944
9100,1300
9101,10300
9102,458
9103,1300
9104,1300
9105,913
9106,1300
9107,4900
9108,1800
9109,1400
9110,1400
9111,5200
9112,10400
9113,2000
9114,2000
9115,1500
9116,2300
9117,913
9118,1000
9119,967
9120,1700
9121,2500
9122,1500
9123,1500
9124,6200
9125,1400
9126,2200
9127,7800
9128,919
9129,2900
9130,2100
9131,1400
9132,1600
9133,908
9134,956
9135,11900
9136,2900
9137,2100
9138,829
9139,914
9140,1100
9141,1000
9142,1900
9143,902
9144,750
9145,984
9146,2300
9147,1500
9148,904
9149,864
9150,954
9151,1700
9152,9000
9153,808
9154,9900
9155,180600
9156,6100
9157,1500
9158,5600
9159,2200
9160,1900
9161,2100
9162,826
9163,875
9164,2600
9165,1900
9166,1000
9167,977
9168,545
9169,934
9170,1100
9171,6300
9172,6400
9173,737
9174,1400
9175,2500
9176,2700
9177,1500
9178,7100
9179,3200
9180,1300
9181,1100
9182,2700
9183,1200
9184,3100
9185,1400
9186,689
9187,342
9188,924
9189,3800
9190,973
9191,744
9192,4100
9193,1200
9194,1200
9195,1900
9196,3700
9197,7200
9198,2800
9199,1000
9200,945
9201,3300
9202,764
9203,3200
9204,1700
9205,1000
9206,916
9207,2200
9208,4300
9209,618
9210,21400
9211,17900
9212,589
9213,722
9214,51900
9215,2600
9216,828
9217,3100
9218,2100
9219,1800
9220,1200
9221,906
9222,818
9223,4500
9224,2700
9225,1400
9226,534
9227,775
9228,11700
9229,850
9230,690
9231,4200
9232,2100
9233,1200
9234,1500
9235,669
9236,2400
9237,1400
9238,545
9239,5000
9240,1900
9241,991
9242,2600
9243,1100
9244,4500
9245,956
9246,1000
9247,575
9248,1200
9249,1300
9250,17800
9251,1600
9252,1100
9253,2200
9254,3100
9255,1400
9256,1200
9257,2400
9258,6900
9259,5100
9260,676
9261,1200
9262,1100
9263,4200
9264,2100
9265,11700
9266,7500
9267,7700
9268,3300
9269,109
9270,864
9271,1200
9272,1500
9273,3400
9274,946
9275,3400
9276,2000
9277,12100
9278,1200
9279,1100
9280,789
9281,502
9282,2500
9283,296
9284,2100
9285,8100
9286,1100
9287,2000
9288,4200
9289,3400
9290,1100
9291,5800
9292,2700
9293,503
9294,18300
9295,3600
9296,6500
9297,2000
9298,1100
9299,2300
9300,1200
9301,3300
9302,1400
9303,9500
9304,1100
9305,1400
9306,699
9307,1500
9308,1200
9309,1700
9310,3800
9311,750
9312,2200
9313,1700
9314,2800
9315,2600
9316,549
9317,3800
9318,2000
9319,3200
9320,1600
9321,1100
9322,1700
9323,885
9324,1300
9325,1000
9326,470
9327,1300
9328,1600
9329,629
9330,1400
9331,1300
9332,704
9333,1200
9334,864
9335,3400
9336,1200
9337,1200
9338,462
9339,4400
9340,1500
9341,2400
9342,3400
9343,993
9344,763
9345,872
9346,4400
9347,884
9348,1200
9349,10000
9350,1700
9351,5900
9352,1800
9353,1300
9354,4000
9355,2400
9356,4400
9357,592
9358,725
9359,1300
9360,1000
9361,877
9362,447
9363,2600
9364,2000
9365,695
9366,598
9367,1200
9368,1100
9369,1100
9370,1500
9371,720
9372,754
9373,715
9374,3900
9375,821
9376,3300
9377,4500
9378,1400
9379,1100
9380,1500
9381,1000
9382,1000
9383,573
9384,657
9385,5200
9386,5000
9387,973
9388,2000
9389,1100
9390,1100
9391,930
9392,1200
9393,6300
9394,9500
9395,1300
9396,861
9397,993
9398,3400
9399,462
9400,1500
9401,1600
9402,2900
9403,3300
9404,6800
9405,1300
9406,311
9407,1400
9408,587
9409,538
9410,3700
9411,3900
9412,914
9413,1700
9414,1400
9415,1400
9416,657
9417,728
9418,4100
9419,896
9420,1300
9421,881
9422,7200
9423,657
9424,1000
9425,892
9426,601
9427,1300
9428,949
9429,876
9430,477
9431,907
9432,579
9433,5500
9434,616
9435,4100
9436,1100
9437,6100
9438,1000
9439,1800
9440,3000
9441,3200
9442,1100
9443,653
9444,1000
9445,687
9446,6200
9447,2700
9448,10100
9449,1400
9450,1700
9451,1900
9452,1800
9453,1300
9454,1600
9455,1900
9456,448
9457,8000
9458,5100
9459,1100
9460,6900
9461,2100
9462,9400
9463,807
9464,1200
9465,755
9466,1700
9467,11400
9468,3800
9469,1100
9470,32600
9471,2600
9472,3600
9473,990
9474,31600
9475,1200
9476,3200
9477,2500
9478,1200
9479,676
9480,1500
9481,423
9482,2800
