,shares
2783,1800
2784,2800
2785,3600
2786,3600
2787,1900
2788,3100
2789,1800
2790,4900
2791,3900
2792,2800
2793,2300
2794,3500
2795,3400
2796,1800
2797,4000
2798,2400
2799,1800
2800,2400
2801,3400
2802,3400
2803,4200
2804,2600
2805,4400
2806,3000
2807,1500
2808,1700
2809,2300
2810,2900
2811,1800
2812,1400
2813,3800
2814,2100
2815,2100
2816,3400
2817,1400
2818,2900
2819,3300
2820,1500
2821,4100
2822,4500
2823,1500
2824,1700
2825,1400
2826,2000
2827,2000
2828,3000
2829,2700
2830,3000
2831,1900
2832,1800
2833,1700
2834,3900
2835,2200
2836,4700
2837,3800
2838,1800
2839,4200
2840,3000
2841,3400
2842,2800
2843,3000
2844,3000
2845,2200
2846,1700
2847,4200
2848,3900
2849,4400
2850,1500
2851,1800
2852,2100
2853,3400
2854,4500
2855,1600
2856,3200
2857,3700
2858,1500
2859,3800
2860,3000
2861,4000
2862,4900
2863,4100
2864,3200
2865,3100
2866,2200
2867,3200
2868,1800
2869,1900
2870,2700
2871,4400
2872,2200
2873,3600
2874,2300
2875,2400
2876,2400
2877,1500
2878,3600
2879,2200
2880,4000
2881,3200
2882,2300
2883,1700
2884,4000
2885,3900
2886,3200
2887,3900
2888,2400
2889,1600
2890,3300
2891,1400
2892,1900
2893,2700
2894,2400
2895,1400
2896,1500
2897,2200
2898,1900
2899,2100
2900,1900
2901,3100
2902,4100
2903,4000
2904,1900
2905,3100
2906,4400
2907,1500
2908,3600
2909,2000
2910,3800
2911,2000
2912,3100
2913,2800
2914,4400
2915,4000
2916,4200
2917,3300
2918,2200
2919,2600
2920,2100
2921,4100
2922,4800
2923,3400
2924,1600
2925,1500
2926,2800
2927,2100
2928,3500
2929,3300
2930,1600
2931,2800
2932,1500
2933,4700
2934,2900
2935,2100
2936,2100
2937,2200
2938,3400
2939,2800
2940,2700
2941,1900
2942,1900
2943,3800
2944,3700
2945,2200
2946,2400
2947,1500
2948,4500
2949,3400
2950,3800
2951,3100
2952,1600
2953,1400
2954,4700
2955,1500
2956,1900
2957,4700
2958,4300
2959,2100
2960,1700
2961,2700
2962,2800
2963,3100
2964,3500
2965,4400
2966,4400
2967,3800
2968,2300
2969,2900
2970,1500
2971,3200
2972,1700
2973,2100
2974,4100
2975,3900
2976,2200
2977,4100
2978,3500
2979,1400
2980,2000
2981,4000
2982,3700
2983,4400
2984,4700
2985,2500
2986,2200
2987,3500
2988,2900
2989,4600
2990,2000
2991,1900
2992,1600
2993,4000
2994,1800
2995,4200
2996,2800
2997,2400
2998,4800
2999,1800
3000,4200
3001,4400
3002,4000
3003,3600
3004,2600
3005,3800
3006,4800
3007,2700
3008,3100
3009,2600
3010,2800
3011,1500
3012,1800
3013,2900
3014,3100
3015,3300
3016,2500
3017,1900
3018,1400
3019,2700
3020,4400
3021,3000
3022,3900
3023,2000
3024,3100
3025,2800
3026,2000
3027,4600
3028,3000
3029,1400
3030,2200
3031,4500
3032,3300
3033,3100
3034,1500
3035,1800
3036,4800
3037,3500
3038,3500
3039,4900
3040,1400
3041,2900
3042,1500
3043,2600
3044,2500
3045,2700
3046,3800
3047,4100
3048,1900
3049,3700
3050,3200
3051,3100
3052,2100
3053,4200
3054,3100
3055,4200
3056,1500
3057,3600
3058,2600
3059,3800
3060,4000
3061,3900
3062,3300
3063,3400
3064,4100
3065,3200
3066,2700
3067,3800
3068,3600
3069,3200
3070,3700
3071,1800
3072,2200
3073,2200
3074,2400
3075,4700
3076,4800
3077,1900
3078,3900
3079,1400
3080,3800
3081,3900
3082,1600
3083,3600
3084,1700
3085,2500
3086,1500
3087,3800
3088,1500
3089,2400
3090,2500
3091,1700
3092,3600
3093,2100
3094,3100
3095,3600
3096,4800
3097,3700
3098,1900
3099,1900
3100,3100
3101,3800
3102,2400
3103,1900
3104,1400
3105,3800
3106,2700
3107,3800
3108,2800
3109,2100
3110,4200
3111,3800
3112,4800
3113,1500
3114,4300
3115,1600
3116,4300
3117,2500
3118,2100
3119,3500
3120,1600
3121,2500
3122,1700
3123,2400
3124,2300
3125,3200
3126,4700
3127,1900
3128,1900
3129,3200
3130,1700
3131,1600
3132,1600
3133,2100
3134,2900
3135,3200
3136,2400
3137,2700
3138,3800
3139,1600
3140,2000
3141,2500
3142,2800
3143,4300
3144,2800
3145,2600
3146,3400
3147,2800
3148,3000
3149,1900
3150,1400
3151,3300
3152,3300
3153,1400
3154,2500
3155,3600
3156,2400
3157,1500
3158,2000
3159,3500
3160,1500
3161,1700
3162,1600
3163,1900
3164,3900
3165,4300
3166,2600
3167,4000
3168,4300
3169,2200
3170,3600
3171,2800
3172,1400
3173,1700
3174,3300
3175,3000
3176,2200
3177,3400
3178,4400
3179,4000
3180,1800
3181,1900
3182,3700
3183,2500
3184,4400
3185,3600
3186,2200
3187,2400
3188,3600
3189,3900
3190,1500
3191,2900
3192,2800
3193,4100
3194,1900
3195,2900
3196,3800
3197,2100
3198,3100
3199,3100
3200,2100
3201,1600
3202,2400
3203,2000
3204,2000
3205,2500
3206,2000
3207,3700
3208,2800
3209,2700
3210,2400
3211,2500
3212,2600
3213,1600
3214,1900
3215,2000
3216,4100
3217,4400
3218,1800
3219,3400
3220,3200
3221,1800
3222,3100
3223,2200
3224,1700
3225,3800
3226,1900
3227,1900
3228,4500
3229,1400
3230,1600
3231,2200
3232,3600
3233,1600
3234,4600
3235,2000
3236,2000
3237,2300
3238,1500
3239,2900
3240,2600
3241,3400
3242,3800
3243,2000
3244,2100
3245,2400
3246,3400
3247,2900
3248,4100
3249,3500
3250,3100
3251,1900
3252,2500
3253,1600
3254,2200
3255,1400
3256,4000
3257,1700
3258,2500
3259,2000
3260,1700
3261,4400
3262,4400
3263,1600
3264,3100
3265,1500
3266,3600
3267,1400
3268,4800
3269,2200
3270,1800
3271,2600
3272,3500
3273,2200
3274,1400
3275,3400
3276,3700
3277,1900
3278,4800
3279,4800
3280,1800
3281,4300
3282,3600
3283,3000
3284,2500
3285,2900
3286,3500
3287,3000
3288,1900
3289,2000
3290,1700
3291,4300
3292,2600
3293,1500
3294,1400
3295,2400
3296,2800
3297,1400
3298,1600
3299,1500
3300,2700
3301,3300
3302,1700
3303,4700
3304,2000
3305,1500
3306,4200
3307,2000
3308,4500
3309,3600
3310,3000
3311,3800
3312,3300
3313,2500
3314,3200
3315,2800
3316,1700
3317,1700
3318,2700
3319,1500
3320,2800
3321,2800
3322,1900
3323,2500
3324,4200
3325,2900
3326,2000
3327,3600
3328,2000
3329,1500
3330,4200
3331,1500
3332,1900
3333,4000
3334,3400
3335,3000
3336,3100
3337,1700
3338,1700
3339,2800
3340,2800
3341,1700
3342,2000
3343,3300
3344,1600
3345,1900
3346,2500
3347,2000
3348,4600
3349,2100
3350,1800
3351,1400
3352,2400
3353,2200
3354,2200
3355,4400
3356,3500
3357,3700
3358,2000
3359,3400
3360,1700
3361,2900
3362,3300
3363,2100
3364,1500
3365,3900
3366,3700
3367,1900
3368,3100
3369,2900
3370,3300
3371,3000
3372,3400
3373,1700
3374,1600
3375,4700
3376,2700
3377,2900
3378,1400
3379,2700
3380,3400
3381,4500
3382,1400
3383,2900
3384,2100
3385,2500
3386,3600
3387,2300
3388,3800
3389,1800
3390,1800
3391,1800
3392,1700
3393,2800
3394,2900
3395,3700
3396,2700
3397,2300
3398,3700
3399,2000
3400,3900
3401,2300
3402,3500
3403,4800
3404,4500
3405,2500
3406,2100
3407,2300
3408,4300
3409,4800
3410,4300
3411,2500
3412,1600
3413,1700
3414,2700
3415,3600
3416,3400
3417,2600
3418,4200
3419,1500
3420,2100
3421,2700
3422,1900
3423,1700
3424,4300
3425,1900
3426,1700
3427,3700
3428,4000
3429,3400
3430,2300
3431,4400
3432,2900
3433,4400
3434,1400
3435,3000
3436,2900
3437,1400
3438,2200
3439,2900
3440,4400
3441,2200
3442,2100
3443,2600
3444,4100
3445,2400
3446,4600
3447,4100
3448,2100
3449,3100
3450,3800
3451,4200
3452,3200
3453,1600
3454,1600
3455,2300
3456,3700
3457,1900
3458,4200
3459,2900
3460,1600
3461,3900
3462,1500
3463,4300
3464,3700
3465,2300
3466,3700
3467,2400
3468,2800
3469,2500
3470,2500
3471,2100
3472,2700
3473,3600
3474,3300
3475,1800
3476,2200
3477,2600
3478,1500
3479,1400
3480,1600
3481,3800
3482,3500
3483,3300
3484,4400
3485,4500
3486,2800
3487,2100
3488,3700
3489,1700
3490,3200
3491,3300
3492,4400
3493,2200
3494,3600
3495,3600
3496,1900
3497,3600
3498,2300
3499,2300
3500,1800
3501,3600
3502,3800
3503,3200
3504,2800
3505,4100
3506,1500
3507,1800
3508,1900
3509,3800
3510,4200
3511,2400
3512,1500
3513,3400
3514,2700
3515,1800
3516,4300
3517,1400
3518,2000
3519,1900
3520,4500
3521,3200
3522,2200
3523,3800
3524,3300
3525,3800
3526,3100
3527,3900
3528,1800
3529,2000
3530,8000
3531,9100
3532,7200
3533,6200
3534,8500
3535,7400
3536,6700
3537,7600
3538,9000
3539,8500
3540,7400
3541,8300
3542,8600
3543,6400
3544,7200
3545,7800
3546,7700
3547,9100
3548,7900
3549,7800
3550,7100
3551,6500
3552,6800
3553,9200
3554,8700
3555,6300
3556,7800
3557,7900
3558,7900
3559,5900
3560,9800
3561,6200
3562,8500
3563,6100
3564,7200
3565,7200
3566,7500
3567,7400
3568,9300
3569,7400
3570,7800
3571,6000
3572,6600
3573,7200
3574,7600
3575,7600
3576,9100
3577,7500
3578,9600
3579,8000
3580,7300
3581,6700
3582,8900
3583,6600
3584,8300
3585,7700
3586,6100
3587,8600
3588,9800
3589,6600
3590,8200
3591,7800
3592,9800
3593,9700
3594,7400
3595,8100
3596,9900
3597,9300
3598,9900
3599,7200
3600,7800
3601,7500
3602,6100
3603,7600
3604,9700
3605,7500
3606,7900
3607,7700
3608,8800
3609,5900
3610,8700
3611,5800
3612,7800
3613,7000
3614,9600
3615,8500
3616,6500
3617,9300
3618,5300
3619,6300
3620,6900
3621,7400
3622,5900
3623,8700
3624,7000
3625,6700
3626,7400
3627,6000
3628,6900
3629,6700
3630,5100
3631,26800
3632,16500
3633,17400
3634,20700
3635,50200
3636,45400
3637,23600
3638,34800
3639,22000
3640,23000
3641,18000
3642,20400
3643,15600
3644,21000
3645,60300
3646,12800
3647,56500
3648,14400
3649,83300
3650,39900
3651,16700
3652,145500
3653,20300
3654,53100
3655,23700
3656,18400
3657,98700
3658,16800
3659,25500
3660,11800
3661,54700
3662,68300
3663,208300
3664,13800
3665,75600
3666,37000
3667,23100
3668,31000
3669,26900
3670,35800
3671,23900
3672,48800
3673,113700
3674,23700
3675,20800
3676,33300
3677,57000
3678,27500
3679,14700
3680,77300
3681,15500
3682,22100
3683,28300
3684,50700
3685,16300
3686,44700
3687,20700
3688,17700
3689,50000
3690,62900
3691,26000
3692,46800
3693,31300
3694,21700
3695,31300
3696,233400
3697,15600
3698,16600
3699,42300
3700,35700
3701,58800
3702,13100
3703,20100
3704,25200
3705,27500
3706,67700
3707,25000
3708,20600
3709,72900
3710,18300
3711,23000
3712,21600
3713,112600
3714,14900
3715,22300
3716,74300
3717,49500
3718,92100
3719,36200
3720,26700
3721,17100
3722,18900
3723,13800
3724,18600
3725,15400
3726,17800
3727,26800
3728,14000
3729,67300
3730,45900
3731,46400
3732,39300
3733,19500
3734,12100
3735,17900
3736,16500
3737,23000
3738,306100
3739,36300
3740,19200
3741,23200
3742,21500
3743,15800
3744,88500
3745,11300
3746,26200
3747,20700
3748,17200
3749,53500
3750,12700
3751,87000
3752,17200
3753,14300
3754,14700
3755,17500
3756,25000
3757,16800
3758,48500
3759,32000
3760,38700
3761,12600
3762,80400
3763,34700
3764,16800
3765,37400
3766,42500
3767,21000
3768,24200
3769,36600
3770,15400
3771,25500
3772,21700
3773,30900
3774,23700
3775,12800
3776,21600
3777,54900
3778,18800
3779,12400
3780,20600
3781,30200
3782,14200
3783,20400
3784,12500
3785,73100
3786,17100
3787,35900
3788,34100
3789,30000
3790,19000
3791,37200
3792,18100
3793,23700
3794,139600
3795,47300
3796,18200
3797,16300
3798,19700
3799,21700
3800,16300
3801,53200
3802,35500
3803,21000
3804,48800
3805,30000
3806,71700
3807,27700
3808,86200
3809,22300
3810,30400
3811,96500
3812,48800
3813,17100
3814,27900
3815,22500
3816,12400
3817,23100
3818,20300
3819,39300
3820,46100
3821,119100
3822,109800
3823,34100
3824,49000
3825,22000
3826,196700
3827,40600
3828,24300
3829,38800
3830,19500
3831,180600
3832,51900
3833,17800
3834,18300
3835,32600
3836,31600
3837,284700
3838,41100
3839,16600
3840,38200
3841,15600
3842,24700
3843,25000
3844,98500
3845,28000
3846,15000
3847,19100
3848,21700
3849,16900
3850,13800
3851,128900
3852,12600
3853,197600
3854,26600
3855,105400
3856,18000
3857,26900
3858,16700
3859,24300
3860,27100
3861,38400
3862,17100
3863,29900
3864,42000
3865,122800
3866,31900
3867,27300
3868,41000
3869,18100
3870,16700
3871,33100
3872,24400
3873,38200
3874,77600
3875,74100
3876,22300
3877,27700
3878,13000
3879,15700
3880,67100
3881,57200
3882,19300
3883,38900
3884,47300
3885,43600
3886,104100
3887,26600
3888,77800
3889,14700
3890,12900
3891,843300
3892,13200
3893,16200
3894,29400
3895,41600
3896,26400
3897,53800
3898,32700
3899,57600
3900,25900
3901,29300
3902,24200
3903,24500
3904,38900
3905,24800
3906,25700
3907,14700
3908,13400
3909,38000
3910,27700
3911,15400
3912,26300
3913,22800
3914,12600
3915,79900
3916,22500
3917,59400
3918,22100
3919,16900
3920,23700
3921,25200
3922,15700
3923,35700
3924,25500
3925,78600
3926,11400
3927,32000
3928,12700
3929,33600
3930,298400
3931,33100
3932,31500
3933,23600
3934,17700
3935,105400
3936,23500
3937,14400
3938,13200
3939,27300
3940,56500
3941,143100
3942,57500
3943,29000
3944,41600
3945,81700
3946,48000
3947,21400
3948,16700
3949,40600
3950,57400
3951,27100
3952,96100
3953,36100
3954,32200
3955,29600
3956,18800
3957,64099
3958,100300
3959,47800
3960,18700
3961,53000
3962,11900
3963,20200
3964,28400
3965,71300
3966,89500
3967,64300
3968,40200
3969,20900
3970,42600
3971,62000
3972,27600
3973,31500
3974,50200
3975,18100
3976,14800
3977,19800
3978,55600
3979,17300
3980,27800
3981,39900
